ArgName,ArgBasicWeight,FinalWeight
A0,0.17,0.4950330950757378
A1,0.23,0.5014816878135254
A2,0.68,0.4988297079801313
A3,0.15,0.4723831487569347
A4,0.24,0.4041991322647569
A5,0.6,0.5373254038271376
A6,0.86,0.4819199099189021
A7,0.73,0.483082194464842
A8,0.04,0.4941011424553581
A9,0.98,0.5303568071045528
A608,0.1,0.410174372926817
A609,0.36,0.5811182726956908
A606,0.67,0.4648930061405845
A607,0.83,0.5954290166604118
A604,0.54,0.5418493035574474
A605,0.93,0.5509409854686901
A602,0.16,0.4999889613335223
A603,0.45,0.4954029702829612
A600,0.5,0.5156943074710444
A601,0.46,0.5023138715628037
A619,0.07,0.4952552346146264
A617,0.59,0.5205433986616241
A618,0.74,0.516506232355694
A615,0.55,0.4789423072437437
A616,0.19,0.4732657753287233
A613,0.46,0.4841285295183888
A614,0.48,0.6136762039003282
A611,0.12,0.5111190517284073
A612,0.29,0.5194883459459645
A610,0.35,0.5743447291050061
A509,0.15,0.4916757660919972
A507,0.7,0.009655150548097
A628,1.0,0.5035028588259292
A508,0.29,0.4232317235607541
A629,0.48,0.5259519408158027
A505,0.81,0.5007314274506287
A626,0.3,0.5015374154637192
A506,0.31,0.5582216737101588
A627,0.12,0.5087753068553145
A503,0.24,0.5032055337597376
A624,0.05,0.4966130013409016
A504,0.3,0.4772871460813117
A625,0.06,0.4416779270320964
A501,0.68,0.4954534061894893
A622,0.3,0.4862947406073746
A502,0.68,0.5407655390221552
A623,0.8,0.509456832859298
A620,0.32,0.4999750067209155
A500,0.66,0.4964425310396638
A621,0.87,0.5607447614667989
A518,0.68,0.4913854680057827
A639,0.96,0.7019141262250308
A519,0.68,0.6728528222321304
A516,0.89,0.5145729242515769
A637,0.28,0.5007044223764565
A517,0.82,0.5863824917838163
A638,0.92,0.5554754534604058
A514,0.64,0.5338656303551779
A635,0.91,0.5497962629507099
A515,0.1,0.4984784583744648
A636,0.08,0.4994016084416565
A512,0.61,0.4867780793766201
A633,0.31,0.5130545636288933
A513,0.72,0.5106422123905329
A634,0.41,0.4841621058728451
A510,0.06,0.2615635282944992
A631,0.24,0.3402327480002215
A511,0.27,0.5089923565384286
A632,0.05,0.4111971278790473
A630,0.11,0.5007414471950109
A408,0.49,0.6146197482950279
A529,0.12,0.4705843051546717
A409,0.09,0.4545912151541574
A406,0.34,0.4645469602132315
A527,0.78,0.5412184136262224
A648,0.96,0.5011511673571226
A407,0.24,0.4349234520322435
A528,0.44,0.4217629269092636
A649,0.6,0.4673554339707655
A404,0.25,0.4794487845500302
A525,0.97,0.7261299099004389
A646,0.87,0.9837380055598782
A405,0.94,0.5530923906128673
A526,0.25,0.4650484520034861
A647,0.32,0.5197588566857332
A402,0.37,0.4308661898239138
A523,0.75,0.561386401356371
A644,0.31,0.4890101392484679
A403,0.89,0.4956781287575778
A524,0.93,0.5227647847958274
A645,0.26,0.514472222236057
A400,0.61,0.5035315809166747
A521,0.16,0.4688897624141174
A642,0.55,0.4566284928960847
A401,0.73,0.5047402182269168
A522,0.11,0.4476119297062699
A643,0.6,0.6500965430649089
A640,0.34,0.5042958100242396
A520,0.58,0.5341559790647755
A641,0.96,0.61840018636602
A419,0.36,0.4985000351989932
A417,0.97,0.6577875618581571
A538,0.69,0.6610058165698272
A659,0.49,0.4444144737048244
A418,0.26,0.4741765782001274
A539,0.53,0.5189660518924123
A415,0.2,0.4768867084855107
A536,0.23,0.4886128086829351
A657,0.19,0.4859104847848625
A416,0.0,0.6974225196023291
A537,0.95,0.5209512632823365
A658,0.29,0.478867453497057
A413,0.79,0.6929161777969715
A534,0.89,0.4893103653618172
A655,0.47,0.5557930400754335
A414,0.42,0.5516717161202702
A535,0.97,0.5087700188600166
A656,0.37,0.4525757888921519
A411,0.57,0.4475184581434283
A532,0.79,0.5269617309364919
A653,0.65,0.5232610697478262
A412,0.51,0.4940299948118675
A533,0.0,0.7012125190795984
A654,0.73,0.5315265575535609
A530,0.11,0.4560507662420579
A651,0.51,0.621669111155158
A410,0.01,0.3849621736934164
A531,0.22,0.475854108288778
A652,0.53,0.5321385475144064
A650,0.18,0.5068423915432035
A309,0.75,0.4916227015845153
A307,0.89,0.5281327549000159
A428,0.86,0.4853749316200716
A549,0.95,0.5096771993812468
A308,0.76,0.4921397947460725
A429,0.1,0.3960460071201907
