ArgName,ArgBasicWeight,FinalWeight
A907,0.43,0.4842189763513362
A908,0.23,0.3156434971124173
A905,0.17,0.4977072887718149
A906,0.29,0.4531152702659682
A903,0.33,0.4976934302092979
A904,0.13,0.4994691008985142
A901,0.08,0.4431746482067259
A902,0.83,0.5041987961622268
A900,0.46,0.5070649708264314
A0,0.42,0.5029359536846684
A1,0.74,0.4847276161194594
A2,0.46,0.054426721794004
A3,0.71,0.53422195518812
A4,0.39,0.4874190907666113
A5,0.18,0.4899616096962455
A6,0.44,0.5053288614264575
A7,0.55,0.502553554632021
A8,0.69,0.4848943918803025
A9,0.07,0.4416041330976892
A918,0.52,0.4881844097449382
A919,0.9,0.5034718322076519
A916,0.48,0.5038577435454616
A917,0.8,0.6091363711878356
A914,0.52,0.5071309876941872
A915,0.55,0.4775863281776401
A912,0.93,0.5121654690665044
A913,0.99,0.5073407294263276
A910,0.97,0.5132187856643796
A911,0.48,0.5023611793877165
A909,0.02,0.4290713410717507
A929,0.12,0.4925943268314725
A927,1.0,0.5694227014720117
A928,0.89,0.5003570237685634
A925,0.32,0.5163489623218807
A926,0.19,0.4731253470619061
A923,0.02,0.5007994526418337
A924,0.14,0.5004471521504295
A921,0.13,0.4999997005709303
A922,0.0,0.9953946672593178
A920,0.44,0.4960736588262433
A938,0.25,0.500056307925557
A939,0.17,0.4887920997672039
A936,0.99,0.5698586889085595
A937,0.64,0.4926534358834684
A934,0.16,0.505425649318249
A935,0.2,0.4875033469474771
A932,0.16,0.5058142273716113
A933,0.63,0.5172262643569834
A930,0.37,0.507311045626649
A931,0.83,0.4990338724473344
A709,0.07,0.4923964187160638
A707,0.28,0.4979483738147567
A949,0.34,0.4521633617090233
A708,0.7,0.5099394049673297
A705,0.99,0.5342894262916141
A947,0.82,0.5271664862542408
A706,0.27,0.4891880179664824
A948,0.08,0.4976344651496028
A703,0.77,0.5218722170635173
A945,0.09,0.5088206114353285
A704,0.45,0.4999480709788421
A946,0.89,0.5312347974682111
A701,0.3,0.5168166179818428
A943,0.11,0.3981547935862284
A702,0.93,0.4998134713945685
A944,0.1,0.5013402741975357
A941,0.57,0.5007771677739266
A700,0.43,0.4847195688454536
A942,0.6,0.5692268946285272
A940,0.19,0.5035093386280954
A718,0.78,0.4949231507579683
A719,0.09,0.4962832727343714
A716,0.63,0.5343601979819395
A958,0.65,0.503313649916808
A717,0.49,0.5012140299436635
A959,0.19,0.4997363042698208
A714,0.65,0.4999427357384
A956,0.0,0.9386799787005072
A715,0.98,0.5679714347407337
A957,0.6,0.499965584281615
A712,0.72,0.5049714371758234
A954,0.56,0.5000441767063504
A713,0.03,0.4972440934271983
A955,0.06,0.4969462665297898
A710,0.39,0.6050561289372941
A952,0.81,0.4872678958061901
A711,0.93,0.5069792193452369
A953,0.28,0.5073471973020508
A950,0.52,0.5196277107408289
A951,0.56,0.5010964457940903
A729,0.09,0.4974019877681794
A727,0.53,0.5000476388280368
A969,0.08,0.496523782375159
A728,0.42,0.5120522458428463
A725,0.93,0.5017606591799391
A967,0.35,0.4308947531636632
A726,0.45,0.5279154704775686
A968,0.5,0.4883825529276659
A723,0.57,0.4982273708640475
A965,0.33,0.500350735577464
A724,0.09,0.4850406608271619
A966,0.06,0.269939991807592
A721,0.05,0.5034473084849751
A963,0.31,0.5198046640294751
A722,0.43,0.6043565219075148
A964,0.35,0.5024235628032862
A961,0.55,0.4990935929934057
A720,0.47,0.5550335058772983
A962,0.44,0.6133280468601794
A960,0.19,0.5222920479419638
A738,0.4,0.4837160084859365
A739,0.79,0.4981647879221901
A736,0.47,0.4944089863261751
A978,0.89,0.6201028660411549
A737,0.66,0.5032464723100909
A979,0.38,0.4878767232367498
A734,0.24,0.4550868464529492
A976,0.26,0.4727412400894637
A735,0.3,0.4507804735442276
A977,0.31,0.4583101242079672
A732,0.11,0.4435353892424529
A974,0.82,0.4847981687189026
A733,0.2,0.4911497991640325
A975,0.57,0.4988384514841718
A730,0.99,0.5598514950842923
A972,0.5,0.4960809360163549
A731,0.87,0.5051620059663381
A973,0.59,0.5092196878458569
A970,0.98,0.5311018531167062
A971,0.17,0.4898181979377387
A509,0.04,0.4466233273018182
A507,0.9,0.501603118933896
A749,0.59,0.505650928516536
A508,0.73,0.5000482796715247
A505,0.56,0.4441115775042017
A747,0.97,0.51598221275747
A989,0.69,0.4978011932335402
A506,0.37,0.5024521614137676
A748,0.27,0.4956791105459143
A503,0.68,0.4991635182737381
A745,0.78,0.5054434692519982
A987,0.83,0.4941266265844464
A504,0.33,0.4603895231557209
A746,0.01,0.49659375157621
A988,0.46,0.5007548846158109
A501,0.14,0.4932644357417686
A743,0.73,0.4609126542176503
A985,0.65,0.5053833751054605
A502,0.8,0.5064872316966457
A744,0.72,0.5004516150827675
A986,0.25,0.4556800253053256
A741,0.69,0.5001162046254423
A983,0.89,0.5136514664351621
A500,0.71,0.5879557575898272
A742,0.65,0.4835874809931049
A984,0.63,0.478020941572057
A981,0.86,0.4942593564975731
A740,0.16,0.4527901646406385
A982,0.69,0.4622573637630446
A980,0.08,0.4943599325424097
A518,0.66,0.5200152402981663
A519,0.32,0.5067066351251882
A516,0.56,0.6425034325386096
A758,0.49,0.5031189258862471
A517,0.28,0.4942782946447225
A759,0.18,0.4961872974871914
A514,0.27,0.4905549127597812
A756,0.62,0.4913478517580874
A998,0.96,0.5274821388600351
A515,0.67,0.494682167494099
A757,0.62,0.5360997270079455
A999,0.2,0.4770694575610932
A512,0.33,0.5117360379351582
A754,0.23,0.516726269510417
A996,0.5,0.482215103947749
A513,0.69,0.5998609132652041
A755,0.28,0.4590523044328875
A997,0.7,0.9817295960254044
A510,0.19,0.4977495631791478
A752,0.16,0.5390635999577449
A994,0.47,0.5140924553985301
A511,0.94,0.5346076491046604
A753,0.68,0.4991315939067643
A995,0.83,0.5242206260103899
A750,0.47,0.476286754706953
A992,0.72,0.512907015652904
A751,0.91,0.5124325633165583
A993,0.8,0.5512624936900538
A990,0.83,0.5253451150752818
A991,0.55,0.5363369163490257
A529,0.58,0.4990948434160213
A527,0.07,0.4985887337069758
A769,0.71,0.445458882684955
A528,0.9,0.506279654942402
A525,0.48,0.5246363767739509
A767,0.57,0.5087650718041887
A526,0.29,0.4998418591839119
A768,0.14,0.4881575652928291
A523,0.98,0.5305100200898432
A765,0.31,0.4858377541434179
A524,0.84,0.7085863971060237
A766,0.57,0.5120705148654455
A521,0.1,0.5070707274396247
A763,0.11,0.453825631174045
