ArgName,ArgBasicWeight,FinalWeight
A1319,0.03,0.4960965822270366
A1318,0.93,0.4954465913329087
A2649,0.24,0.4969937029107804
A1317,0.67,0.5190252654289507
A2648,0.76,0.4850326844151056
A1312,0.84,0.512941853363004
A1796,0.96,0.5015427876082874
A2643,0.02,0.4868368130005303
A1311,0.6,0.5725520406280318
A1795,0.35,0.4947947346579964
A2642,0.47,0.5000023364259564
A1310,0.25,0.4999413990919481
A1794,0.52,0.5130473723947937
A2641,0.91,0.4995763040877239
A1793,0.14,0.4971934645676396
A2640,0.9,0.4999839601775695
A1316,0.1,0.4992364881688446
A2647,0.25,0.501210347833828
A1315,0.74,0.5013051320986637
A1799,0.72,0.4868716454296402
A2646,0.39,0.4913107349254391
A1314,0.73,0.4939038874463861
A1798,0.66,0.4999908833691964
A2645,0.2,0.487506131108425
A1313,0.54,0.4751702750894926
A1797,0.4,0.497159659898894
A2644,0.27,0.5001020072859023
A2650,0.71,0.4911132362426799
A1309,0.02,0.4979927322519047
A1308,0.04,0.4981720353315204
A2639,0.68,0.4975619299835141
A1307,0.33,0.5007256557298362
A2638,0.58,0.501931579887645
A1306,0.9,0.5138453700811073
A2637,0.84,0.5002790385990105
A1301,0.59,0.4754885579193886
A1785,0.45,0.4995412221431826
A2632,0.64,0.5059292970483742
A1300,0.09,0.4991477140811154
A1784,0.27,0.4886194486145407
A2631,0.21,0.4878735252364757
A1783,0.57,0.4491996043793105
A2630,0.51,0.4866472010734786
A1782,0.63,0.5095668406204872
A1305,0.86,0.4989941680053892
A1789,0.06,0.4979722011408143
A2636,0.09,0.5000007381762089
A1304,0.23,0.4938723616918329
A1788,0.21,0.5037723708319513
A2635,0.82,0.4986177523876353
A1303,0.36,0.491110522991685
A1787,0.1,0.4937245138889757
A2634,0.13,0.4931377813741743
A1302,0.92,0.5029971272906772
A1786,0.61,0.4886017985858466
A2633,0.56,0.508344400645022
A1792,0.19,0.48847431455828
A1791,0.63,0.4995026886004217
A1790,0.13,0.5009679140021788
A1339,0.68,0.4988830491045179
A1334,0.44,0.5017051190277909
A2665,0.24,0.4568475864428102
A1333,0.78,0.5012974170835384
A2664,0.97,0.5038207127307256
A1332,0.91,0.5071382487041338
A2663,0.63,0.4878338488894471
A1331,0.65,0.5001448277541193
A2662,0.61,0.4973174114763419
A1338,0.33,0.4986535172581888
A2669,0.79,0.4982045309251294
A1337,0.01,0.4961641001324326
A2668,0.61,0.5000050076388421
A1336,0.01,0.4991809662557095
A2667,0.76,0.509274009720094
A1335,0.7,0.5412104726226188
A2666,0.84,0.5007809163751683
A1341,0.52,0.5632885517626547
A2672,0.49,0.5014976903325419
A1340,0.21,0.5025109684267673
A2671,0.09,0.5220000921224116
A2670,0.61,0.5080700510885382
A1329,0.65,0.5007303663463415
A1328,0.72,0.5022429272022291
A2659,0.57,0.5011927764073064
A1323,0.24,0.5000491092393504
A2654,0.08,0.3734790303140328
A1322,0.95,0.5156428200551871
A2653,0.51,0.4998814587876848
A1321,0.77,0.4464186869026702
A2652,0.24,0.48859974069481
A1320,0.22,0.4741717194096801
A2651,0.89,0.4999274554447261
A1327,0.39,0.4810398691751685
A2658,0.05,0.4995390298394112
