ArgName,ArgBasicWeight,FinalWeight
A1319,0.78,0.501135739239599
A1318,0.54,0.49875346942094
A1317,0.41,0.4936815337075687
A1312,0.71,0.5107794988550313
A1311,0.21,0.5125716555633998
A1310,0.57,0.4508877693919459
A1316,0.89,0.5650080428953879
A1315,0.27,0.5000474873582592
A1314,0.8,0.5113356421644148
A1313,0.55,0.4720946628260176
A907,0.96,0.4992365368763118
A1309,0.99,0.5150710359394305
A908,0.36,0.4987581223141126
A1308,0.48,0.49891187456
A905,0.75,0.5052168723872994
A1307,0.85,0.5071743913220932
A906,0.42,0.5093119151837283
A1306,0.33,0.5189280634939729
A903,0.72,0.5102974378648996
A904,0.67,0.5280560104454477
A901,0.69,0.4757468085158844
A902,0.17,0.4863657992874246
A1301,0.46,0.3608753550120692
A900,0.54,0.4800710033553835
A1300,0.31,0.4907742182397883
A1305,0.34,0.514337414422524
A1304,0.59,0.489992935234658
A0,0.53,0.6282322712575733
A1303,0.33,0.3416542906787851
A1,0.29,0.3735230296030468
A1302,0.31,0.4785175408937161
A2,0.27,0.337986280761085
A3,0.53,0.483133130575906
A4,0.16,0.495375174523464
A5,0.42,0.546979929571244
A6,0.43,0.5230781705639067
A7,0.73,0.5116779841914186
A8,0.04,0.9968931109941858
A9,0.06,0.5028452555841904
A918,0.31,0.4901173089777645
A919,0.11,0.4936133171953403
A916,0.84,0.512588520983078
A917,0.3,0.5095400930648516
A1339,0.31,0.4729833996335023
A914,0.72,0.6324444844983601
A915,0.13,0.4855444164259068
A912,0.2,0.4855168725869735
A913,0.77,0.5087904061495685
A910,0.34,0.5116748849770097
A1334,0.48,0.4603377461076495
A911,0.2,0.4563556202518165
A1333,0.42,0.4870942094141378
A1332,0.3,0.4780372871056263
A1331,0.39,0.4777751024837361
A1338,0.52,0.5026069328556492
A1337,0.76,0.4986127219483107
A1336,0.87,0.5162684710194524
A1335,0.87,0.4853573826865835
A1341,0.88,0.5087696586344792
A1340,0.89,0.5594649790677598
A909,0.12,0.4858089298300299
A929,0.22,0.489888994409878
A927,0.66,0.5717527839347015
A1329,0.27,0.495042943856
A928,0.63,0.6511473960300558
A1328,0.92,0.5561289517908267
A925,0.72,0.5004401923184569
A926,0.27,0.5082443756791206
A923,0.14,0.3948308850050608
A924,0.29,0.5088110215118099
A921,0.26,0.9789247049515624
A1323,0.38,0.4834447439646245
A922,0.7,0.4285813868462849
A1322,0.29,0.4909889951982126
A1321,0.46,0.4823301055367097
A920,0.61,1.0
A1320,0.4,0.5909738656099905
A1327,0.65,0.4975234338105035
A1326,0.71,0.586624720948728
A1325,0.55,0.4953715828602009
A1324,0.05,0.4941320174094007
A1330,0.56,0.495234073604441
A938,0.18,0.4990738484108158
A939,0.3,0.4676710477168789
A936,0.8,0.5551102801428862
A937,0.96,0.5161118798038316
A934,0.65,0.5354377403906958
A935,0.87,0.5011283489359154
A932,0.4,0.4542529660972378
A933,0.28,0.4886700197450355
A930,0.2,0.4463055853105998
A931,0.54,0.5175000735080117
A709,0.38,0.4874061296108158
A707,0.32,0.4982629239287529
A949,0.57,0.4960848351754954
A708,0.58,0.4990995497051873
A705,0.67,0.4610520600471621
A947,0.56,0.4891484279044096
A706,0.29,0.5026630975580144
A948,0.33,0.4986579212928457
A703,0.04,0.4463100860154274
A945,0.47,0.5033224738048934
A704,0.93,0.6319819868444992
A946,0.86,0.491600022002317
A701,0.75,0.500198367058496
A943,0.98,0.5502421521813269
A702,0.85,0.5466602159971587
A944,0.17,0.5028476634659838
A941,0.78,0.498563769423375
A700,0.99,0.5019518090376002
A942,0.45,0.4928908398743057
A940,0.94,0.537562485476901
A718,0.07,0.4873714018360305
A719,0.58,0.4565888664412693
A716,0.06,0.4450786006859654
A958,0.77,0.483710450394363
A717,0.04,0.4916492199972834
A959,0.77,0.5423785429245298
A714,0.71,0.4747305527190863
A956,0.76,0.5888864558950085
A715,0.47,0.5276366989181472
A957,0.54,0.5242024235817604
A712,0.7,0.5843191215523296
A954,0.99,0.5307334590705819
A713,0.17,0.5000495528329756
A955,0.47,0.5406614923107629
A710,0.17,0.5008097730049337
A952,0.41,0.4545057108760985
A711,0.95,0.4987640284273307
A953,0.94,0.619908363553126
A950,0.92,0.5657365383395097
A951,0.83,0.5179674767042098
A729,0.34,0.496416687653643
A727,0.6,0.5109108130497002
A969,0.55,0.5048860833898201
A728,0.29,0.4882184669410171
A725,0.87,0.4949411032672089
A967,0.25,0.4142290655042765
A726,0.09,0.435588011374146
A968,0.44,0.5030973510527872
A723,0.92,0.5037424373551574
A965,0.3,0.509553951473157
A724,0.54,0.530254754562264
A966,0.27,0.4028578216131999
A721,0.26,0.4848492351001105
A963,0.47,0.4946882632694119
A722,0.47,0.4926603427436336
A964,0.17,0.4976446467371909
A961,0.87,0.5013090194745935
A720,0.74,0.4873633369414184
A962,0.79,0.5100314662368494
A960,0.55,0.4911531993064496
A738,0.52,0.5319968867807852
A739,0.12,0.5012512220718272
A736,0.83,0.504208094079846
A978,0.75,0.4547058655863393
A737,0.7,0.4275651839939098
A979,0.17,0.4859306014644561
A734,0.16,0.454172696828679
A976,0.74,0.4675598342331477
A735,0.1,0.4845959689212091
A977,0.13,0.3984806813360623
A732,0.32,0.5172085822381092
A974,0.07,0.4863568481496041
A733,0.19,0.4899049415239594
A975,0.19,0.4879229472544761
A730,0.92,0.5323589903454364
A972,0.33,0.5338730644115534
A731,0.61,0.4987257131457573
A973,0.25,0.4941095254515453
A970,0.96,0.506387912269042
A971,0.68,0.5012713918693066
A509,0.24,0.4629893699171885
A507,0.39,0.5194531775078641
A749,0.97,0.5830776530844928
A508,0.4,0.4957123314565486
A505,0.16,0.0094435930982295
A747,0.98,0.7792714907700793
A989,0.98,0.4999667722389608
A506,0.05,0.434977288659406
A748,0.72,0.5251239094707147
A503,0.58,0.4760017403880363
A745,0.92,0.7300222843534958
A987,0.35,0.5001130948461278
A504,0.92,0.5323350785428944
A746,0.43,0.5033739481468563
A988,0.82,0.6001396550518535
A501,0.72,0.4857424503387067
A743,0.84,0.5011473345961318
A985,0.31,0.4867125054831895
A502,0.68,0.5048152539625118
A744,0.13,0.4961111932378008
A986,0.0,0.7471482020774467
A741,0.01,0.4885120767507503
A983,0.68,0.4759589762339136
A500,0.7,0.5058563085718718
A742,0.6,0.4601287264400217
A984,0.82,0.5128002238614335
A981,0.16,0.3225471191558058
A740,0.43,0.498004075508783
A982,0.57,0.5087514360963633
A980,0.85,0.5399850108643499
A518,0.81,0.5231384171858502
A519,0.25,0.489139188726163
A516,0.71,0.4953453104203065
A758,0.05,0.5012540851230514
A517,0.67,0.4826623885275759
A759,0.92,0.6127918252851009
A514,0.46,0.484737963299771
A756,0.25,0.4947434074361061
A998,0.15,0.4752136574656713
A515,0.39,0.4910419738696789
A757,0.24,0.5348027174277803
A999,0.56,0.5038341931787507
A512,0.89,0.5090456228153395
A754,0.57,0.9925138394779784
A996,0.4,0.5110818011088777
A513,0.46,0.5133620081344573
A755,0.3,0.5033500072169204
A997,0.4,0.5023708376262432
A510,0.19,0.5064590194454848
A752,0.85,0.6007472911533943
A994,0.77,0.5030627353103116
A511,0.05,0.2676909001245787
A753,0.94,0.7224709793850604
A995,0.61,0.5023712294202863
A750,0.62,0.4854674043002513
A992,1.0,0.5157970790332301
A751,0.13,0.5287641745240311
A993,0.5,0.4716928796544317
A990,0.26,0.4413743055928962
A991,0.83,0.5819038432642564
A529,0.46,0.5085099726003206
A527,0.37,0.487643962038418
A769,0.15,0.486941195843337
A528,0.62,0.5374471258459101
A525,0.1,0.4874257349363378
A767,0.79,0.5013491861498832
A526,0.48,0.4931871170593129
A768,0.52,0.6300156957001682
A523,0.66,0.5096899854262378
A765,0.46,0.4405948266568672
A524,0.94,0.5354559909221475
A766,0.67,0.4987761770462022
A521,0.77,0.5091716385097392
A763,0.72,0.50160283515392
A522,0.34,0.4609061069610369
A764,0.94,0.6267931877502613
A761,0.84,0.5242907991199189
A520,0.96,0.533788414964431
A762,0.64,0.490127683720027
A760,0.95,0.783074987360451
A538,0.28,0.4891825444886169
A539,0.66,0.4821479122469918
A536,0.1,0.4972994832196937
A778,0.73,0.5985197336388541
A537,0.76,0.4409365727479441
A779,0.72,0.5843462600891596
A534,0.75,0.4393087813561173
A776,0.62,0.53053957924362
A535,0.03,0.4939918858371646
A777,0.31,0.4978313534902003
A532,0.71,0.506914313320407
A774,0.45,0.4791423897786124
A533,0.12,0.3973746039058446
A775,0.73,0.5206439263273477
A530,0.94,0.5336962687756654
A772,0.41,0.5100644630837378
A531,0.86,0.4993034940666844
A773,0.77,0.4973715797938516
A770,0.05,0.4979577589821989
A771,0.13,0.3906700023301542
A309,0.35,0.4997085482302351
A307,1.0,0.5195149371047137
A549,0.9,0.55672289223951
A308,0.99,0.5061737385711096
A305,0.07,0.4985777733354721
A547,0.2,0.4890475517250383
A789,0.69,0.4606997649383825
A306,0.92,0.5121016732943782
A548,0.62,0.4874523726277641
A303,0.99,0.4995634524629346
A545,0.09,0.4475739802697951
A787,0.21,0.4793545721587334
A304,0.66,0.5159312703926713
A546,0.69,0.4926088541012616
A788,0.87,0.5165346689233339
A301,0.73,0.503080551011176
