ArgName,ArgBasicWeight,FinalWeight
A1319,0.54,0.5084517168224314
A1318,0.49,0.4924202574834972
A1317,0.45,0.4751622707523695
A1312,0.89,0.5034460940333483
A1311,0.11,0.4973764657367023
A1310,0.19,0.3991423322974621
A1316,0.58,0.5776044475812471
A1315,0.3,0.3315520482295507
A1314,0.75,0.5064095468418276
A1313,0.12,0.4763430687621434
A907,0.33,0.5073677591699878
A1309,0.43,0.4999211772864225
A908,0.81,0.498372000194362
A1308,0.16,0.5072934065792
A905,0.91,0.5001285698264027
A1307,0.89,0.5192910057887403
A906,0.96,0.5300459825947408
A1306,0.38,0.3872645069399522
A903,1.0,0.5331562276423361
A904,0.45,0.4367656143642073
A901,0.18,0.4999773836425424
A902,0.51,0.5032141156389637
A1301,0.38,0.4977205879791708
A900,0.67,0.5101616711694896
A1300,0.02,0.4958462294440781
A1305,0.17,0.500018144550116
A1304,0.29,0.005493709208635
A0,0.26,0.5010982844879021
A1303,0.46,0.5012172998967717
A1,0.19,0.4802342518607051
A1302,0.66,0.5154719161022132
A2,0.07,0.4859758091462748
A3,0.52,0.4732779776941541
A4,0.3,0.5097343563806414
A5,0.57,0.5144621409075815
A6,0.03,0.5028146104129441
A7,0.03,0.4818948209426246
A8,0.78,0.5394816603888937
A9,0.24,0.5050618370646835
A918,0.89,0.5002504837300183
A919,0.22,0.4753669069728164
A916,0.06,0.4932306911545121
A917,0.3,0.4994313397632358
A1339,0.11,0.4714355244638503
A914,0.84,0.5230676459536663
A915,0.23,0.5026195389729973
A912,0.22,0.4765157959486246
A913,0.96,0.6184531329365042
A910,0.36,0.520728017848385
A1334,0.24,0.5273069871382661
A911,0.44,0.519561964533281
A1333,0.42,0.5442716954092288
A1332,0.53,0.5297583376478405
A1331,0.8,0.5006871700376527
A1338,0.14,0.4969780942014959
A1337,0.52,0.3876483652268236
A1336,0.26,0.5135616148230369
A1335,0.39,0.520567751172176
A1341,0.99,0.5583147733212256
A1340,0.54,0.6278913086460258
A909,0.82,0.6021245775342636
A929,0.44,0.5266306970842746
A927,0.56,0.4859173697622572
A1329,0.28,0.4995600961837783
A928,0.49,0.4927835073035859
A1328,0.53,0.5028303729139821
A925,0.57,0.4949182423371325
A926,0.84,0.4824811212781125
A923,0.35,0.4691897468852272
A924,0.73,0.5077378931313956
A921,0.61,0.5716047471954554
A1323,0.22,0.5057622919991106
A922,0.39,0.5076423813260177
A1322,0.06,0.4737799480632291
A1321,0.34,0.5017153884762938
A920,0.14,0.4988831523134308
A1320,0.27,0.5051419335571843
A1327,0.43,0.5007401273891947
A1326,0.91,0.520355362907584
A1325,0.32,0.4864994897176801
A1324,0.26,0.4964441126291957
A1330,0.65,0.4889439444935671
A938,0.24,0.4759977478737688
A939,0.27,0.4724805202618013
