ArgName,ArgBasicWeight,FinalWeight
A1319,0.39,0.4814270916918582
A1318,0.18,0.4978784422741628
A1317,0.48,0.4668258555495683
A1312,0.61,0.5028627206010573
A1796,0.3,0.4904760606073903
A1311,0.64,0.5269425323909993
A1795,0.03,0.4972750999503452
A1310,0.35,0.5000665013888
A1794,0.37,0.5385872557061653
A1793,0.77,0.5000444921756036
A1316,0.53,0.4941643080914434
A1315,0.2,0.4488183604412032
A1799,0.81,0.4994183663653361
A1314,0.18,0.429296874465349
A1798,0.82,0.4883444658970268
A1313,0.07,0.4951539350237092
A1797,0.24,0.4835797405286315
A1309,0.1,0.4999063751551828
A1308,0.2,0.5049131660088855
A1307,0.28,0.4845112786981177
A1306,0.23,0.4941509374813809
A1301,0.68,0.4923345275434106
A1785,0.88,0.49874934016232
A1300,0.03,0.4989318473351942
A1784,0.25,0.4462109032767399
A1783,0.48,0.4679959926451293
A1782,0.69,0.4160543031594391
A1305,0.08,0.5093848299457667
A1789,0.88,0.5421414575269131
A1304,0.05,0.4915089401938667
A1788,0.93,0.5419481184201318
A1303,0.79,0.5074693486499515
A1787,0.22,0.3096194433826131
A1302,1.0,0.5043467404118629
A1786,0.55,0.4495058005977381
A1792,0.17,0.4820503222363
A1791,0.16,0.4181984030720171
A1790,0.41,0.5059086102109216
A1339,0.52,0.4950359302401924
A1334,0.66,0.4976351547224
A1333,0.2,0.5232680093018511
A1332,0.34,0.4962222426733311
A1331,0.76,0.5114103199764624
A1338,0.4,0.5183610358609226
A1337,0.81,0.5168252894179124
A1336,0.24,0.462800330566376
A1335,0.16,0.4986744415141885
A1341,0.08,0.4874256220097337
A1340,0.81,0.5006733988097303
A1329,0.29,0.5008922911744634
A1328,0.36,0.4972040174583687
A1323,0.46,0.4723860038119246
A1322,0.14,0.412130951954172
A1321,0.42,0.5244860836986553
A1320,0.78,0.5001483876708446
A1327,0.39,0.5126600759508426
A1326,0.39,0.4796648372397779
A1325,0.27,0.480140942201507
A1324,0.24,0.4908102387078678
A1330,0.37,0.4968212591829099
A1759,0.05,0.4888107144597359
A1758,0.17,0.4735052506931125
A1757,0.28,0.4779971660486534
A1752,0.91,0.4997153737908346
A1751,0.33,0.4632779370390971
A1750,0.57,0.5022900104893671
A1756,0.29,0.5002650017423346
A1755,0.82,0.5107325778413269
A1754,0.22,0.5001346962840159
A1753,0.15,0.2586900856160212
A709,0.16,0.4928933256750629
A1749,0.0,0.9988417006539732
A1748,0.41,0.4925667248603606
A707,0.46,0.553553123178821
A1747,0.02,0.4977998835401391
A708,0.11,0.4975251560007824
A1746,0.29,0.4900260556831955
A705,0.92,0.5134576898343454
A706,0.63,0.5118784624059083
A703,0.78,0.5027675262461214
A704,0.83,0.5127454617586155
A701,0.02,0.4690136865596751
A1741,0.19,0.4983869018122119
A702,0.74,0.5059437257518002
A1740,0.05,0.490840720911799
A700,0.75,0.499710478580616
A1745,0.72,0.5066641471733243
A1744,0.51,0.479117450092329
A1743,0.67,0.5214550004776556
A1742,0.26,0.5079078796594553
