ArgName,ArgBasicWeight,FinalWeight
A109,0.27,0.9899359339294436
A107,0.56,0.5024201619886136
A108,0.04,0.4386997532457503
A105,0.77,0.5445586210999092
A106,0.76,0.4384063177856668
A103,0.35,0.4541197424886646
A104,0.82,0.721241444997516
A0,0.59,0.5736241631885675
A101,0.85,0.6006887274600874
A1,0.25,0.555348814078977
A102,0.41,0.4475567671606901
A2,0.72,0.5162264847278418
A3,0.71,0.4597978527083601
A100,0.47,0.5224596755126824
A4,0.15,0.4857123184230784
A5,0.36,0.4188450786477901
A6,0.09,0.0065267044678775
A7,0.49,0.3027140382894474
A8,0.91,0.489298423169382
A9,0.89,0.7199859846942462
A10,0.67,0.5380074421282247
A11,0.79,0.6135645075000821
A12,0.96,0.6260674107496822
A13,0.63,0.4972178086167811
A14,0.0,0.8598471334175477
A15,0.49,0.0176255780446016
A16,0.8,0.5701998664390222
A17,0.7,0.4723833784184311
A18,0.86,0.5292837971159317
A19,0.99,0.5573322422547262
A118,0.22,0.3714595907497023
A119,0.01,0.4747201312727189
A116,0.17,0.4112061999625094
A117,0.74,0.6714554460967872
A114,0.34,0.5057263540939445
A115,0.86,0.5984840756701661
A112,0.0,0.9535949261535632
A113,0.99,0.6069612126688857
A110,0.36,0.5491738277517769
A111,0.63,0.5517697754733102
A20,0.3,0.533645693784842
A21,0.86,0.5579071304698799
A22,0.18,0.2089896766075153
A23,0.52,0.0222475525434034
A24,0.21,0.3260694582536532
A25,0.98,0.8287708267564566
A26,0.81,0.5125805380606111
A27,0.67,0.4831409567537061
A28,0.91,0.4556389013643324
A29,0.07,0.2663701031039234
A129,0.08,0.4652411854881886
A127,0.23,0.5028416852164748
A128,0.05,0.5018019902388942
A125,0.92,0.5598093059224234
A126,0.2,0.9999046242158088
A123,0.8,0.5494164963612014
A124,0.63,0.4991877980670413
A121,0.17,0.4820446517881173
A122,0.78,0.5007111869290829
A120,0.48,0.5354214002180053
A30,0.04,0.4765142939869076
A31,0.66,0.4282668960603811
A32,0.73,0.507455755730968
A33,0.03,0.2603829027974622
A34,0.8,0.703402603952186
A35,0.4,0.4260092834572656
A36,0.12,0.4483864835335836
A37,0.8,0.4930024140368041
A38,0.44,0.379636348589708
A39,0.75,0.864436061054665
A138,0.77,0.00111370267008
A139,0.08,0.3912763365102279
A136,0.69,0.5452393042792576
A137,0.74,0.4723750546352423
A134,0.54,0.5516672754109607
A135,0.93,0.7661725164622113
A132,0.57,0.8592212232290535
A133,0.84,0.561130660002309
A130,0.48,0.361292645074504
A131,0.19,0.303006852565753
A40,0.08,0.4952202764977714
A41,0.96,0.5894672872360471
A42,0.65,0.5928905127147406
A43,0.56,0.5320225249152557
A44,0.65,0.5061847752666707
A45,0.1,0.5205806530425172
A46,0.08,0.9982043194813722
A47,0.23,0.5218580931912227
A48,0.33,0.6796449224381192
A49,0.81,0.6730696227950326
A149,0.79,0.5434716093483161
A147,0.8,0.5905202695257463
A148,0.43,0.4886809669587895
A145,0.52,0.563523135436827
A146,0.58,0.4198166754404744
A143,0.73,0.8139872444499143
A144,0.97,0.522433095586824
A141,0.4,0.4113513995844962
A142,0.76,0.0682870180519816
A140,0.13,0.3507017756781165
A50,0.37,0.4794453994150517
A51,0.82,0.4683769930614603
A52,0.42,0.4154061830058266
A53,0.85,0.5523526625548766
A54,0.46,0.5047022161552672
A55,0.29,0.9958916370272268
A56,0.36,0.5203183715833477
A57,0.49,0.5978800696691311
A58,0.71,0.6309549289723728
A59,0.78,0.4600080858300377
A158,0.24,0.4975225798434291
A159,0.35,0.3018843407194901
A156,0.0,0.9258347564792168
A157,0.2,0.528893480811168
A154,0.28,0.4466498973005194
A155,0.92,0.7388667796797239
A152,0.4,0.3338440077460557
A153,0.07,0.4683030184620809
A150,0.31,0.5137050954383597
A151,0.02,0.2683377171345328
A60,0.65,0.4883804843603852
A61,0.76,0.5133329345477772
A62,0.68,0.4895021115969259
A63,0.35,0.2437157611746156
A64,0.45,0.4760205102637962
A65,0.33,0.3667855248610743
A66,0.43,0.0107009591379164
A67,0.35,0.356907459732267
A68,0.62,0.4004458413560939
A69,0.34,0.5459283208939968
A169,0.45,0.4986674306989742
A167,0.79,0.5103912895335037
A168,0.13,0.4518677935099874
A165,0.03,0.4419996449382875
A166,0.36,0.5007647997717979
A163,0.94,0.4705561598051742
A164,0.18,0.4926839523511563
A161,0.0,0.4736753475066104
A162,0.95,0.4999391173060968
A160,0.57,0.5544950669447366
A70,0.9,0.5295746408377671
A71,0.16,0.3154701735350081
A72,0.87,0.4932323711892344
A73,0.41,0.9651678335823272
A74,0.99,0.5624432007903725
A75,0.81,0.6114239280542904
A76,0.69,0.5051812362331827
A77,0.51,0.4949741826931398
A78,0.47,0.3884794256819648
A79,0.84,0.9999787412626042
A178,0.04,0.2895413829614465
A179,0.92,0.6631694359151517
A176,0.81,0.555680564178565
A177,0.63,0.5379797512979907
A174,0.08,0.50022658505917
A175,0.73,0.4939420793917063
A172,0.94,0.5041419293498672
A173,0.53,0.5306368259580699
A170,0.34,0.0060236165779365
A171,0.45,0.526884201106266
A80,0.84,0.999445182684832
A81,0.77,0.5198794778412574
A82,0.8,0.0001129701328116
A83,0.69,0.715623703089731
A84,0.57,0.3874126054271481
A85,0.91,0.6087334430119384
A86,0.73,0.5500928714842331
A87,0.78,0.6207001989812789
A88,0.32,0.9218863531211896
A89,0.21,0.5033012003406897
A189,0.62,0.945446868672486
A187,0.47,0.43444488307945
A188,0.88,0.4848211313586566
A185,0.14,0.3768125404051637
A186,0.84,0.5242904891247089
A183,0.73,0.5051679803614849
A184,0.03,0.287150221528901
A181,0.52,0.0003063291487561
A90,0.26,0.5163796653512891
A182,1.0,0.7227175294032105
A91,0.6,0.7674060609188916
A92,0.89,0.6953092142949051
A180,0.24,0.1626240019775781
A93,0.9,0.5549676640383131
A94,0.16,0.4672534049550239
A95,0.3,0.4734644631321258
A96,0.5,0.4189485132577265
A97,0.48,0.0235146247658867
A98,0.44,0.3775900431202789
A99,0.03,0.4864929130551143
A198,0.45,0.4849443267931873
A199,0.73,0.626325084683877
A196,0.34,0.583929465167011
A197,0.23,0.4423919623039994
A194,0.19,0.9963283031835982
A195,0.24,0.2390034671149583
A192,0.9,0.5003104294798943
A193,0.62,0.5255376629264016
A190,0.68,1.0325064196968088e-05
A191,0.58,0.5320405018879951
