ArgName,ArgBasicWeight,FinalWeight
A0,0.46,0.5184667607261936
A1,0.34,0.5193212176908374
A2,0.93,0.6266511853552558
A3,0.29,0.9430891509389108
A4,0.52,0.5006034117204303
A5,0.58,0.4679878569177026
A6,0.96,0.5029848405405779
A7,0.54,0.4990299304572207
A8,0.79,0.5259250529101827
A9,0.39,0.4643334792886167
A709,0.21,0.5006267114098748
A707,0.46,0.5266406118075622
A708,0.69,0.5003461244650073
A705,0.18,0.4029859331591471
A706,0.95,0.5199665919086085
A703,0.07,0.475815277852594
A704,0.22,0.4895433790240134
A701,0.79,0.4839831664754934
A702,0.89,0.5165912523097539
A700,0.09,0.4934863242882655
A718,0.22,0.4668295557073414
A719,0.1,0.4862824911879888
A716,0.25,0.5043600656340448
A717,0.52,0.4419440645531171
A714,0.61,0.4830087843461354
A715,0.03,0.3553013547796569
A712,0.19,0.4824103372100277
A713,0.12,0.4231123203235014
A710,0.84,0.5137853793531959
A711,0.22,0.5058057822335645
A729,0.29,0.3183526514223764
A727,0.3,0.3203317469946818
A728,0.23,0.4064884496626413
A725,0.25,0.53931931873698
A726,0.16,0.39413456903414
A723,0.28,0.4952630984268272
A724,0.61,0.402738252869335
A721,0.65,0.5076307472477015
A722,0.9,0.5887359699786545
A720,0.5,0.5036575023309979
A738,0.74,0.4997669487041129
A739,0.23,0.3859072604329009
A736,0.51,0.4120263092574199
A737,0.57,0.4749110874296652
A734,0.63,0.4780870017672092
A735,0.15,0.4720334695755009
A732,0.35,0.4571211696043865
A733,0.76,0.4929683279061799
A730,0.64,0.0023147591330436
A731,0.65,0.6492720927226403
A509,0.77,0.514929510228963
A507,0.53,0.5542972975081802
A749,0.6,0.4039683289083936
A508,0.83,0.6985611465583613
A505,0.18,0.5096480523200252
A747,0.26,0.4891041911077508
A506,0.44,0.5745933960114737
A748,0.75,0.5386813902583765
A503,0.02,0.4863053974659443
A745,1.0,0.5509196422786393
A504,0.54,0.4699133017117446
A746,0.29,0.4711978277106181
A501,0.24,0.5136919169138882
A743,0.13,0.4866090481299241
A502,0.4,0.485273777354633
A744,0.31,0.3087886235105678
A741,0.58,0.4818866675067358
A500,0.38,0.478511471460184
A742,0.21,0.4969985006943675
A740,0.3,0.4956235324739351
A518,0.74,0.5661486899487028
A519,0.73,0.4944170636369854
A516,0.81,0.5074592730881679
A758,0.39,0.4993304584261841
A517,0.63,0.6415773887461691
A759,0.74,0.4805133199677895
A514,0.53,0.5038853399145742
A756,0.2,0.4593480610782356
A515,0.01,0.4791633156418784
A757,0.89,0.4948355191532414
A512,0.08,0.4906987691469321
A754,0.24,0.5071915844848334
A513,0.27,0.9901369043697617
A755,0.94,0.6022702133366664
A510,0.34,0.4883638870433825
A752,0.03,0.4865258083266783
A511,0.08,0.4658932905206378
A753,0.11,0.5007908113908687
A750,0.39,0.5022103265153725
A751,0.89,0.553035030152492
A529,0.44,0.5567776489238195
A527,0.7,0.0785850786408844
A769,0.26,0.4926016375242426
A528,0.79,0.5661702648162481
A525,0.19,0.4590068622566527
A767,0.36,0.5239976156837406
A526,0.34,0.5151502484116431
A768,0.01,0.4871015934729048
A523,0.38,0.5374910567885138
A765,0.41,0.0103905018817612
A524,0.67,0.4930477563912194
A766,0.13,0.5165676498122008
A521,0.34,0.3614692892964647
A763,0.93,0.573485615297381
A522,0.92,0.5109069286965013
A764,0.74,0.4404638574807223
A761,0.17,0.3971658717434091
A520,0.58,0.5252587510647213
A762,0.6,0.4965263350596502
A760,0.16,0.5186551905961546
A538,0.29,0.4833716883528562
A539,0.05,0.4831513901781799
A536,0.98,0.5168594527190674
A778,0.83,0.7197341130507965
A537,0.66,0.4959059400528614
A779,0.36,0.5088741630205947
A534,0.0,0.9838365164644508
A776,0.4,0.5151416741081492
A535,0.27,0.4998473532243579
A777,0.89,0.712784216817417
A532,0.91,0.528268163188464
A774,0.09,0.5070375618783307
A533,0.18,0.4914015540696962
A775,0.28,0.990987669594888
A530,0.87,0.5848676384568622
A772,0.57,0.5765287676082713
A531,0.06,0.4869723341332581
A773,0.03,0.4927224309550089
A770,0.1,0.4849310696426023
A771,0.25,0.4846554267189119
A309,0.47,0.5058698225756945
A307,0.71,0.5075630006597414
A549,0.36,0.3796911898219513
A308,0.98,0.5373497672086255
A305,0.45,0.5065777510159793
A547,0.35,0.4672476879093
A789,0.73,0.5714109340758828
A306,0.22,0.4560402266496087
A548,0.31,0.4834289176663617
A303,0.72,0.5471310021669694
A545,0.76,0.4860779862374252
A787,0.47,0.5121643756426959
A304,0.05,0.4990587374638127
A546,0.17,0.484094953624226
A788,0.17,0.4865684323712898
A301,0.69,0.6663028821162471
A543,0.26,0.0040296595775157
A785,0.42,0.559626286379435
A302,0.51,0.4998841015679734
A544,0.4,0.6739489425813038
A786,0.29,0.4954328690033838
A541,0.25,0.4469831662195235
A783,0.33,0.4701130026573225
A300,0.72,0.4769328281465218
A542,0.71,0.4684547061394943
A784,0.57,0.5129884786647986
A781,0.58,0.5057811303068285
A540,0.3,0.4851141372423957
A782,0.76,0.5040535425120728
A780,0.18,0.457363107146655
A318,0.15,0.0151956365549245
A319,0.77,0.4641566189467411
A316,0.77,0.4800814652952792
A558,0.11,0.4688253930545457
A317,0.63,0.4937349435998018
A559,0.34,0.510778843187726
A314,0.67,0.4847579304532765
A556,0.93,0.5321913397429486
A798,0.04,0.487263411662338
A315,0.34,0.4934517643415482
A557,0.84,0.5023537225269301
A799,0.57,0.4903867100195099
A312,0.93,0.4971536340990052
A554,0.12,0.4769686997030588
A796,0.82,0.5200220838963548
A313,0.39,0.0397750047647987
A555,0.87,0.6057466552302143
A797,1.0,0.5055510335835175
A310,0.46,0.5528511492172272
A552,0.59,0.4556269996130218
A794,0.68,0.575091500888389
A311,0.0,0.990469151551801
A553,0.3,0.4942495748944716
A795,0.62,0.5020264420955539
A550,0.04,0.498193513988528
A792,0.97,0.5300316629515067
A551,0.51,0.5579075995037821
A793,0.74,0.6636229199347594
A790,0.21,0.4813246161408543
A791,0.01,0.4910506403589416
A329,0.53,0.5317054568314014
A327,0.79,0.688207117466993
A569,0.89,0.503674183255254
A328,0.92,0.4971611742042231
A325,0.01,0.2854027788700194
A567,0.56,0.4635502973725242
A326,0.61,0.5028508417203625
A568,0.07,0.4836708170918316
A323,0.17,0.4858861620264953
A565,0.79,0.5180179422871025
A324,0.42,0.3635085049382887
