ArgName,ArgBasicWeight,FinalWeight
A1319,0.39,0.4868542092739462
A1318,0.58,0.4576387817638171
A1317,0.18,0.4376511177936452
A1312,0.82,0.4990585560348223
A1311,0.96,0.5077222480959992
A1310,0.14,0.4929544733306705
A1316,0.42,0.4999805446913569
A1315,0.03,0.5004353890832984
A1314,0.66,0.492600292779968
A1313,0.1,0.469874765676894
A1309,0.81,0.5090978430064312
A1308,0.3,0.4679197197484496
A1307,0.12,0.4886474740824144
A1306,0.83,0.5520801677960068
A1301,0.66,0.5896940276010904
A1300,0.86,0.5004478286245296
A1305,0.45,0.4935155619418552
A1304,0.95,0.504432657715728
A1303,0.52,0.501080908201009
A1302,0.51,0.6259263698653057
A1339,0.02,0.4999859400293826
A1334,0.28,0.4804478644301232
A1333,0.51,0.4939651074319231
A1332,0.8,0.4991577240896
A1331,0.42,0.4944746348501468
A1338,0.06,0.4993298629682754
A1337,0.87,0.5131163561493244
A1336,0.25,0.4916881955733154
A1335,0.63,0.5112478367149973
A1341,0.29,0.4509903771727918
A1340,0.52,0.5000848712635175
A1329,0.43,0.5063347571147011
A1328,0.75,0.506076053832002
A1323,0.41,0.4913624486244125
A1322,0.5,0.4994715721454896
A1321,0.4,0.5005064343681556
A1320,0.13,0.4775975143885554
A1327,0.82,0.510925011390763
A1326,0.8,0.4881902358594014
A1325,0.33,0.4701255194270395
A1324,0.2,0.4986181166202922
A1330,0.37,0.4611351781993572
A709,0.76,0.520545744346989
A707,0.62,0.489528186132611
A708,0.87,0.5101455634790297
A705,0.85,0.500525122485231
A706,0.13,0.5027545951471643
A703,0.19,0.4966946692322408
A704,0.99,0.644060663668455
A701,0.18,0.4858199494564206
A702,0.25,0.5010689695731401
A700,0.86,0.5327062901269576
A718,0.71,0.4815717803003142
A719,0.83,0.5236824235331338
A716,0.28,0.4868207089965912
A717,0.36,0.4990210858047749
A714,0.06,0.4985132487613356
A715,0.24,0.5275286697840754
A712,0.88,0.6178084811583613
A713,0.38,0.5474454558512952
A710,0.04,0.4439929029486547
A711,0.58,0.5239407531613051
A729,0.6,0.5094934571301261
A727,0.01,0.4986205224838946
A728,0.3,0.5011821430464038
A725,0.11,0.5016394736079133
A726,0.7,0.500406948595741
A723,0.87,0.5004306055779749
A724,0.14,0.4999998876135327
A721,0.94,0.617991331575903
A722,0.25,0.5052758388631085
A720,0.58,0.5141850130978726
A738,0.19,0.5189624335267986
A739,0.03,0.4399484672285624
A736,0.66,0.53503118521106
A737,0.9,0.7222298985992721
A734,0.54,0.5615682235919026
A735,0.1,0.4967466512663588
A732,0.4,0.4380659492565205
A733,0.55,0.499338763179214
A730,0.22,0.5127882239348837
A731,0.03,0.4862365253718029
A749,0.96,0.499959393274978
A747,0.46,0.5242949959725771
A748,0.45,0.4999773298876305
A745,0.28,0.4949461907088838
A746,0.51,0.4986603267778897
A743,0.12,0.478527011269508
A744,0.95,0.6898038726317568
A741,0.74,0.5028252503817621
A742,0.99,0.563810897374566
A740,0.64,0.5034666011073164
A758,0.59,0.5029373609060366
A759,0.22,0.5230679309404569
A756,0.23,0.4830190991902878
A757,0.76,0.4965496638859269
A754,0.22,0.4996409453358823
A755,0.27,0.4998266758547333
A752,0.11,0.4927189461049083
A753,0.25,0.494950696933377
A750,0.14,0.3962263614411828
A751,0.02,0.500535074982337
A769,0.4,0.495673786728166
A767,0.73,0.5005674223223279
A768,0.22,0.4999394664964962
A765,0.65,0.4955329047823365
A766,0.19,0.4999874069367742
A763,0.77,0.5032347219075627
A764,0.76,0.52311324252806
A761,0.84,0.6035585446273746
A762,0.45,0.4323629747565716
A760,0.75,0.4909155965735945
A778,0.98,0.5000448797837775
A779,0.42,0.4878105083375333
A776,0.57,0.4882019034083122
A777,0.37,0.995059163604995
A774,0.09,0.4966489274079417
A775,0.1,0.5009968534110097
A772,0.73,0.5432742404773826
A773,0.8,0.5120980835616912
A770,0.98,0.561623885851539
A771,0.15,0.4508269628301581
A309,0.78,0.5049595072847832
A307,0.01,0.4972819306339395
A308,0.76,0.5216212032707731
A305,0.56,0.4956525321767119
A789,0.77,0.5056390155438669
A306,0.23,0.4962185251664921
A303,0.82,0.5029542994309197
A787,0.97,0.4997882944466063
A304,0.04,0.4999778895911647
A788,0.28,0.4961150661549501
A301,0.4,0.5067567588358065
A785,0.76,0.5523199898886293
A302,0.2,0.5061822339231054
A786,0.8,0.5436073005932591
A783,0.64,0.4959612953825839
A300,0.36,0.4957461590347433
A784,0.78,0.5021570539899259
A781,0.41,0.4834805836320889
A782,0.99,0.5000166875781111
A780,0.97,0.5332108654977973
A318,0.75,0.5046758599424549
A319,0.28,0.4730493308328963
A316,0.31,0.4532559431418833
A317,0.94,0.5166426346947598
A314,0.09,0.3831289965832192
A798,0.36,0.5012462982779221
A315,0.0,0.9737330788899236
A799,0.31,0.5089823401577341
A312,0.89,0.5037631069073265
A796,0.97,0.5024570980918405
A313,0.97,0.5344028546063394
A797,0.07,0.4727031266566249
A310,0.51,0.4867883596038151
A794,0.46,0.437352373023446
A311,0.37,0.4286214071867739
A795,0.88,0.4972165326909683
A792,0.73,0.4914157703106865
A793,0.55,0.4381971480035432
A790,0.82,0.6028945977683813
A791,0.76,0.5003174025955954
A329,0.66,0.4993621463015995
A327,0.26,0.4348174165330412
A328,0.62,0.5094971133461776
A325,0.51,0.4796344474487384
A326,0.42,0.5030251597973532
A323,0.58,0.4953613120897879
A324,0.89,0.4994745814369612
A321,0.36,0.5071322976418238
A322,0.71,0.5065877549945694
A320,0.61,0.5075854687375907
A338,0.67,0.5001357815870726
A339,0.75,0.5364843380467293
A336,0.97,0.5004196797050426
A337,0.72,0.5102253103506159
A334,0.8,0.4999362681049507
A335,0.08,0.4842513968078986
A332,0.75,0.4986432920672
A333,1.0,0.5008618185889647
A330,0.25,0.4792735265889983
A331,0.16,0.4796964900960206
A349,0.2,0.4733662225579303
A347,0.91,0.4992535785511112
A348,0.63,0.5175268737064744
A345,0.78,0.5175048061088867
A346,0.87,0.5222441706406751
A343,0.94,0.617280798490845
A344,0.52,0.5312636389427294
A341,0.46,0.4732068561634255
A342,0.95,0.5139692285223392
A340,0.32,0.502016866473203
A358,0.21,0.4105991165375802
A359,0.92,0.5517235901789702
A356,0.83,0.6007286370205625
A357,0.81,0.4987940864177217
A354,0.28,0.5068179093739548
A355,0.89,0.4980200158303945
A352,0.52,0.5011732465629734
A353,0.94,0.5163854641600955
A350,0.94,0.7361822918211813
A351,0.52,0.5325937167379609
A369,0.83,0.5001611464092666
A367,0.08,0.5000359356786409
A368,0.69,0.49068939906373
A365,0.28,0.4944483316441377
A366,0.79,0.5054959174039647
A363,0.85,0.5012009154017776
A364,0.28,0.4611683659099285
A361,0.69,0.5237625282548858
A362,0.85,0.4949615565119382
A360,0.63,0.5003273419304167
A378,0.67,0.4988714880879999
A379,0.03,0.499392914655366
A376,0.63,0.5013161748918393
A377,0.28,0.4976405658335723
A374,0.7,0.5151413462771554
A375,0.35,0.4908357309916566
A372,0.31,0.500043100011851
A373,0.09,0.2734074532504922
A370,0.38,0.4919154754715924
A371,0.11,0.4778773944843745
A389,0.22,0.5004055937717073
A387,0.84,0.4999017143459922
A388,0.83,0.5123229882796253
A385,0.67,0.5232027093692548
A386,0.89,0.5135865418669193
A383,0.18,0.5034408432185912
A384,0.5,0.4987499976978784
A381,0.47,0.3703945364057246
A382,0.09,0.4829469553152863
A380,0.62,0.4998905768613555
A398,0.82,0.4999546414734046
A399,0.34,0.5725667134642647
A396,0.73,0.54421418465172
A397,0.84,0.5104663800208944
A394,0.26,0.4770328080549905
A395,0.64,0.4892846159857296
A392,0.46,0.4991132768398668
A393,0.57,0.4993473465379721
A390,0.54,0.4994845440575405
A391,0.23,0.5059782158045325
A1279,0.11,0.4824589837465475
A1278,0.78,0.5108067268704194
A1277,0.19,0.4726303054594892
A1276,0.32,0.5044631591068235
A1282,0.83,0.5356805261585467
A1281,0.1,0.3847853501624986
A1280,0.77,0.4888407369079675
A1286,0.39,0.5150209423252302
A1285,0.48,0.5339289123811785
A1284,0.96,0.5164841603957422
A1283,0.56,0.5310806938741349
A1268,0.31,0.504539882845287
A1267,0.5,0.4753268505438813
A1266,0.53,0.5113685449085305
A1265,0.41,0.4833530796820507
A1269,0.7,0.4993526280224375
A1271,0.86,0.5254702634883847
A1270,0.86,0.5053743828602628
A1275,0.3,0.485666491025412
A1274,0.81,0.5210486847326408
A1273,0.6,0.5020154938063937
A1272,0.27,0.5004429052742666
A1299,0.24,0.4976756607158806
A1298,0.57,0.5423230797461607
A1289,0.25,0.5046147268457882
A1288,0.23,0.4915577262926962
A1287,0.02,0.4991087535890127
A1293,0.37,0.4918047701331346
A1292,0.3,0.5038863047437848
A1291,0.56,0.6248695661857577
A1290,0.66,0.4945364404865214
A1297,0.56,0.5002876617069941
A1296,0.69,0.4827645384935385
A1295,0.57,0.5009610881566118
A1294,0.08,0.495739894063254
A1235,0.43,0.0066271587123286
A1234,0.53,0.4984782547295858
A1233,0.35,0.5020712810976378
A1232,0.3,0.4868754935320296
A1239,0.8,0.5195923025756051
A1238,0.9,0.4989990941271723
A1237,0.94,0.5564051202632361
A1236,0.24,0.502336196073595
A1242,0.45,0.4691858092839722
A1241,0.89,0.5000120352742174
A1240,0.36,0.4995927144929852
A1229,0.22,0.5067827553951705
A1224,0.92,0.5087865315661084
A1223,0.98,0.5131722646233694
A1222,0.52,0.4975042124912871
A1221,0.65,0.4542141002664037
A1228,0.02,0.2602352044313838
A1227,0.74,0.5018863532737353
A1226,0.87,0.5125884118180549
A1225,0.97,0.5346258654890869
A1231,0.89,0.5125292660573059
A1230,0.81,0.4959931812649917
A1257,0.01,0.433799628645223
A1256,0.22,0.4577177854173114
A1255,0.97,0.5117543509585525
A1254,0.37,0.49700117622228
A1259,0.68,0.5042035883204677
A1258,0.33,0.5185610118629931
A1260,0.63,0.5191695213639727
A1264,0.03,0.5001018033538501
A1263,0.79,0.4823750022196396
A1262,0.15,0.5000620886470442
A1261,0.47,0.5658331011533732
A1246,0.26,0.5084565895720958
A1245,0.4,0.4933934701497039
A1244,0.76,0.5000113969459802
A1243,0.53,0.5062766682487153
A1249,1.0,0.5065430216292985
A1248,0.93,0.558215594885539
A1247,0.63,0.5063362445358914
A1253,0.49,0.5490139096928686
A1252,0.9,0.4998034677801862
A1251,0.12,0.5029294240614848
A1250,0.35,0.4266300249296291
A1439,0.65,0.5081810726984874
A1438,0.07,0.4939073572154632
A1433,0.31,0.4272772176907756
A1432,0.1,0.4978949591162444
A1431,0.53,0.4994886110104859
A1430,0.86,0.496469844773972
A1437,0.76,0.4979896666889871
A1436,0.93,0.5373459227890978
A1435,0.36,0.4966439244389997
A1434,0.51,0.489202497834483
A1440,0.01,0.2558645540261932
A1429,0.51,0.5341961964131982
A1428,0.14,0.3829083761584034
A1427,0.47,0.4428544189385557
A1422,0.87,0.4979850111020791
A1421,0.85,0.51142731688733
A1420,0.46,0.4709042594901386
A1426,0.23,0.5125170311104487
A1425,0.6,0.5040301198462379
A1424,0.64,0.5159427062406445
A1423,0.94,0.4968973068817692
A1455,0.48,0.4901704245192008
A1454,0.84,0.5032031901140769
A1453,0.2,0.4936800600179066
A1452,0.83,0.5078146847314373
A1459,0.74,0.5045514352342381
A1458,0.15,0.4887110993734624
A1457,0.17,0.4958870499386263
A1456,0.24,0.49483783147556
A1462,0.97,0.5065145134774615
A1461,0.1,0.4960618346422643
A1460,0.52,0.4972437356721008
A808,0.16,0.5165973755289325
A809,0.9,0.5284828562315697
A806,0.43,0.4691522001047702
A807,0.19,0.478738322376618
A1449,0.4,0.50127440862313
A804,0.54,0.5058892401478395
A805,0.44,0.5289801881321574
A802,0.02,0.4999182627868102
A803,0.81,0.5478030006187422
A800,0.65,0.5014517978527726
A1444,0.09,0.4919262379980775
A801,0.0,0.9993885110428682
A1443,0.37,0.5455727246917892
A1442,0.03,0.4926631813485037
A1441,0.38,0.499809908341544
A1448,0.71,0.5150843758571909
A1447,0.59,0.5060669593204127
A1446,0.11,0.4938329627641167
A1445,0.14,0.4972722475356371
A1451,0.67,0.5191291540429233
A1450,0.19,0.4990866356387318
A819,0.31,0.3257026233222711
A817,0.95,0.5111955123613638
A818,0.2,0.4947827983853154
A815,0.78,0.5435235752029653
A816,0.11,0.506815616268094
A813,0.94,0.5168177763290912
A814,0.62,0.5038800984946972
A811,0.27,0.5039610045579649
A812,0.09,0.5052574294865023
A810,0.12,0.4882342364376236
A828,0.99,0.5013257636810282
A829,0.68,0.5020259407776236
A826,0.47,0.5034926988382353
A827,0.13,0.4775638104288183
A824,0.67,0.4989932514275982
A825,0.96,0.5080274202620106
A822,0.84,0.4951053868757828
A823,0.8,0.6819419797438104
A820,0.43,0.5198589060928619
A821,0.28,0.4972363521008311
A1419,0.65,0.5292816408553317
A1418,0.97,0.5065916735488095
A839,0.8,0.5209623332968079
A1417,0.1,0.3077713108068564
A1416,0.28,0.489808027119654
A837,0.02,0.4991752862584532
A838,0.94,0.5607321399536759
A835,0.07,0.5053371625632654
A836,0.89,0.4902235683584241
A833,0.62,0.5700775248355812
A1411,0.42,0.4988149345052129
A834,0.34,0.4656040265186811
A1410,0.43,0.5050357940198276
A831,0.69,0.5541381529044701
A832,0.63,0.5098500249559819
A1415,0.65,0.4988877076481022
A830,0.05,0.499173649791388
A1414,0.44,0.5514407770687517
A1413,0.54,0.5202638155704227
A1412,0.67,0.6796890412773094
A1408,0.51,0.464277506586222
A1407,0.57,0.4883186626837475
A1406,0.7,0.5247621379783058
A1405,0.92,0.5020897307597416
A848,0.49,0.4901636762926682
A849,0.96,0.5696182154672601
A846,0.49,0.5090589347600212
A847,0.67,0.6401049480705365
A1409,0.76,0.5000820581131425
A844,0.88,0.5554266218141741
A1400,0.43,0.4904529331915484
A845,0.23,0.5018466959877154
A842,0.08,0.4967931729247816
A843,0.95,0.5007394484913191
A840,0.76,0.4942235543044458
A1404,0.97,0.529135332767373
A841,0.83,0.5129732737447552
A1403,0.69,0.5040265877810051
A1402,0.63,0.5074028406439878
