ArgName,ArgBasicWeight,FinalWeight
A0,0.14,0.414331765022167
A1,0.86,0.5034399060305378
A2,0.98,0.5244740434663295
A3,0.11,0.4027366221147606
A4,0.6,0.9852283600217532
A5,0.25,0.5279998125983193
A6,0.03,0.9984893501889832
A7,0.36,0.5021534288427281
A8,0.59,0.595873721920169
A9,0.44,0.4923978765726098
A309,0.26,0.4950972531258897
A307,0.17,0.5006369910404983
A308,0.17,0.4479298281170701
A305,0.61,0.5270659922154242
A306,0.76,0.5068131090418335
A303,0.18,0.4933187362086586
A304,0.95,0.5336347982211413
A301,0.25,0.5006523619054882
A302,0.26,0.4772381865982108
A300,0.41,0.5408590322386365
A318,0.02,0.3837154246157789
A319,0.03,0.4012114552790614
A316,0.86,0.5955389983106739
A317,0.3,0.0186685547878542
A314,0.61,0.4928771319584714
A315,0.26,0.5061593147496467
A312,0.44,0.5113104426172675
A313,0.65,0.5201536187553816
A310,0.66,0.511693736062962
A311,0.28,0.3953697791990311
A208,0.63,0.5836794509799227
A329,0.47,0.4877312699034813
A209,0.94,0.6125333301985405
A206,0.17,0.4932314471819961
A327,0.1,0.4418199389440805
A207,0.57,0.5285214246872034
A328,0.51,0.4975265803901652
A204,0.94,0.5521047416253939
A325,0.81,0.4645912080240222
A205,0.83,0.7958138182399854
A326,0.46,0.5009037571403913
A202,0.64,0.4906457420877216
A323,0.21,0.4519301448187043
A203,0.9,0.5460431136842838
A324,0.57,0.0415251204692315
A200,0.72,0.6492002594215174
A321,0.54,0.4888803518140744
A201,0.04,0.4684258209680166
A322,0.2,0.3885264335052946
A320,0.34,0.4233807301536249
A219,0.68,0.5498590813619082
A217,0.06,0.5070161385472507
A338,0.07,0.00197949024
A218,0.8,0.6213760905326431
A339,1.0,0.5171277827657222
A215,0.54,0.6277653087894575
A336,0.27,0.4728519661192941
A216,0.54,0.5165490258629651
A337,0.58,0.4732396927501386
A213,0.2,0.501291637445813
A334,0.92,0.6610568608867815
A214,0.05,0.4723505137070687
A335,0.17,0.5164953913671692
A211,0.69,0.5200907375031825
A332,0.96,0.5297883991147919
A212,0.35,0.5015562457765914
A333,0.78,0.447239131088203
A330,0.5,0.4244444067422377
A210,0.49,0.4733421531676866
A331,0.9,0.6657281700294473
A109,0.56,0.5743300675498145
A107,0.23,0.395245923249257
A228,0.61,0.481345105526138
A349,0.38,0.4310225037414559
A108,0.93,0.504527262068377
A229,0.75,0.6884883363771601
A105,0.88,0.5483773435394956
A226,0.29,0.4359456515850841
A347,0.62,0.5240700370245187
A106,0.27,0.9519020037883532
A227,0.37,0.4847823639340302
A348,0.83,0.5302841411399459
A103,0.45,0.504452207680355
A224,0.99,0.5920045934474136
A345,0.64,0.4683743945730385
A104,0.16,0.3895336278078485
A225,0.03,0.4975498711308062
A346,0.42,0.3595188268556109
A101,0.79,0.002788492222996
A222,0.08,0.4603087431682969
A343,0.76,0.4848082088812194
A102,0.98,0.7505951479873586
A223,0.07,0.4270406386691176
A344,0.93,0.5612022788813605
A220,0.58,0.4981891951202371
A341,0.46,0.3855257162041183
A100,0.62,0.5514815415495218
A221,0.22,0.4204510589389227
A342,0.98,0.5238469110110116
A340,0.64,0.4895492489310834
A10,0.19,0.4965313891919033
A11,0.29,0.4516479819572346
A12,0.88,0.5349641011779005
A13,0.13,0.3754181739226203
A14,0.67,0.6743341003674799
A15,0.75,0.5190360778936146
A16,0.08,0.0041114507014536
A17,0.55,0.5071400100961015
A18,0.99,0.5080271750867122
A19,0.74,0.4914067476024324
A118,0.13,0.4544417546051416
A239,0.01,0.3164622522666462
A119,0.62,0.515534626057539
A116,0.31,0.4231068308664105
A237,0.97,0.5295234511746882
A358,0.17,0.4925839145836211
A117,0.05,0.4692472908899117
A238,0.87,0.4734725689657857
A359,0.47,0.490990281016336
A114,0.1,0.4186389626153344
A235,0.91,0.5094803697706833
A356,0.97,0.5252246892763471
A115,0.42,0.5004081770882349
A236,0.16,0.448709838983324
A357,0.35,0.4939222636498916
A112,0.19,0.432750504709281
A233,0.36,0.570220940682206
A354,0.73,0.6573754992884113
A113,0.29,0.5033980484977328
A234,0.64,0.4972001068611898
A355,0.99,0.5210790658437048
A110,0.06,0.4971696210620291
A231,0.58,0.5183021877899953
A352,0.16,0.3184133661595021
A111,0.95,0.6190388996997495
A232,0.96,0.5992332366703292
A353,0.69,0.4859172427102038
A350,0.32,0.0253485771133949
A230,0.69,0.6558458576661708
A351,0.92,0.947353123400692
A20,0.6,0.0814776370545465
A21,0.31,0.5622167612884836
A22,0.21,0.4900882165940347
A23,0.53,0.5107619182378809
A24,0.71,0.5204022728720958
A25,0.58,0.4737290192258203
A26,0.61,0.4999298645330318
A27,0.73,0.5181334921233917
A28,0.32,0.4579605639251166
A29,0.3,0.4825868063129639
A129,0.4,0.5458618787464133
A127,0.98,0.6353511023309508
A248,0.46,0.5164445831983727
A369,0.5,0.3515996683729305
A128,0.36,0.4689108622116788
A249,0.24,0.001091163437999
A125,0.2,0.4955834778165024
A246,0.27,0.4846721199490914
A367,0.78,0.540842493873142
A126,0.68,0.463609416658204
A247,0.52,0.5059997559312466
A368,0.25,0.5134341584994025
A123,0.27,0.4276575850928287
A244,0.73,0.5021836144616474
A365,0.91,0.5257996268882871
A124,0.89,0.4938130108884953
A245,0.97,0.5812289134864946
A366,0.15,0.4016378433997107
A121,0.48,0.469288018651536
A242,0.22,0.5189956599669533
A363,0.52,0.4236313555224537
A122,0.46,0.4729830680846786
A243,0.67,0.5842207939638889
A364,0.71,0.5066398517897193
A240,0.57,0.4279053688322301
A361,0.37,0.5027511573104847
A120,0.65,0.5643189980211448
A241,0.47,0.4903946073584571
A362,0.86,0.4698979767014394
A360,0.56,0.537484788227919
A30,0.87,0.6194863826363012
A31,0.26,0.4959105804803899
A32,0.28,0.4101388865033035
A33,0.0,0.9451585120126624
A34,0.59,0.4948869675885911
A35,0.09,0.3584153122938673
A36,0.79,0.6097127952731751
A37,0.32,0.4672323620641843
A38,0.71,0.5131757202225624
A39,0.7,0.535428182410912
A138,0.21,0.499757299194228
A259,0.72,0.5034059528815537
A139,1.0,0.5368149404236111
A136,0.31,0.489300290433744
A257,0.49,0.5046974492750992
A378,0.09,0.4809317678434148
A137,0.36,0.3632895151363224
A258,0.28,0.348759052334754
A379,0.68,0.4687453239816807
A134,0.65,0.5197799796585415
A255,0.63,0.5611649499689874
A376,0.52,0.5174435163556149
A135,0.49,0.4452553347384784
A256,0.16,0.4086886968300682
A377,0.08,0.4904010528097633
A132,0.02,0.4307449484877584
A253,0.88,0.4969288773908331
A374,0.24,0.5185996674788066
A133,0.34,0.3216778243264165
A254,0.14,0.0180249866353944
A375,0.31,0.3907138157226959
A130,0.18,0.4427629129701249
A251,0.94,0.5917004756522691
A372,0.39,0.4381643824090278
A131,0.38,0.3784392319852688
A252,0.41,0.5174124138205471
A373,0.38,0.5164555109406932
A370,0.68,0.5173637127298288
A250,0.14,0.5384475189963923
A371,0.83,0.4978978795667376
A40,0.22,0.4808838500496595
A41,0.88,0.5227641672488971
A42,0.3,0.4916271598335427
A43,0.09,0.5016056206751289
A44,0.44,0.3876853523194719
A45,0.73,0.1194300380435405
A46,0.22,0.4979220666070256
A47,0.84,0.569879313435958
A48,0.73,0.4932435722295109
A49,0.81,0.5995982162926508
A149,0.57,0.5870336780390264
A147,0.84,0.585069952119132
A268,0.07,0.4979038765358376
A389,0.79,0.6779091525480145
A148,0.83,0.969952505698042
A269,0.95,0.7313217658469298
A145,0.37,0.4823298140793554
A266,0.05,0.2293761339877791
A387,0.91,0.7560810537131759
A146,0.39,0.604383626083235
A267,0.07,0.3906898476396633
A388,0.49,0.4944336249111895
A143,0.83,0.5871456126567246
A264,0.98,0.0162753847761271
A385,0.05,0.3718882796943815
A144,0.63,0.498658155527902
A265,0.89,0.732007546882691
A386,0.31,0.4251147834161221
A141,0.6,0.5937406383596155
A262,0.1,0.3075273464501319
A383,0.47,0.5576224797797832
A142,0.95,0.494932308674215
A263,0.53,0.4627638353093507
A384,0.77,0.4608083852663735
A260,0.67,0.5018920528914239
A381,0.41,0.5517802152615626
A140,0.51,0.5987403455661278
A261,0.55,0.4589186144784813
A382,0.69,0.4948034159474838
A380,0.87,0.526379877762824
A50,0.65,0.5049379121837827
A51,0.67,0.5874407376747044
A52,0.89,0.5314777778247911
A53,0.21,0.3964132819292512
A54,0.57,0.4264084017519034
A55,0.13,0.3275710056115835
A56,0.11,0.4835374314238643
A57,0.22,0.4552610745731032
A58,0.03,0.4196995430692072
A59,0.1,0.4982210645515463
A158,0.68,0.4786427825655058
A279,0.54,0.380132412680097
A159,0.56,0.4508638574492108
A156,0.18,0.4692437158565535
A277,0.6,0.4863036817979739
A398,0.74,0.6018780355909468
A157,1.0,0.5033360693265329
A278,0.56,0.4696041259500323
A399,0.78,0.4871950641235509
A154,0.09,0.4943700705008138
A275,0.63,0.5170905078214282
A396,0.31,0.4678403936448874
A155,0.06,0.2366041929050628
A276,0.42,0.3796965715054112
A397,0.8,0.5564409459091778
A152,0.61,0.4937416184469804
A273,0.14,0.462694914122874
A394,0.25,0.4421109140284524
A153,0.87,0.5626121584620276
A274,0.09,0.3865905612331559
A395,0.66,0.4871948336431317
A150,0.76,0.4619117830143781
A271,0.64,0.5076684546161582
A392,0.24,0.312025117625397
A151,0.65,0.4207025418582031
A272,0.2,0.3026850947047126
A393,0.27,0.4685068413405894
A390,0.38,0.5103501914881354
A270,0.46,0.4905962434767816
A391,0.38,0.4222170428413139
A60,0.85,0.5201940646730806
A61,0.22,0.4608566295656806
A62,0.74,0.6470309008509395
A63,0.54,0.4486937857071809
A64,0.77,0.5431334742859277
A65,0.33,0.4536182579021636
A66,0.33,0.5419512037796603
A67,0.04,0.4475979086227205
A68,0.37,0.5204814482964151
A69,0.87,0.5205227745309129
A169,0.08,0.490869607662566
A167,0.82,0.5938492708630075
A288,0.29,0.3527659306478932
A168,0.58,0.4870338992389185
A289,0.6,0.4975343880423208
A165,0.39,0.5023239866063263
A286,0.25,0.3822938221426635
A166,0.72,0.4886112739550045
A287,0.78,0.4999140078947974
A163,0.54,0.5678019135842568
A284,0.9,0.5655071934889137
A164,0.1,0.4165019648544346
A285,0.9,0.5168741039830811
A161,0.32,0.4870585200469285
A282,0.05,0.4366148072562161
A162,0.29,0.3121260410355392
A283,0.1,0.4910936101182355
A280,0.57,0.5819054242150877
A160,0.9,0.508121720753935
A281,0.46,0.5139353231071302
A70,0.64,0.5145711947662437
A71,0.0,0.9270254956834564
A72,0.09,0.4923768047216498
A73,0.31,0.4147654143177636
A74,0.76,0.579393608895968
A75,0.42,0.6107762204535477
A76,0.72,0.554687476226296
A77,0.13,0.5267512244665327
A78,0.6,0.4525840446358995
A79,0.35,0.5036539221452657
A178,0.98,0.563870544396933
A299,0.17,0.4987612143756658
A179,0.47,0.6243009603555315
A176,0.68,0.682621094723479
A297,0.15,0.3937484513410402
A177,0.48,0.5238952671826955
A298,0.84,0.5976369233482097
A174,0.85,0.668882520007699
A295,0.44,0.4797456803716976
A175,0.95,0.9730579531907708
A296,0.25,0.4598099694370761
A172,0.79,0.6770443014401922
A293,0.12,0.415375271373256
A173,0.66,0.9976692722548258
A294,0.57,0.6113498587958903
A170,0.99,0.5216148504471041
A291,0.88,0.5085439598382832
A171,0.84,0.6498772960401138
A292,0.15,0.4485201798766896
A80,0.3,0.5000829264103581
A81,0.58,0.5117223099964088
A290,0.25,0.3187286278965575
A82,0.52,0.4768804884074406
A83,0.76,0.4915426719903295
A84,0.1,0.4847340339621739
A85,0.08,0.5200655923120433
A86,0.06,0.5124865840299346
A87,0.99,0.5495404402595481
A88,0.98,0.661714064588769
A89,0.05,0.4776945908678348
A189,0.75,0.5245137203233119
A187,0.27,0.4281139180264439
A188,0.76,0.4936352381773471
A185,0.05,0.3490170311342422
A186,0.26,0.3450029323583274
A183,0.37,0.5068153156229555
A184,0.34,0.3117072614003758
A181,0.29,0.4708321046638383
A90,0.7,0.4762115628461511
A182,0.56,0.5796035351223071
A91,0.77,0.5382123802339415
A92,0.93,0.5345651958397655
A180,0.68,0.5014783144662533
A93,0.63,0.5129572587264144
A94,0.4,0.50741807627582
A95,0.71,0.5022884263466335
A96,0.88,0.7153022315751394
A97,0.84,0.5846423555885986
A98,0.05,0.4671952642263821
A99,0.32,0.9731015365528324
A198,0.15,0.406130076946768
A199,0.52,0.5286522233576079
A196,0.54,0.5254672635594613
A197,0.92,0.5788300231875253
A194,0.85,0.4710581395028047
A195,0.05,0.4797597858716079
A192,0.81,0.2766914498203323
A193,0.2,0.3292827599126812
A190,0.64,0.4691352214448018
A191,0.55,0.0290616552413004
