Entailment,Arg1,Arg2
sup,A1,A2
sup,A2,A3
sup,A3,A4
sup,A19,A20
sup,A20,A21
sup,A24,A25
sup,A25,A26
sup,A26,A27
sup,A27,A28
sup,A30,A31
sup,A32,A24
sup,A33,A34
sup,A34,A35
sup,A35,A36
sup,A36,A37
sup,A37,A38
sup,A38,A39
sup,A39,A40
sup,A40,A41
sup,A41,A33
sup,A42,A43
sup,A43,A44
sup,A45,A46
sup,A46,A47
sup,A47,A48
sup,A49,A50
sup,A50,A51
sup,A51,A52
sup,A52,A53
sup,A53,A54
sup,A54,A55
sup,A55,A49
sup,A57,A58
sup,A58,A59
sup,A59,A60
sup,A62,A63
sup,A63,A64
sup,A64,A65
sup,A65,A66
sup,A66,A62
sup,A67,A68
sup,A68,A69
sup,A69,A70
sup,A70,A71
sup,A71,A72
sup,A72,A67
sup,A73,A74
sup,A74,A75
sup,A77,A78
sup,A89,A90
sup,A91,A92
sup,A92,A93
sup,A93,A88
sup,A94,A95
sup,A95,A96
sup,A96,A97
sup,A99,A94
sup,A7,A8
sup,A41,A42
sup,A48,A49
sup,A55,A56
sup,A72,A73
sup,A78,A79
sup,A99,A50
sup,A2,A41
sup,A2,A29
sup,A2,A2
sup,A2,A47
sup,A2,A94
sup,A2,A15
sup,A6,A18
sup,A6,A26
sup,A6,A20
sup,A6,A44
sup,A7,A53
sup,A7,A25
sup,A8,A98
sup,A12,A70
sup,A12,A28
sup,A12,A20
sup,A12,A44
sup,A12,A37
sup,A12,A65
sup,A14,A28
sup,A19,A75
sup,A20,A1
sup,A20,A59
sup,A20,A96
sup,A20,A32
sup,A20,A24
sup,A22,A56
sup,A24,A33
sup,A24,A60
sup,A25,A39
sup,A25,A67
sup,A26,A31
sup,A26,A34
sup,A26,A41
sup,A27,A81
sup,A27,A63
sup,A27,A78
sup,A27,A71
sup,A27,A12
sup,A27,A16
sup,A29,A16
sup,A29,A98
sup,A29,A17
sup,A30,A46
sup,A30,A16
sup,A30,A48
sup,A30,A21
sup,A40,A31
sup,A41,A45
sup,A41,A52
sup,A41,A62
sup,A42,A35
sup,A42,A23
sup,A42,A44
sup,A42,A25
sup,A42,A30
sup,A42,A77
sup,A48,A21
sup,A50,A49
sup,A50,A35
sup,A50,A84
sup,A50,A79
sup,A51,A53
sup,A51,A42
sup,A51,A25
sup,A52,A22
sup,A52,A51
sup,A55,A84
sup,A60,A78
sup,A60,A88
sup,A61,A21
sup,A61,A4
sup,A61,A17
sup,A61,A32
sup,A64,A7
sup,A64,A46
sup,A64,A76
sup,A65,A77
sup,A67,A19
sup,A67,A76
sup,A67,A63
sup,A67,A97
sup,A67,A45
sup,A69,A66
sup,A69,A34
sup,A69,A46
sup,A69,A83
sup,A70,A22
sup,A70,A69
sup,A70,A79
sup,A70,A44
sup,A72,A46
sup,A72,A68
sup,A73,A45
sup,A73,A9
sup,A77,A22
sup,A78,A2
sup,A78,A32
sup,A78,A94
sup,A78,A91
sup,A79,A30
sup,A80,A24
sup,A81,A9
sup,A81,A81
sup,A82,A74
sup,A82,A23
sup,A82,A73
sup,A82,A76
sup,A82,A94
sup,A82,A33
sup,A82,A65
sup,A82,A54
sup,A83,A37
sup,A83,A21
sup,A83,A25
sup,A83,A85
sup,A85,A2
sup,A88,A33
sup,A88,A26
sup,A88,A28
sup,A88,A60
sup,A88,A45
sup,A88,A16
sup,A88,A30
sup,A90,A62
sup,A90,A3
sup,A90,A30
sup,A90,A46
sup,A92,A98
sup,A93,A82
sup,A93,A47
sup,A93,A29
sup,A93,A45
sup,A94,A81
sup,A94,A42
sup,A94,A61
sup,A94,A41
sup,A96,A96
sup,A97,A92
sup,A98,A85
sup,A98,A43
att,A0,A1
att,A4,A5
att,A5,A6
att,A6,A7
att,A7,A0
att,A8,A9
att,A9,A10
att,A10,A11
att,A11,A8
att,A12,A13
att,A13,A14
att,A14,A15
att,A15,A16
att,A16,A17
att,A17,A18
att,A18,A12
att,A21,A22
att,A22,A23
att,A23,A19
att,A28,A29
att,A29,A30
att,A31,A32
att,A44,A45
att,A48,A42
att,A56,A57
att,A60,A61
att,A61,A56
att,A75,A76
att,A76,A77
att,A78,A73
att,A79,A80
att,A80,A81
att,A81,A82
att,A82,A83
att,A83,A84
att,A84,A85
att,A85,A86
att,A86,A87
att,A87,A79
att,A88,A89
att,A90,A91
att,A97,A98
att,A98,A99
att,A11,A12
att,A18,A19
att,A23,A24
att,A32,A33
att,A49,A0
att,A61,A62
att,A66,A67
att,A87,A88
att,A93,A94
att,A2,A82
att,A2,A12
att,A2,A58
att,A2,A57
att,A6,A55
att,A6,A99
att,A6,A83
att,A6,A49
att,A6,A10
att,A7,A9
att,A7,A26
att,A7,A21
att,A8,A7
att,A8,A65
att,A8,A10
att,A10,A60
att,A10,A68
att,A14,A72
att,A14,A71
att,A19,A23
att,A19,A31
att,A19,A94
att,A19,A34
att,A20,A92
att,A20,A83
att,A22,A67
att,A22,A42
att,A22,A39
att,A24,A54
att,A24,A24
att,A25,A88
att,A26,A66
att,A26,A48
att,A26,A65
att,A26,A76
att,A26,A6
att,A27,A77
att,A27,A66
att,A27,A34
att,A29,A15
att,A29,A46
att,A29,A57
att,A29,A96
att,A29,A26
att,A30,A75
att,A30,A70
att,A30,A64
att,A30,A87
att,A30,A74
att,A30,A33
att,A38,A81
att,A38,A46
att,A40,A83
att,A40,A60
att,A40,A10
att,A41,A2
att,A42,A3
att,A42,A7
att,A47,A30
att,A48,A82
att,A50,A28
att,A50,A53
att,A51,A47
att,A51,A59
att,A51,A8
att,A51,A27
att,A51,A43
att,A52,A26
att,A52,A18
att,A55,A86
att,A55,A46
att,A57,A30
att,A60,A38
att,A60,A98
att,A60,A46
att,A61,A15
att,A61,A83
att,A61,A97
att,A61,A43
att,A61,A86
att,A64,A66
att,A65,A97
att,A65,A31
att,A65,A1
att,A67,A20
att,A67,A41
att,A67,A6
att,A69,A5
att,A69,A71
att,A69,A28
att,A69,A88
att,A69,A68
att,A70,A38
att,A70,A82
att,A70,A77
att,A70,A61
att,A70,A31
att,A70,A56
att,A72,A96
att,A72,A33
att,A73,A30
att,A73,A47
att,A73,A10
att,A73,A13
att,A73,A25
att,A77,A14
att,A77,A26
att,A77,A42
att,A78,A47
att,A78,A62
att,A78,A39
att,A78,A67
att,A78,A1
att,A78,A76
att,A79,A51
att,A79,A19
att,A80,A32
att,A80,A64
att,A80,A89
att,A80,A21
att,A81,A75
att,A82,A28
att,A82,A14
att,A83,A72
att,A83,A30
att,A83,A15
att,A83,A8
att,A88,A23
att,A88,A53
att,A90,A35
att,A90,A22
att,A90,A26
att,A90,A84
att,A92,A34
att,A93,A72
att,A93,A78
att,A93,A85
att,A93,A32
att,A93,A16
att,A94,A21
att,A94,A13
att,A94,A82
att,A94,A51
att,A94,A19
att,A94,A37
att,A97,A82
att,A98,A30
