Entailment,Arg1,Arg2
sup,A1,A2
sup,A3,A4
sup,A4,A5
sup,A6,A7
sup,A9,A10
sup,A10,A11
sup,A11,A12
sup,A15,A16
sup,A17,A18
sup,A19,A20
sup,A20,A21
sup,A23,A24
sup,A24,A25
sup,A26,A27
sup,A30,A31
sup,A31,A32
sup,A33,A34
sup,A35,A36
sup,A93,A94
sup,A95,A96
sup,A96,A97
sup,A100,A101
sup,A102,A103
sup,A104,A105
sup,A105,A106
sup,A109,A110
sup,A110,A111
sup,A112,A113
sup,A113,A114
sup,A116,A117
sup,A117,A118
sup,A118,A119
sup,A119,A120
sup,A120,A121
sup,A122,A123
sup,A124,A125
sup,A125,A126
sup,A130,A131
sup,A131,A132
sup,A134,A135
sup,A137,A138
sup,A140,A95
sup,A142,A143
sup,A144,A145
sup,A145,A146
sup,A146,A147
sup,A147,A148
sup,A148,A149
sup,A149,A150
sup,A151,A152
sup,A152,A153
sup,A154,A155
sup,A155,A156
sup,A158,A159
sup,A160,A161
sup,A164,A165
sup,A166,A167
sup,A170,A171
sup,A171,A141
sup,A175,A176
sup,A176,A177
sup,A178,A179
sup,A180,A172
sup,A181,A182
sup,A182,A183
sup,A183,A184
sup,A184,A185
sup,A185,A186
sup,A186,A187
sup,A187,A188
sup,A188,A189
sup,A189,A190
sup,A190,A191
sup,A191,A192
sup,A192,A193
sup,A193,A194
sup,A194,A195
sup,A195,A196
sup,A196,A197
sup,A197,A198
sup,A198,A199
sup,A199,A181
sup,A200,A201
sup,A201,A202
sup,A202,A203
sup,A203,A204
sup,A204,A205
sup,A205,A206
sup,A206,A207
sup,A207,A208
sup,A208,A209
sup,A209,A200
sup,A210,A211
sup,A211,A212
sup,A212,A213
sup,A214,A215
sup,A215,A210
sup,A216,A217
sup,A217,A218
sup,A219,A220
sup,A222,A223
sup,A224,A225
sup,A225,A226
sup,A231,A232
sup,A232,A233
sup,A235,A236
sup,A240,A241
sup,A242,A243
sup,A243,A244
sup,A290,A291
sup,A291,A292
sup,A294,A295
sup,A295,A296
sup,A296,A297
sup,A297,A298
sup,A298,A299
sup,A300,A301
sup,A301,A302
sup,A303,A304
sup,A305,A306
sup,A308,A309
sup,A314,A315
sup,A316,A289
sup,A359,A360
sup,A360,A361
sup,A361,A362
sup,A362,A363
sup,A363,A364
sup,A364,A365
sup,A365,A366
sup,A366,A367
sup,A367,A368
sup,A368,A369
sup,A369,A370
sup,A370,A371
sup,A371,A372
sup,A372,A373
sup,A373,A374
sup,A374,A375
