Entailment,Arg1,Arg2
sup,A1,A2
sup,A2,A3
sup,A4,A5
sup,A8,A9
sup,A10,A11
sup,A12,A13
sup,A13,A14
sup,A17,A18
sup,A18,A19
sup,A20,A21
sup,A21,A22
sup,A22,A23
sup,A24,A25
sup,A26,A27
sup,A27,A28
sup,A28,A29
sup,A30,A31
sup,A33,A34
sup,A35,A36
sup,A36,A37
sup,A37,A38
sup,A39,A40
sup,A41,A0
sup,A60,A61
sup,A63,A64
sup,A65,A66
sup,A66,A67
sup,A67,A68
sup,A68,A69
sup,A70,A71
sup,A71,A72
sup,A72,A73
sup,A74,A75
sup,A75,A76
sup,A76,A77
sup,A78,A79
sup,A79,A80
sup,A81,A82
sup,A82,A70
sup,A85,A83
sup,A86,A87
sup,A89,A90
sup,A91,A92
sup,A92,A93
sup,A93,A94
sup,A98,A99
sup,A100,A101
sup,A101,A102
sup,A102,A103
sup,A103,A104
sup,A106,A107
sup,A108,A109
sup,A112,A113
sup,A113,A114
sup,A114,A115
sup,A115,A116
sup,A118,A119
sup,A119,A120
sup,A120,A121
sup,A121,A122
sup,A122,A123
sup,A123,A124
sup,A126,A127
sup,A130,A131
sup,A131,A86
sup,A132,A133
sup,A134,A135
sup,A139,A140
sup,A142,A143
sup,A147,A148
sup,A148,A149
sup,A149,A150
sup,A150,A151
sup,A153,A154
sup,A162,A163
sup,A163,A164
sup,A165,A166
sup,A166,A167
sup,A167,A138
sup,A168,A169
sup,A169,A170
sup,A170,A171
sup,A171,A172
sup,A172,A173
sup,A173,A174
sup,A174,A175
sup,A175,A176
sup,A176,A177
sup,A177,A178
sup,A178,A179
sup,A179,A180
sup,A180,A181
sup,A181,A182
sup,A182,A183
sup,A183,A184
sup,A184,A185
sup,A185,A186
sup,A186,A187
sup,A187,A188
sup,A188,A189
sup,A189,A190
sup,A190,A191
sup,A191,A192
sup,A192,A193
sup,A193,A194
sup,A194,A195
sup,A195,A196
sup,A196,A197
sup,A197,A168
sup,A234,A235
sup,A235,A236
sup,A237,A238
sup,A238,A239
sup,A241,A242
sup,A245,A246
sup,A246,A247
sup,A247,A248
sup,A249,A250
sup,A253,A254
sup,A256,A257
sup,A261,A262
sup,A264,A265
sup,A266,A267
sup,A268,A266
sup,A284,A285
sup,A285,A286
sup,A286,A287
sup,A287,A288
sup,A288,A289
sup,A289,A290
sup,A290,A291
sup,A291,A292
sup,A292,A293
sup,A293,A294
sup,A294,A295
sup,A295,A296
sup,A296,A297
sup,A297,A298
sup,A298,A299
sup,A299,A300
sup,A300,A301
sup,A301,A302
sup,A302,A303
sup,A303,A304
sup,A304,A305
sup,A305,A306
sup,A306,A307
sup,A307,A308
sup,A308,A309
sup,A309,A310
sup,A310,A311
sup,A311,A312
sup,A312,A313
sup,A313,A314
sup,A314,A315
sup,A315,A316
sup,A316,A317
sup,A317,A318
sup,A318,A284
sup,A327,A328
sup,A328,A329
sup,A330,A331
sup,A334,A335
sup,A335,A336
sup,A339,A340
sup,A341,A342
sup,A344,A345
sup,A345,A346
sup,A348,A349
sup,A351,A352
sup,A353,A326
sup,A359,A360
sup,A360,A361
sup,A365,A366
sup,A372,A373
sup,A374,A375
sup,A375,A376
sup,A376,A377
sup,A378,A379
sup,A379,A380
sup,A381,A382
sup,A382,A383
sup,A383,A384
sup,A384,A385
sup,A385,A386
sup,A386,A387
sup,A387,A354
sup,A388,A389
sup,A389,A390
sup,A390,A391
sup,A391,A392
sup,A392,A393
sup,A393,A394
sup,A394,A395
sup,A395,A396
sup,A396,A397
sup,A397,A398
sup,A398,A399
sup,A399,A400
sup,A400,A401
sup,A401,A402
sup,A402,A403
sup,A403,A404
sup,A404,A405
sup,A405,A406
sup,A406,A407
sup,A407,A408
sup,A408,A409
sup,A409,A410
sup,A410,A411
sup,A411,A412
sup,A412,A413
sup,A413,A414
sup,A414,A415
sup,A415,A416
sup,A416,A417
sup,A417,A418
sup,A418,A419
sup,A419,A420
sup,A420,A421
sup,A421,A388
sup,A422,A423
sup,A423,A424
sup,A424,A425
sup,A425,A426
sup,A426,A427
sup,A427,A428
sup,A428,A429
sup,A431,A432
sup,A432,A433
sup,A433,A434
sup,A434,A435
sup,A436,A437
sup,A437,A438
sup,A440,A441
sup,A441,A442
sup,A442,A443
sup,A444,A445
sup,A445,A446
sup,A446,A447
sup,A448,A449
sup,A450,A451
sup,A453,A422
sup,A471,A472
sup,A472,A473
sup,A473,A474
sup,A474,A475
sup,A475,A476
sup,A476,A477
sup,A477,A478
sup,A478,A471
sup,A479,A480
sup,A480,A481
sup,A481,A482
sup,A482,A483
sup,A483,A484
sup,A484,A485
sup,A485,A486
sup,A486,A487
sup,A487,A488
sup,A488,A489
sup,A489,A490
sup,A490,A491
sup,A491,A492
sup,A492,A493
sup,A493,A494
sup,A494,A495
sup,A495,A496
sup,A496,A497
sup,A497,A498
sup,A498,A499
sup,A499,A500
sup,A500,A501
sup,A501,A502
sup,A502,A479
sup,A503,A504
sup,A504,A505
sup,A505,A506
sup,A506,A507
sup,A507,A508
sup,A508,A509
sup,A509,A510
sup,A510,A511
sup,A511,A512
sup,A512,A513
sup,A513,A514
sup,A514,A515
sup,A515,A516
sup,A516,A517
sup,A517,A518
sup,A518,A519
sup,A519,A520
sup,A520,A521
sup,A521,A522
sup,A522,A523
sup,A523,A524
sup,A524,A525
sup,A525,A526
sup,A526,A527
sup,A527,A528
sup,A528,A529
sup,A529,A530
sup,A530,A531
sup,A531,A532
sup,A532,A533
sup,A533,A534
sup,A534,A535
sup,A535,A536
sup,A536,A537
sup,A537,A503
sup,A540,A541
sup,A541,A542
sup,A544,A545
sup,A546,A547
sup,A547,A548
sup,A548,A549
sup,A551,A552
sup,A552,A553
sup,A553,A554
sup,A555,A556
sup,A558,A559
sup,A567,A568
sup,A568,A569
sup,A574,A538
sup,A603,A604
sup,A605,A606
sup,A607,A608
sup,A610,A611
sup,A611,A612
sup,A613,A614
sup,A614,A615
sup,A615,A616
sup,A616,A617
sup,A617,A618
sup,A618,A619
sup,A619,A620
sup,A620,A621
sup,A621,A622
sup,A622,A623
sup,A625,A626
sup,A626,A627
sup,A629,A630
sup,A630,A631
sup,A631,A632
sup,A635,A636
sup,A638,A639
sup,A641,A603
sup,A642,A643
sup,A643,A644
sup,A644,A645
sup,A645,A646
sup,A646,A647
sup,A647,A648
sup,A648,A649
sup,A649,A642
sup,A700,A701
sup,A701,A702
sup,A703,A704
sup,A704,A705
sup,A706,A707
sup,A707,A708
sup,A708,A709
sup,A715,A716
sup,A717,A718
sup,A719,A720
sup,A721,A722
sup,A723,A724
sup,A724,A725
sup,A725,A726
sup,A726,A727
sup,A727,A728
sup,A728,A729
sup,A729,A730
sup,A730,A731
sup,A731,A732
sup,A732,A733
sup,A733,A734
sup,A734,A735
sup,A735,A736
sup,A736,A737
sup,A737,A738
sup,A738,A739
sup,A739,A740
sup,A740,A741
sup,A741,A742
sup,A742,A743
sup,A743,A744
sup,A744,A745
sup,A745,A746
sup,A746,A747
sup,A747,A748
sup,A748,A749
sup,A749,A750
sup,A750,A751
sup,A751,A752
sup,A752,A753
sup,A753,A754
sup,A754,A755
sup,A755,A756
sup,A756,A757
sup,A757,A758
sup,A758,A759
sup,A759,A760
sup,A760,A761
sup,A761,A762
sup,A762,A723
sup,A763,A764
sup,A765,A766
sup,A766,A767
sup,A769,A770
sup,A770,A771
sup,A772,A773
sup,A774,A775
sup,A775,A776
sup,A776,A777
sup,A778,A779
sup,A783,A784
sup,A784,A785
sup,A785,A786
sup,A787,A788
sup,A791,A792
sup,A795,A796
sup,A833,A834
sup,A834,A835
sup,A835,A836
sup,A837,A838
sup,A839,A840
sup,A842,A843
sup,A847,A848
sup,A848,A849
sup,A850,A851
sup,A853,A854
sup,A855,A833
sup,A856,A857
sup,A857,A858
sup,A859,A860
sup,A861,A862
sup,A862,A863
sup,A863,A864
sup,A865,A866
sup,A866,A867
sup,A873,A874
sup,A876,A877
sup,A880,A881
sup,A885,A886
sup,A889,A890
sup,A890,A891
sup,A891,A892
sup,A892,A893
sup,A893,A894
sup,A898,A856
sup,A899,A900
sup,A900,A901
sup,A901,A902
sup,A902,A903
sup,A903,A904
sup,A904,A905
sup,A905,A906
sup,A906,A907
sup,A907,A908
sup,A908,A909
sup,A909,A910
sup,A910,A911
sup,A911,A912
sup,A912,A913
sup,A913,A914
sup,A914,A915
sup,A915,A916
sup,A916,A917
sup,A917,A918
sup,A918,A919
sup,A919,A920
sup,A920,A921
sup,A921,A922
sup,A922,A923
sup,A923,A924
sup,A924,A925
sup,A925,A926
sup,A926,A927
sup,A927,A928
sup,A928,A929
sup,A929,A930
sup,A930,A931
sup,A931,A899
sup,A964,A965
sup,A965,A966
sup,A966,A967
sup,A969,A970
sup,A971,A972
sup,A972,A973
sup,A973,A962
sup,A981,A982
sup,A982,A983
sup,A983,A984
sup,A984,A985
sup,A985,A986
sup,A986,A987
sup,A987,A988
sup,A988,A989
sup,A989,A990
sup,A990,A991
sup,A991,A992
sup,A992,A993
sup,A993,A994
sup,A994,A995
sup,A995,A996
sup,A996,A997
