Entailment,Arg1,Arg2
sup,A28,A29
sup,A29,A30
sup,A30,A31
sup,A31,A32
sup,A32,A33
sup,A33,A34
sup,A34,A35
sup,A35,A36
sup,A36,A37
sup,A37,A38
sup,A38,A39
sup,A39,A40
sup,A40,A41
sup,A41,A42
sup,A42,A43
sup,A43,A44
sup,A44,A45
sup,A45,A46
sup,A46,A47
sup,A47,A48
sup,A48,A49
sup,A49,A50
sup,A50,A51
sup,A51,A52
sup,A52,A53
sup,A53,A54
sup,A54,A55
sup,A55,A56
sup,A56,A57
sup,A57,A58
sup,A58,A59
sup,A59,A60
sup,A60,A61
sup,A61,A62
sup,A62,A28
sup,A63,A64
sup,A64,A65
sup,A65,A66
sup,A66,A67
sup,A67,A68
sup,A68,A69
sup,A69,A70
sup,A70,A71
sup,A71,A72
sup,A72,A73
sup,A73,A74
sup,A74,A75
sup,A75,A76
sup,A76,A77
sup,A77,A78
sup,A78,A79
sup,A79,A80
sup,A80,A81
sup,A81,A82
sup,A82,A83
sup,A83,A84
sup,A84,A85
sup,A85,A86
sup,A86,A87
sup,A87,A88
sup,A88,A89
sup,A89,A90
sup,A90,A91
sup,A91,A92
sup,A92,A93
sup,A93,A63
sup,A96,A97
sup,A97,A98
sup,A99,A100
sup,A100,A101
sup,A104,A105
sup,A105,A106
sup,A107,A108
sup,A115,A116
sup,A116,A117
sup,A117,A118
sup,A118,A94
sup,A136,A137
sup,A137,A138
sup,A138,A139
sup,A139,A140
sup,A140,A141
sup,A141,A142
sup,A142,A143
sup,A143,A144
sup,A144,A145
sup,A145,A146
sup,A146,A147
sup,A147,A148
sup,A148,A149
sup,A149,A150
sup,A150,A151
sup,A151,A152
sup,A152,A153
sup,A153,A154
sup,A154,A155
sup,A155,A156
sup,A156,A157
sup,A157,A158
sup,A158,A159
sup,A159,A160
sup,A160,A161
sup,A161,A162
sup,A162,A163
sup,A163,A164
sup,A164,A165
sup,A165,A166
sup,A166,A136
sup,A167,A168
sup,A168,A169
sup,A169,A170
sup,A170,A171
sup,A171,A172
sup,A172,A173
sup,A173,A174
sup,A174,A175
sup,A175,A176
sup,A176,A177
sup,A177,A178
sup,A178,A179
sup,A179,A180
sup,A180,A181
sup,A181,A182
sup,A182,A183
sup,A183,A184
sup,A184,A185
sup,A185,A186
sup,A186,A187
sup,A187,A188
sup,A188,A189
sup,A189,A190
sup,A190,A191
sup,A191,A192
sup,A192,A193
sup,A193,A194
sup,A194,A195
sup,A195,A196
sup,A196,A167
sup,A197,A198
sup,A198,A199
sup,A199,A200
sup,A200,A201
sup,A201,A202
sup,A202,A203
sup,A203,A204
sup,A204,A205
sup,A205,A206
sup,A206,A207
sup,A207,A208
sup,A208,A209
sup,A209,A210
sup,A210,A211
sup,A211,A212
sup,A212,A213
sup,A213,A214
sup,A214,A215
sup,A215,A216
sup,A216,A217
sup,A217,A218
sup,A218,A219
sup,A219,A220
sup,A220,A221
sup,A221,A222
sup,A222,A223
sup,A223,A224
sup,A224,A225
sup,A225,A226
sup,A226,A227
sup,A227,A228
sup,A228,A229
sup,A229,A230
sup,A230,A231
sup,A231,A197
sup,A233,A234
sup,A235,A236
sup,A236,A237
sup,A238,A239
sup,A239,A240
sup,A240,A241
sup,A241,A232
sup,A242,A243
sup,A243,A244
sup,A244,A242
sup,A245,A246
sup,A246,A247
sup,A250,A251
sup,A252,A253
sup,A254,A255
sup,A257,A258
sup,A259,A260
sup,A260,A261
sup,A262,A263
sup,A263,A264
sup,A264,A265
sup,A266,A267
sup,A267,A268
sup,A268,A269
sup,A272,A273
sup,A278,A279
sup,A279,A245
sup,A283,A284
sup,A285,A286
sup,A286,A287
sup,A287,A288
sup,A289,A290
sup,A291,A292
sup,A292,A293
sup,A293,A294
sup,A296,A297
sup,A297,A298
sup,A298,A299
sup,A302,A303
sup,A303,A304
sup,A304,A305
sup,A306,A307
sup,A307,A308
sup,A308,A309
sup,A310,A311
sup,A311,A312
sup,A312,A313
sup,A313,A314
sup,A314,A315
sup,A315,A316
sup,A316,A317
sup,A317,A318
sup,A318,A319
sup,A319,A320
sup,A320,A321
sup,A321,A322
sup,A322,A310
sup,A323,A324
sup,A324,A325
sup,A325,A326
sup,A326,A327
sup,A327,A328
sup,A328,A329
sup,A329,A330
sup,A330,A331
sup,A331,A332
sup,A332,A333
sup,A333,A334
sup,A334,A335
sup,A335,A336
sup,A336,A337
sup,A337,A338
sup,A338,A339
sup,A339,A340
sup,A340,A341
sup,A341,A323
sup,A342,A343
sup,A347,A348
sup,A351,A352
sup,A352,A353
sup,A353,A354
sup,A354,A355
sup,A359,A360
sup,A361,A362
sup,A365,A366
sup,A366,A367
sup,A367,A368
sup,A369,A370
sup,A372,A373
sup,A373,A374
sup,A374,A375
sup,A376,A377
sup,A377,A378
sup,A378,A379
sup,A382,A383
sup,A384,A385
sup,A385,A386
sup,A387,A388
sup,A388,A389
sup,A392,A393
sup,A395,A396
sup,A397,A398
sup,A399,A400
sup,A400,A401
sup,A401,A402
sup,A402,A403
sup,A403,A404
sup,A404,A405
sup,A405,A406
sup,A406,A407
sup,A407,A408
sup,A408,A409
sup,A409,A410
sup,A410,A399
sup,A411,A412
sup,A412,A413
sup,A413,A414
sup,A414,A415
sup,A415,A416
sup,A416,A417
sup,A417,A418
sup,A418,A419
sup,A419,A420
sup,A420,A421
sup,A421,A422
sup,A422,A423
sup,A423,A424
sup,A424,A425
sup,A425,A426
sup,A426,A427
sup,A427,A428
sup,A428,A429
sup,A429,A430
sup,A430,A431
sup,A431,A411
sup,A434,A435
sup,A435,A436
sup,A437,A438
sup,A438,A439
sup,A440,A441
sup,A441,A442
sup,A442,A443
sup,A445,A446
sup,A446,A447
sup,A447,A448
sup,A448,A449
sup,A449,A450
sup,A450,A432
sup,A475,A476
sup,A476,A477
sup,A477,A478
sup,A478,A479
sup,A479,A480
sup,A480,A481
sup,A481,A482
sup,A482,A483
sup,A483,A484
sup,A484,A485
sup,A485,A486
sup,A486,A487
sup,A487,A488
sup,A488,A489
sup,A489,A475
sup,A490,A491
sup,A494,A495
sup,A495,A496
sup,A497,A498
sup,A502,A503
sup,A505,A506
sup,A506,A507
sup,A507,A508
sup,A511,A512
sup,A512,A513
sup,A516,A517
sup,A518,A519
sup,A519,A520
sup,A521,A522
sup,A522,A523
sup,A524,A490
sup,A529,A530
sup,A530,A531
sup,A535,A536
sup,A536,A537
sup,A538,A539
sup,A539,A540
sup,A541,A542
sup,A542,A543
sup,A545,A546
sup,A546,A547
sup,A548,A549
sup,A550,A551
sup,A551,A552
sup,A552,A525
sup,A554,A555
sup,A555,A556
sup,A558,A559
sup,A561,A562
sup,A563,A564
sup,A568,A569
sup,A569,A570
sup,A578,A579
sup,A579,A580
sup,A581,A582
sup,A582,A553
sup,A583,A584
sup,A584,A585
sup,A585,A586
sup,A586,A587
sup,A587,A588
sup,A588,A589
sup,A589,A590
sup,A590,A591
sup,A591,A592
sup,A592,A593
sup,A593,A594
sup,A594,A595
sup,A595,A596
sup,A596,A597
sup,A597,A598
sup,A598,A599
sup,A599,A600
sup,A600,A601
sup,A601,A602
sup,A602,A603
sup,A603,A604
sup,A604,A605
sup,A605,A606
sup,A606,A607
sup,A607,A608
sup,A608,A609
sup,A609,A610
sup,A610,A583
sup,A630,A631
sup,A631,A632
sup,A632,A633
sup,A633,A634
sup,A634,A635
sup,A635,A636
sup,A636,A637
sup,A637,A638
sup,A638,A639
sup,A639,A640
sup,A640,A641
sup,A641,A642
sup,A642,A643
sup,A643,A644
sup,A644,A645
sup,A645,A646
sup,A646,A647
sup,A647,A648
sup,A648,A649
sup,A649,A650
sup,A650,A630
sup,A651,A652
sup,A652,A653
sup,A653,A654
sup,A654,A655
sup,A655,A656
sup,A656,A657
sup,A657,A658
sup,A658,A659
sup,A659,A660
sup,A660,A661
sup,A661,A662
sup,A662,A663
sup,A663,A664
sup,A664,A665
sup,A665,A666
sup,A666,A667
sup,A667,A668
sup,A668,A669
sup,A669,A670
sup,A670,A671
sup,A671,A672
sup,A672,A673
sup,A673,A651
sup,A674,A675
sup,A675,A676
sup,A678,A679
sup,A682,A683
sup,A685,A686
sup,A689,A690
sup,A690,A691
sup,A692,A693
sup,A693,A694
sup,A697,A674
sup,A733,A734
sup,A734,A735
sup,A736,A737
sup,A737,A738
sup,A741,A742
sup,A744,A745
sup,A747,A748
sup,A748,A749
sup,A749,A750
sup,A751,A752
sup,A753,A754
sup,A755,A756
sup,A757,A733
sup,A760,A761
sup,A761,A762
sup,A765,A758
sup,A766,A767
sup,A768,A769
sup,A771,A772
sup,A774,A775
sup,A775,A776
sup,A776,A777
sup,A777,A778
sup,A778,A779
sup,A782,A783
sup,A787,A788
sup,A788,A789
sup,A789,A790
sup,A790,A791
sup,A791,A766
sup,A792,A793
sup,A793,A794
sup,A794,A795
sup,A795,A796
sup,A796,A797
sup,A797,A798
sup,A798,A799
sup,A799,A800
sup,A800,A801
sup,A801,A802
sup,A802,A803
sup,A803,A804
sup,A804,A805
sup,A805,A806
sup,A806,A807
sup,A807,A808
sup,A808,A809
sup,A809,A810
sup,A810,A811
sup,A811,A812
sup,A812,A813
sup,A813,A814
sup,A814,A815
sup,A815,A816
sup,A816,A817
sup,A817,A818
sup,A818,A819
sup,A819,A820
