Entailment,Arg1,Arg2
sup,A23,A24
sup,A43,A44
sup,A44,A45
sup,A45,A43
sup,A46,A47
sup,A47,A48
sup,A48,A49
sup,A49,A50
sup,A50,A51
sup,A51,A52
sup,A52,A46
sup,A54,A55
sup,A55,A53
sup,A63,A64
sup,A65,A66
sup,A66,A67
sup,A67,A62
sup,A76,A77
sup,A77,A78
sup,A78,A75
sup,A79,A80
sup,A80,A81
sup,A81,A82
sup,A83,A84
sup,A84,A85
sup,A85,A86
sup,A86,A87
sup,A87,A83
sup,A98,A99
sup,A14,A15
sup,A37,A38
sup,A45,A46
sup,A52,A53
sup,A61,A62
sup,A74,A75
sup,A1,A21
sup,A1,A82
sup,A5,A80
sup,A7,A32
sup,A9,A16
sup,A9,A18
sup,A9,A66
sup,A9,A14
sup,A9,A63
sup,A9,A6
sup,A9,A92
sup,A10,A46
sup,A10,A70
sup,A11,A8
sup,A11,A40
sup,A11,A68
sup,A11,A41
sup,A13,A85
sup,A13,A29
sup,A13,A9
sup,A13,A39
sup,A13,A62
sup,A13,A53
sup,A14,A4
sup,A14,A38
sup,A19,A65
sup,A19,A76
sup,A19,A54
sup,A19,A53
sup,A20,A99
sup,A20,A91
sup,A20,A54
sup,A20,A32
sup,A20,A59
sup,A24,A49
sup,A24,A3
sup,A24,A39
sup,A26,A91
sup,A26,A5
sup,A26,A75
sup,A26,A4
sup,A26,A82
sup,A30,A32
sup,A31,A41
sup,A31,A14
sup,A31,A20
sup,A31,A27
sup,A36,A31
sup,A36,A66
sup,A38,A46
sup,A38,A56
sup,A38,A33
sup,A41,A92
sup,A41,A34
sup,A41,A13
sup,A45,A78
sup,A46,A2
sup,A46,A6
sup,A46,A67
sup,A46,A12
sup,A49,A40
sup,A49,A42
sup,A49,A45
sup,A49,A53
sup,A50,A92
sup,A50,A39
sup,A50,A18
sup,A50,A31
sup,A50,A66
sup,A50,A86
sup,A51,A35
sup,A51,A21
sup,A51,A56
sup,A51,A22
sup,A52,A30
sup,A52,A13
sup,A56,A15
sup,A56,A83
sup,A56,A81
sup,A56,A22
sup,A57,A34
sup,A61,A59
sup,A62,A37
sup,A62,A52
sup,A62,A95
sup,A62,A61
sup,A64,A14
sup,A64,A23
sup,A65,A92
sup,A65,A81
sup,A72,A69
sup,A72,A5
sup,A72,A66
sup,A74,A27
sup,A74,A46
sup,A74,A79
sup,A74,A89
sup,A74,A99
sup,A75,A23
sup,A75,A48
sup,A75,A37
sup,A75,A52
sup,A77,A58
sup,A79,A48
sup,A79,A18
sup,A79,A85
sup,A79,A61
sup,A86,A95
sup,A86,A52
sup,A86,A53
sup,A88,A34
sup,A88,A92
sup,A89,A27
sup,A89,A18
sup,A89,A92
sup,A92,A10
sup,A92,A43
sup,A95,A21
sup,A95,A24
sup,A95,A8
sup,A95,A73
sup,A98,A36
sup,A98,A37
sup,A98,A51
sup,A98,A6
sup,A98,A90
sup,A99,A48
sup,A99,A24
