Entailment,Arg1,Arg2
sup,A9,A10
sup,A10,A11
sup,A11,A12
sup,A12,A13
sup,A13,A14
sup,A14,A15
sup,A15,A16
sup,A16,A17
sup,A17,A18
sup,A18,A9
sup,A19,A20
sup,A20,A21
sup,A21,A22
sup,A22,A23
sup,A23,A24
sup,A24,A25
sup,A25,A26
sup,A26,A27
sup,A27,A28
sup,A28,A29
sup,A29,A30
sup,A30,A31
sup,A31,A19
sup,A35,A36
sup,A42,A43
sup,A43,A44
sup,A51,A52
sup,A52,A53
sup,A53,A54
sup,A54,A55
sup,A55,A56
sup,A56,A57
sup,A57,A58
sup,A58,A59
sup,A59,A60
sup,A60,A51
sup,A61,A62
sup,A62,A63
sup,A63,A64
sup,A64,A65
sup,A65,A66
sup,A66,A67
sup,A67,A68
sup,A68,A69
sup,A69,A61
sup,A70,A71
sup,A71,A72
sup,A72,A73
sup,A73,A74
sup,A74,A75
sup,A75,A76
sup,A76,A77
sup,A77,A78
sup,A78,A79
sup,A79,A80
sup,A80,A81
sup,A81,A82
sup,A82,A70
sup,A96,A97
sup,A97,A98
sup,A98,A99
sup,A99,A100
sup,A100,A101
sup,A101,A102
sup,A102,A103
sup,A103,A104
sup,A104,A105
sup,A105,A106
sup,A106,A107
sup,A107,A96
sup,A108,A109
sup,A109,A110
sup,A110,A108
sup,A111,A112
sup,A112,A113
sup,A113,A114
sup,A114,A115
sup,A115,A116
sup,A116,A117
sup,A117,A118
sup,A118,A119
sup,A119,A120
sup,A120,A111
sup,A121,A122
sup,A122,A123
sup,A123,A124
sup,A124,A125
sup,A126,A127
sup,A129,A130
sup,A130,A131
sup,A133,A134
sup,A135,A136
sup,A136,A137
sup,A137,A138
sup,A138,A139
sup,A139,A140
sup,A141,A142
sup,A143,A144
sup,A144,A133
sup,A145,A146
sup,A146,A147
sup,A147,A148
sup,A148,A149
sup,A149,A150
sup,A150,A151
sup,A153,A154
sup,A154,A155
sup,A157,A158
sup,A159,A160
sup,A161,A162
sup,A162,A163
sup,A163,A164
sup,A164,A165
sup,A165,A166
sup,A166,A167
sup,A167,A168
sup,A168,A169
sup,A169,A170
sup,A170,A171
sup,A171,A172
sup,A172,A173
sup,A173,A161
sup,A174,A175
sup,A175,A176
sup,A176,A177
sup,A177,A178
sup,A178,A179
sup,A179,A180
sup,A180,A181
sup,A181,A182
sup,A182,A183
sup,A183,A174
sup,A184,A185
sup,A185,A186
sup,A186,A187
sup,A187,A188
sup,A188,A189
sup,A189,A190
sup,A190,A191
sup,A191,A192
sup,A192,A193
sup,A193,A194
sup,A194,A184
sup,A195,A196
sup,A196,A197
sup,A197,A198
sup,A198,A199
sup,A199,A195
sup,A18,A19
sup,A44,A45
sup,A50,A51
sup,A69,A70
sup,A95,A96
sup,A120,A121
sup,A132,A133
sup,A160,A161
sup,A173,A174
sup,A183,A184
sup,A194,A195
sup,A199,A100
sup,A1,A190
sup,A1,A60
sup,A1,A72
sup,A1,A53
sup,A1,A41
sup,A6,A54
sup,A6,A2
sup,A6,A74
sup,A6,A117
sup,A6,A174
sup,A6,A90
sup,A11,A17
sup,A11,A172
sup,A11,A109
sup,A11,A96
sup,A12,A170
sup,A12,A91
sup,A12,A155
sup,A12,A110
sup,A12,A166
sup,A13,A45
sup,A13,A26
sup,A13,A63
sup,A13,A125
sup,A14,A46
sup,A14,A17
sup,A14,A71
sup,A14,A16
sup,A14,A116
sup,A14,A21
sup,A14,A29
sup,A14,A65
sup,A14,A168
sup,A14,A149
sup,A16,A142
sup,A20,A125
sup,A20,A183
sup,A20,A152
sup,A22,A69
sup,A22,A150
sup,A22,A41
sup,A25,A127
sup,A27,A117
sup,A27,A87
sup,A27,A188
sup,A30,A171
sup,A30,A148
sup,A30,A57
sup,A32,A26
sup,A32,A183
sup,A32,A124
sup,A32,A54
sup,A32,A0
sup,A33,A83
sup,A33,A180
sup,A33,A179
sup,A35,A94
sup,A35,A168
sup,A35,A70
sup,A36,A142
sup,A36,A3
sup,A39,A34
sup,A39,A109
sup,A39,A93
sup,A39,A176
sup,A39,A80
sup,A41,A183
sup,A44,A66
sup,A44,A33
sup,A44,A163
sup,A44,A14
sup,A44,A24
sup,A44,A150
sup,A44,A127
sup,A44,A183
sup,A44,A137
sup,A46,A26
sup,A49,A177
sup,A49,A130
sup,A57,A97
sup,A57,A172
sup,A58,A123
sup,A59,A149
sup,A59,A122
sup,A59,A23
sup,A59,A50
sup,A59,A180
sup,A59,A96
sup,A63,A165
sup,A67,A54
sup,A67,A175
sup,A67,A153
sup,A67,A82
sup,A69,A81
sup,A69,A135
sup,A69,A59
sup,A71,A78
sup,A71,A60
sup,A71,A94
sup,A71,A133
sup,A71,A123
sup,A71,A29
sup,A72,A45
sup,A72,A20
sup,A72,A194
sup,A72,A172
sup,A72,A96
sup,A75,A125
sup,A78,A84
sup,A78,A198
sup,A78,A170
sup,A78,A26
sup,A78,A121
sup,A79,A121
sup,A79,A152
sup,A79,A185
sup,A79,A85
sup,A81,A14
sup,A81,A80
sup,A81,A85
sup,A81,A135
sup,A81,A21
sup,A82,A124
sup,A82,A131
sup,A82,A44
sup,A82,A112
sup,A82,A14
sup,A82,A94
sup,A82,A165
sup,A82,A24
sup,A82,A149
sup,A83,A111
sup,A83,A194
sup,A83,A171
sup,A83,A23
sup,A83,A104
sup,A83,A134
sup,A83,A95
sup,A83,A31
sup,A86,A31
sup,A86,A80
sup,A86,A21
sup,A87,A146
sup,A87,A106
sup,A87,A147
sup,A88,A190
sup,A88,A182
sup,A88,A91
sup,A88,A0
sup,A88,A117
sup,A90,A81
sup,A91,A16
sup,A91,A166
sup,A91,A155
sup,A91,A37
sup,A92,A152
sup,A92,A45
sup,A94,A53
sup,A94,A84
sup,A94,A172
sup,A94,A19
sup,A96,A96
sup,A96,A152
sup,A96,A164
sup,A96,A40
sup,A99,A5
sup,A99,A63
sup,A100,A137
sup,A100,A81
sup,A101,A82
sup,A101,A182
sup,A101,A191
sup,A103,A19
sup,A103,A43
sup,A103,A58
sup,A103,A190
sup,A103,A17
sup,A103,A114
sup,A104,A151
sup,A104,A37
sup,A104,A41
sup,A104,A1
sup,A105,A57
sup,A105,A123
sup,A105,A74
sup,A105,A137
sup,A105,A87
sup,A109,A23
sup,A109,A122
sup,A109,A146
sup,A109,A84
sup,A109,A173
sup,A110,A173
sup,A110,A52
sup,A112,A105
sup,A112,A53
sup,A119,A193
sup,A119,A174
sup,A119,A94
sup,A119,A136
sup,A119,A163
sup,A119,A40
sup,A119,A74
sup,A119,A61
sup,A122,A12
sup,A123,A161
sup,A123,A172
sup,A123,A89
sup,A123,A166
sup,A123,A134
sup,A123,A194
sup,A123,A125
sup,A124,A73
sup,A124,A141
sup,A124,A145
sup,A124,A110
sup,A124,A1
sup,A125,A53
sup,A125,A64
sup,A125,A0
sup,A125,A122
sup,A125,A175
sup,A127,A81
sup,A127,A23
sup,A127,A95
sup,A127,A157
sup,A127,A74
sup,A127,A37
