Entailment,Arg1,Arg2
sup,A0,A1
sup,A1,A2
sup,A2,A3
sup,A3,A4
sup,A4,A0
sup,A6,A7
sup,A10,A11
sup,A12,A13
sup,A16,A17
sup,A22,A23
sup,A25,A26
sup,A28,A29
sup,A29,A30
sup,A30,A28
sup,A31,A32
sup,A32,A33
sup,A33,A34
sup,A34,A35
sup,A35,A31
sup,A37,A38
sup,A38,A39
sup,A39,A40
sup,A40,A41
sup,A42,A43
sup,A45,A46
sup,A46,A47
sup,A47,A48
sup,A48,A49
sup,A50,A51
sup,A51,A52
sup,A54,A55
sup,A55,A56
sup,A56,A57
sup,A59,A60
sup,A62,A45
sup,A63,A64
sup,A66,A67
sup,A68,A69
sup,A69,A70
sup,A70,A71
sup,A71,A72
sup,A73,A74
sup,A75,A76
sup,A77,A63
sup,A82,A83
sup,A83,A84
sup,A84,A85
sup,A85,A86
sup,A86,A87
sup,A87,A88
sup,A88,A89
sup,A89,A90
sup,A90,A91
sup,A91,A92
sup,A92,A93
sup,A93,A82
sup,A97,A98
sup,A100,A101
sup,A101,A102
sup,A102,A103
sup,A105,A106
sup,A106,A107
sup,A108,A109
sup,A109,A110
sup,A110,A111
sup,A113,A114
sup,A115,A116
sup,A116,A117
sup,A117,A118
sup,A118,A119
sup,A119,A120
sup,A120,A121
sup,A121,A122
sup,A122,A123
sup,A123,A124
sup,A124,A125
sup,A125,A126
sup,A126,A127
sup,A127,A128
sup,A128,A129
sup,A129,A130
sup,A130,A131
sup,A131,A132
sup,A132,A115
sup,A150,A151
sup,A151,A152
sup,A152,A150
sup,A153,A154
sup,A154,A155
sup,A155,A153
sup,A171,A172
sup,A172,A173
sup,A173,A174
sup,A174,A175
sup,A175,A176
sup,A176,A177
sup,A177,A178
sup,A178,A179
sup,A179,A180
sup,A180,A181
sup,A181,A182
sup,A182,A183
sup,A183,A184
sup,A184,A171
sup,A203,A204
sup,A205,A206
sup,A206,A207
sup,A208,A209
sup,A210,A211
sup,A211,A212
sup,A212,A213
sup,A214,A215
sup,A223,A224
sup,A224,A225
sup,A225,A223
