Entailment,Arg1,Arg2
sup,A1,A2
sup,A2,A3
sup,A4,A5
sup,A6,A7
sup,A7,A8
sup,A9,A10
sup,A10,A0
sup,A11,A12
sup,A12,A13
sup,A13,A14
sup,A14,A15
sup,A15,A16
sup,A16,A17
sup,A17,A18
sup,A18,A19
sup,A19,A20
sup,A20,A21
sup,A21,A22
sup,A22,A23
sup,A23,A24
sup,A24,A25
sup,A25,A26
sup,A26,A27
sup,A27,A28
sup,A28,A29
sup,A29,A30
sup,A30,A31
sup,A31,A32
sup,A32,A33
sup,A33,A34
sup,A34,A35
sup,A35,A11
sup,A121,A122
sup,A122,A123
sup,A123,A124
sup,A124,A125
sup,A125,A126
sup,A126,A127
sup,A127,A128
sup,A128,A129
sup,A129,A121
sup,A130,A131
sup,A131,A132
sup,A132,A133
sup,A133,A134
sup,A134,A135
sup,A135,A136
sup,A136,A137
sup,A137,A138
sup,A138,A139
sup,A139,A140
sup,A140,A141
sup,A141,A142
sup,A142,A143
sup,A143,A144
sup,A144,A145
sup,A145,A146
sup,A146,A147
sup,A147,A148
sup,A148,A149
sup,A149,A150
sup,A150,A151
sup,A151,A152
sup,A152,A153
sup,A153,A154
sup,A154,A130
sup,A155,A156
sup,A156,A157
sup,A157,A158
sup,A158,A159
sup,A159,A160
sup,A160,A161
sup,A161,A162
sup,A162,A163
sup,A163,A164
sup,A164,A165
sup,A165,A155
sup,A166,A167
sup,A167,A168
sup,A168,A169
sup,A169,A170
sup,A170,A171
sup,A171,A172
sup,A172,A166
sup,A173,A174
sup,A176,A177
sup,A177,A178
sup,A178,A179
sup,A179,A180
sup,A181,A182
sup,A187,A188
sup,A189,A190
sup,A196,A197
sup,A198,A199
sup,A201,A202
sup,A202,A185
sup,A205,A203
sup,A219,A220
sup,A221,A222
sup,A224,A225
sup,A230,A231
sup,A316,A317
sup,A317,A318
sup,A318,A319
sup,A319,A320
sup,A320,A321
sup,A321,A322
sup,A322,A323
sup,A323,A324
sup,A324,A325
sup,A325,A326
sup,A326,A316
sup,A341,A342
sup,A343,A344
sup,A344,A345
sup,A346,A347
sup,A348,A349
sup,A351,A352
sup,A356,A357
sup,A357,A358
sup,A363,A364
sup,A366,A367
sup,A367,A365
sup,A393,A394
sup,A396,A397
sup,A398,A392
sup,A399,A400
sup,A400,A401
sup,A402,A403
sup,A404,A405
sup,A405,A406
sup,A406,A407
sup,A407,A408
sup,A409,A410
sup,A412,A413
sup,A413,A414
sup,A418,A419
sup,A422,A423
sup,A424,A425
sup,A425,A426
sup,A426,A427
sup,A429,A430
sup,A434,A435
sup,A435,A436
sup,A436,A437
sup,A437,A438
sup,A438,A439
sup,A439,A440
sup,A440,A441
sup,A442,A443
sup,A445,A446
sup,A446,A447
sup,A449,A450
sup,A451,A452
sup,A452,A453
sup,A455,A456
sup,A517,A518
sup,A518,A519
sup,A519,A520
sup,A520,A521
sup,A521,A522
sup,A522,A523
sup,A523,A524
sup,A524,A525
sup,A525,A526
sup,A526,A527
sup,A527,A528
sup,A528,A529
sup,A529,A530
sup,A530,A531
sup,A531,A532
sup,A532,A533
sup,A533,A534
sup,A534,A535
sup,A535,A536
sup,A536,A537
sup,A537,A538
sup,A538,A539
sup,A539,A517
sup,A540,A541
sup,A541,A542
sup,A542,A543
sup,A543,A544
sup,A544,A545
sup,A545,A540
sup,A547,A548
sup,A549,A550
sup,A552,A553
sup,A555,A556
sup,A556,A557
sup,A557,A558
sup,A558,A559
sup,A559,A560
sup,A560,A555
sup,A565,A566
sup,A566,A567
sup,A567,A568
sup,A568,A569
sup,A569,A570
sup,A570,A571
sup,A571,A572
sup,A572,A573
sup,A573,A574
sup,A574,A575
sup,A575,A576
sup,A576,A577
sup,A577,A578
sup,A578,A579
sup,A579,A580
sup,A580,A581
sup,A581,A582
sup,A582,A583
sup,A583,A584
sup,A584,A585
sup,A585,A586
sup,A586,A587
sup,A587,A588
sup,A588,A565
sup,A606,A607
sup,A607,A608
sup,A608,A604
sup,A632,A633
sup,A633,A634
sup,A634,A635
sup,A635,A636
sup,A636,A637
sup,A637,A632
sup,A643,A644
sup,A644,A645
sup,A645,A646
sup,A646,A647
sup,A647,A648
sup,A648,A649
sup,A649,A650
sup,A650,A651
sup,A651,A643
sup,A698,A699
sup,A699,A700
sup,A700,A701
sup,A701,A702
sup,A702,A703
sup,A703,A704
sup,A704,A705
sup,A705,A706
sup,A706,A707
sup,A707,A708
sup,A708,A698
sup,A718,A719
sup,A721,A722
sup,A722,A723
sup,A723,A724
sup,A726,A727
sup,A727,A728
sup,A728,A729
sup,A729,A730
sup,A730,A731
sup,A731,A718
sup,A759,A760
sup,A760,A761
sup,A761,A762
sup,A762,A763
sup,A763,A764
sup,A764,A765
sup,A765,A766
sup,A766,A767
sup,A767,A768
sup,A768,A769
sup,A769,A770
sup,A770,A771
sup,A771,A772
sup,A772,A773
sup,A773,A774
sup,A774,A775
sup,A775,A776
sup,A776,A777
sup,A777,A759
sup,A778,A779
sup,A779,A780
sup,A780,A781
sup,A781,A782
sup,A782,A783
sup,A783,A784
sup,A784,A785
sup,A785,A786
sup,A786,A787
sup,A787,A788
sup,A788,A789
sup,A789,A790
sup,A790,A791
sup,A791,A792
sup,A792,A793
sup,A793,A794
sup,A794,A778
sup,A10,A11
sup,A35,A36
sup,A120,A121
sup,A165,A166
sup,A172,A173
sup,A217,A218
sup,A222,A223
sup,A231,A232
sup,A256,A257
sup,A337,A338
sup,A391,A392
sup,A399,A0
sup,A423,A424
sup,A444,A445
sup,A491,A492
sup,A516,A517
sup,A545,A546
sup,A560,A561
sup,A564,A565
sup,A588,A589
sup,A608,A609
sup,A631,A632
sup,A637,A638
sup,A651,A652
sup,A697,A698
sup,A708,A709
sup,A731,A732
sup,A758,A759
sup,A777,A778
sup,A799,A400
sup,A2,A580
sup,A6,A438
sup,A6,A647
sup,A6,A648
sup,A6,A309
sup,A6,A303
sup,A6,A256
sup,A6,A643
sup,A6,A546
sup,A7,A391
sup,A7,A728
sup,A7,A558
sup,A7,A208
sup,A7,A141
sup,A7,A25
sup,A7,A770
sup,A8,A48
sup,A8,A544
sup,A8,A491
sup,A8,A37
sup,A9,A385
sup,A9,A720
sup,A9,A338
sup,A11,A668
sup,A11,A283
sup,A11,A321
sup,A11,A477
sup,A11,A685
sup,A11,A560
sup,A11,A24
sup,A11,A443
sup,A11,A4
sup,A11,A509
sup,A12,A399
sup,A12,A524
sup,A12,A442
sup,A12,A173
sup,A12,A480
sup,A12,A416
sup,A12,A182
sup,A12,A251
sup,A12,A751
sup,A13,A755
sup,A13,A276
sup,A13,A342
sup,A13,A557
sup,A13,A529
sup,A13,A538
sup,A13,A742
sup,A13,A593
sup,A13,A795
sup,A17,A236
sup,A17,A784
sup,A17,A127
sup,A17,A416
sup,A17,A380
sup,A17,A153
sup,A17,A42
sup,A17,A305
sup,A17,A585
sup,A17,A385
sup,A18,A359
sup,A18,A721
sup,A18,A390
sup,A18,A743
sup,A18,A448
sup,A18,A458
sup,A18,A298
sup,A18,A265
sup,A18,A102
sup,A19,A76
sup,A19,A522
sup,A19,A564
sup,A19,A488
sup,A19,A154
sup,A19,A225
sup,A19,A399
sup,A19,A603
sup,A19,A532
sup,A19,A244
sup,A19,A568
sup,A19,A431
sup,A19,A685
sup,A19,A624
sup,A20,A69
sup,A20,A629
sup,A20,A51
sup,A20,A602
sup,A20,A197
sup,A20,A448
sup,A20,A775
sup,A20,A276
sup,A20,A10
sup,A20,A169
sup,A20,A189
sup,A20,A793
sup,A23,A665
sup,A23,A397
sup,A23,A481
sup,A23,A306
sup,A23,A9
sup,A23,A536
sup,A23,A391
sup,A23,A21
sup,A23,A609
sup,A23,A716
sup,A23,A13
sup,A23,A342
sup,A23,A444
sup,A23,A53
sup,A23,A562
sup,A26,A243
sup,A26,A211
sup,A26,A141
sup,A26,A682
sup,A28,A706
sup,A28,A138
sup,A28,A151
sup,A28,A787
sup,A29,A188
sup,A29,A551
sup,A29,A343
sup,A29,A766
sup,A29,A124
sup,A29,A612
sup,A29,A184
sup,A29,A620
sup,A29,A172
sup,A29,A115
sup,A29,A618
sup,A29,A437
sup,A29,A745
sup,A29,A488
sup,A29,A427
sup,A29,A514
sup,A30,A744
sup,A30,A595
sup,A30,A411
sup,A30,A785
sup,A30,A180
sup,A30,A344
sup,A30,A402
sup,A30,A682
sup,A30,A594
sup,A30,A759
sup,A30,A377
sup,A30,A799
sup,A33,A96
sup,A33,A437
sup,A33,A368
sup,A33,A161
sup,A34,A511
sup,A34,A278
sup,A34,A445
sup,A34,A379
sup,A34,A324
sup,A35,A175
sup,A35,A746
sup,A35,A595
sup,A35,A68
sup,A35,A335
sup,A35,A186
sup,A35,A414
sup,A35,A499
sup,A35,A655
sup,A35,A376
sup,A35,A107
sup,A35,A611
sup,A36,A76
sup,A37,A520
sup,A37,A587
sup,A37,A104
sup,A39,A80
sup,A39,A761
sup,A39,A196
sup,A39,A482
sup,A39,A150
sup,A39,A395
sup,A42,A408
sup,A42,A512
sup,A42,A606
sup,A42,A280
sup,A42,A3
sup,A44,A206
