ArgName,ArgBasicWeight,FinalWeight
A1319,0.07,0.4623131010913777
A1318,0.13,0.4996227635989183
A1317,0.27,0.4986653567839725
A1312,0.23,0.4826514019537125
A1311,0.13,0.4883696789698081
A1310,0.12,0.4773785984684723
A1316,0.49,0.5156484345533167
A1315,0.43,0.4943011446829569
A1314,0.76,0.4928968379422973
A1313,0.38,0.4782056979584902
A907,0.87,0.6088481435093244
A1309,0.02,0.4691197392799165
A908,0.92,0.5043480876528488
A1308,0.37,0.5424540978978484
A905,0.71,0.5174698430180126
A1307,0.86,0.5013920937750018
A906,0.54,0.4817930780415695
A1306,0.64,0.5351772122944252
A903,0.36,0.5109917239028379
A904,0.51,0.5139261683994902
A901,0.26,0.4889188854613532
A902,0.53,0.4865636398424666
A1301,0.68,0.4978586669794892
A900,0.13,0.4857654690209005
A1300,1.0,0.5075492020571358
A1305,0.19,0.4779691803743894
A1304,0.58,0.4930907213607653
A0,0.07,0.4719328099137878
A1303,0.42,0.4925871409273215
A1,0.33,0.4989289080913511
A1302,0.22,0.4841543299808
A2,0.42,0.4971745447402221
A3,0.92,0.518132023117069
A4,0.9,0.5020738355471173
A5,0.82,0.5022480605801788
A6,0.04,0.4977552396347696
A7,0.0,0.9924426862537744
A8,0.28,0.509428326756976
A9,0.59,0.4974959338165901
A918,0.37,0.490664132203925
A919,0.47,0.4987663947348094
A916,0.48,0.4888520472091694
A917,0.22,0.4749270650812539
A1339,0.03,0.2756320365795066
A914,0.35,0.5068133248523323
A915,0.6,0.4827700890061683
A912,0.41,0.4995251572698306
A913,0.29,0.4953432037511876
A910,0.94,0.5258315953885409
A1334,0.85,0.4997533439675841
A911,0.09,0.4939924111775012
A1333,0.03,0.4979993847950779
A1332,0.23,0.4999917545980698
A1331,0.7,0.6100659480647794
A1338,0.34,0.498901667742158
A1337,0.95,0.5024760739868559
A1336,0.56,0.5316663033054054
A1335,0.93,0.5244777119906834
A1341,0.12,0.5154636428631475
A1340,0.45,0.4967285498003652
A909,0.75,0.5207208923420057
A929,0.44,0.510123337480839
A927,0.21,0.4994367186446972
A1329,0.05,0.4964334446523555
A928,0.36,0.4836045350674819
A1328,0.75,0.4750558919995001
A925,0.02,0.4363986071010961
A926,0.69,0.488171338394257
A923,0.97,0.5267673225253089
A924,0.25,0.4867611803135293
A921,0.65,0.6345804985921606
A1323,0.43,0.4994490120045206
A922,0.99,0.5144706993100173
A1322,0.19,0.4513607982053523
A1321,0.31,0.4779326490012543
A920,0.91,0.5663441996122875
A1320,0.83,0.4979302300454972
A1327,0.02,0.3834496606241728
A1326,0.52,0.5008453900279499
A1325,0.37,0.4864109970931143
A1324,0.46,0.4802217453493516
A1330,0.47,0.3632377777889605
A938,0.14,0.4985213066025055
A939,0.77,0.520222942409858
A936,0.51,0.5002969879747553
A937,0.8,0.5061757780077856
A934,0.52,0.502441681949968
A935,0.05,0.4763458878137355
A932,0.14,0.4742818055948239
A933,0.16,0.4952094159211251
A930,0.67,0.5195205077059686
A931,0.35,0.4688685168908942
A709,0.48,0.4860085022505612
A707,0.7,0.496417180132071
A949,0.24,0.4817746011891548
A708,0.6,0.5123098498132784
A705,0.53,0.4968700764483485
A947,0.97,0.6263225187946936
A706,0.16,0.4873932714874264
A948,0.08,0.4448767932628233
A703,0.01,0.4937973324360548
A945,0.09,0.4801968209664548
A704,0.64,0.4983086149004333
A946,0.85,0.4632073834696823
A701,0.59,0.5134911030369539
A943,0.2,0.4523721349946039
A702,0.69,0.5011933931550033
A944,0.62,0.4982897698121793
A941,0.29,0.517048091329067
A700,0.25,0.5123615032682953
A942,0.78,0.5444013817312063
A940,1.0,0.5051235063853527
A718,0.44,0.4955778255096786
A719,0.47,0.5174366632339256
A716,0.41,0.4954687149138126
A958,0.87,0.5320607883562944
A717,0.78,0.5102096063035098
A959,0.36,0.4924239045308212
A714,0.46,0.5067807449083664
A956,0.42,0.488230662506884
A715,0.1,0.4863317072225946
A957,0.82,0.52238953709955
A712,0.58,0.5038039680371952
A954,0.15,0.4858048837118632
A713,0.74,0.5100462761848088
A955,0.63,0.5066782966487561
A710,0.11,0.4988446663626478
A952,0.1,0.4807055717046726
A711,0.5,0.5076029239301268
A953,0.42,0.4857730454806712
A950,0.65,0.477994035168166
A951,0.42,0.5079653266088485
A729,0.86,0.4970079505487959
A727,0.35,0.4776753551540204
A969,0.95,0.6513090169949979
A728,0.56,0.4893655411032781
A725,0.27,0.5094367500364936
A967,0.82,0.5989576499972197
A726,0.54,0.4777529075032359
A968,0.35,0.4895488425976969
A723,0.8,0.0002079334675167
A965,0.0,0.753966823430997
A724,0.36,0.4920081365659385
A966,0.83,0.4815386453611003
A721,0.51,0.5304029077679476
A963,0.17,0.5114271735954701
A722,0.53,0.4949644272228758
A964,0.02,0.4387001517992381
A961,0.24,0.5220441300218259
A720,0.57,0.5304579562677062
A962,0.08,0.439554681310046
A960,0.01,0.4925051762525678
A738,0.28,0.4894420547792379
A739,0.57,0.5348385797694267
A736,0.02,0.4918347660763596
A978,0.32,0.4667797337584418
A737,0.46,0.4845776385927517
A979,0.32,0.5014925028761318
A734,0.49,0.4983424117996385
A976,0.59,0.4996604115437762
A735,0.05,0.509586722834965
A977,0.12,0.5015517809010854
A732,0.46,0.5023133887190179
A974,0.01,0.3844996538394914
A733,0.66,0.5448534506432526
A975,0.38,0.5082328015722106
A730,0.23,0.439185851017242
A972,0.23,0.5014571433769466
A731,1.0,0.5032188074971785
A973,0.77,0.4999619640268204
A970,0.88,0.4848804105767011
A971,0.48,0.4361486441913327
A509,0.4,0.4974294484335007
A507,0.43,0.4984262961975224
A749,0.85,0.4917454640363012
A508,0.93,0.5104071196843855
A505,0.13,0.4899474720263213
A747,0.23,0.4959950265965701
A989,0.39,0.4983413764471055
A506,0.32,0.4957166083812909
A748,0.28,0.4969094440750397
A503,0.11,0.4776227691787085
A745,0.66,0.5418229150240742
A987,0.51,0.50564490845459
A504,0.86,0.5034969377880736
A746,0.66,0.666987538519543
A988,1.0,0.6176542197234811
A501,0.27,0.4233566890162107
A743,0.69,0.4966079751586417
A985,0.83,0.5136892652003184
A502,0.47,0.5022462079890906
A744,0.18,0.542047566622098
A986,0.31,0.4930055542892634
A741,0.83,0.4999801855918307
A983,0.45,0.4983998777047724
A500,0.65,0.4865755530389686
A742,0.11,0.4719198524001422
A984,0.06,0.4358643869984308
A981,0.17,0.4972015577653719
A740,0.46,0.50600185120515
A982,0.57,0.4890492247812979
A980,0.74,0.5231534756293126
A518,0.96,0.5571305040158724
A519,0.47,0.4873764750143469
A516,0.01,0.496691641993911
A758,0.93,0.5079050871494122
A517,0.23,0.5088665097497688
A759,0.54,0.5297002612572241
A514,0.04,0.499358632868151
A756,0.08,0.498695063153718
A998,0.41,0.439724730100994
A515,0.08,0.494478013046849
A757,0.23,0.4976569644348657
A999,0.31,0.4898591783426038
A512,0.87,0.5505179214115976
A754,0.53,0.5078755690324273
A996,0.08,0.5075490998672538
A513,0.2,0.4791722417317722
A755,0.19,0.5134865333981448
A997,0.89,0.5054669515641184
A510,0.19,0.491483232500591
A752,0.12,0.4256091362665263
A994,0.56,0.5478572509856973
A511,0.54,0.5029346432480668
A753,0.82,0.7071168822158392
A995,0.95,0.5593791730884902
A750,0.98,0.5002051786756435
A992,0.23,0.4753812946589699
A751,0.81,0.6357298361049186
A993,0.24,0.4099942200150149
A990,0.17,0.4889945494274531
A991,0.48,0.4855505599569684
A529,0.16,0.4897413569283066
A527,0.9,0.5091396916403215
A769,0.13,0.494825431913796
A528,0.28,0.4478161637121922
A525,0.3,0.5033784035435614
A767,0.14,0.4598871033998436
A526,0.99,0.5665405917217582
A768,0.65,0.5507115671056295
A523,0.65,0.5181992924598039
A765,0.31,0.5014466426463525
A524,0.5,0.5
A766,0.85,0.5070990426597093
A521,0.05,0.3863175752614802
