ArgName,ArgBasicWeight,FinalWeight
A0,0.74,0.4873930735164731
A1,0.15,0.4968309319973205
A2,0.19,0.5104917514609818
A3,0.66,0.4959531249065982
A4,0.23,0.4909036273290653
A5,0.88,0.525283957369409
A6,0.49,0.4956257053139883
A7,0.16,0.5154884509951122
A8,0.92,0.5065689657630171
A9,0.94,0.5564665688245675
A709,0.64,0.4874862358742284
A707,0.29,0.4990378595837212
A708,0.25,0.4901569082067847
A705,0.48,0.5159074456346838
A706,0.11,0.4032787884686525
A703,0.6,0.5115262340210014
A704,0.69,0.5026987052924058
A701,0.84,0.4995575958694842
A702,0.86,0.7093424758119835
A700,0.82,0.4955644250202624
A718,0.04,0.5000101432189964
A719,0.94,0.502126362600819
A716,0.4,0.50051664661568
A717,0.3,0.5121967088734867
A714,0.74,0.5164597093979183
A715,0.22,0.498395083451752
A712,0.94,0.5023515306246013
A713,0.63,0.4107182319812463
A710,0.58,0.5078380881816181
A711,0.36,0.5037107986568451
A729,0.53,0.4810595447634127
A727,0.67,0.5307105215262382
A728,0.09,0.5013389637353346
A725,0.02,0.4973757426246032
A726,0.35,0.5241385384936966
A723,0.28,0.5003996182362914
A724,0.04,0.4713645492257303
A721,0.83,0.5630924301582255
A722,0.05,0.4540861436958558
A720,0.14,0.5003002449110829
A738,0.05,0.4387521966526269
A739,0.39,0.5101809766678876
A736,0.37,0.4988971830956071
A737,0.7,0.4450771893374882
A734,0.29,0.4952351440099817
A735,0.13,0.5069459166455745
A732,0.68,0.5067027874409339
A733,0.74,0.5015538922184706
A730,0.53,0.4886047110983189
A731,0.95,0.5036906186220856
A509,0.32,0.4600738454321671
A507,0.89,0.5127168276639424
A749,0.62,0.5037063833300292
A508,0.28,0.4892845039061371
A505,0.58,0.4945843791392323
A747,0.1,0.9687877809046648
A506,0.77,0.5190743078387003
A748,0.73,0.4683020058347484
A503,0.35,0.5374099941764703
A745,0.33,0.4955682314313984
A504,0.4,0.5362129118080179
A746,0.04,0.3730296045571103
A501,0.5,0.5164247250932107
A743,0.93,0.526225615797328
A502,0.06,0.4986499900505227
A744,0.95,0.506038268666575
A741,0.21,0.4139642855650494
A500,0.39,0.5074697622577942
A742,0.22,0.4620234338449064
A740,0.26,0.4039233777506197
A518,0.85,0.5602753500011389
A519,0.32,0.5095780232742961
A516,0.56,0.4891524893992869
A758,0.08,0.4941130048280583
A517,0.52,0.6150860760732112
A759,0.59,0.4985964856149829
A514,0.86,0.5456906871322534
A756,0.51,0.5009887309023221
A515,0.57,0.4773284221936896
A757,0.01,0.4642436733796962
A512,0.9,0.5357450851719694
A754,0.89,0.5489877972638716
A513,0.44,0.5143169619799243
A755,0.81,0.4961631227111335
A510,0.02,0.4951834778227435
A752,0.72,0.5149040574580214
A511,0.04,0.4915146865786952
A753,0.33,0.500220090292595
A750,1.0,0.5653564596683787
A751,0.46,0.4921154714797234
A529,0.11,0.500844152543499
A527,0.89,0.4994915530752503
A769,0.97,0.5090047382976928
A528,0.32,0.5725248848427364
A525,0.98,0.5125435695396711
A767,0.19,0.5139376330715093
A526,0.65,0.4979354267953386
A768,0.64,0.4942407939077355
A523,0.59,0.5100164865372524
A765,0.47,0.4958420833497251
A524,0.71,0.0945328779211373
A766,0.59,0.4948337624533089
A521,0.11,0.5016726379362706
A763,0.12,0.4953265293478404
A522,0.27,0.486459296118165
A764,0.1,0.4731932274464874
A761,0.55,0.4815298339543758
A520,0.4,0.4837497784817475
A762,0.53,0.5075293359384239
A760,0.67,0.573447759603549
A538,0.42,0.5045655707292438
A539,0.64,0.5033227952486427
A536,0.46,0.5154827251733752
A778,0.84,0.5012683489251841
A537,0.1,0.4714399436767248
A779,0.55,0.5036477022471935
A534,0.16,0.4921405671573675
A776,0.6,0.655448969543374
A535,0.54,0.5136487345914419
A777,0.97,0.5538250800961787
A532,0.34,0.5352859819966488
A774,1.0,0.5595458655042187
A533,0.73,0.4949265111735949
A775,0.1,0.5017713118540862
A530,0.33,0.5011530673576133
A772,0.39,0.5424182426437016
A531,0.22,0.5065704114250439
A773,0.9,0.6076584731726706
A770,0.31,0.5017041212686438
A771,0.63,0.5388131260870399
A309,0.78,0.5413190683082445
A307,0.46,0.5104443028822223
A549,0.96,0.5586091731193559
A308,0.05,0.4971166305794294
A305,0.39,0.4195503214559158
A547,0.5,0.5092735935582686
A789,0.25,0.4580760399297347
A306,0.77,0.5262568744364495
A548,0.69,0.5092780758351613
A303,0.47,0.487468400717586
A545,0.21,0.4917913096363321
A787,0.06,0.4857451345609402
A304,0.13,0.432662454967429
A546,0.66,0.5160384071347272
A788,0.82,0.4966658043912575
A301,0.35,0.4620604080651942
A543,0.55,0.5565540137755007
A785,0.41,0.5042608481034349
A302,0.21,0.4930402194579013
A544,0.41,0.4593102133295893
A786,0.27,0.4705604780164688
A541,0.53,0.5094697723743769
A783,0.96,0.5116414340060358
A300,0.02,0.4461310677530248
A542,0.53,0.5674276019467713
A784,0.16,0.402654009944918
A781,0.13,0.3892572527344318
A540,0.99,0.5591636550247199
A782,0.66,0.4160583844657899
A780,0.47,0.470820695952389
A318,0.09,0.5064889172395357
A319,0.86,0.5184053075971536
A316,0.2,0.5233385501010938
A558,0.58,0.5164010848663105
A317,0.16,0.4549647493664877
A559,0.03,0.4934068374871719
A314,0.55,0.505931540898332
A556,0.88,0.5079033570626262
