ArgName,ArgBasicWeight,FinalWeight
A0,0.29,0.4910607579860663
A1,0.33,0.3712299211304145
A2,0.23,0.4476465527922842
A3,0.24,0.5027915540476238
A4,0.09,0.4315011343793702
A5,0.21,0.469695818361762
A6,0.74,0.5853331421086725
A7,0.85,0.5325320383417529
A8,0.08,0.4945005930770924
A9,0.19,0.4080476244230827
A309,0.31,0.4619726138583834
A307,0.22,0.4252648912059622
A308,0.41,0.4941191842033401
A305,0.85,0.5108701471530176
A306,0.82,0.4793007457249287
A303,0.0,0.4897700342181534
A304,0.38,0.5637493239776552
A301,0.37,0.5765140338428733
A302,0.36,0.4897700342181534
A300,0.69,0.4896314553219514
A318,0.53,0.5398651482402553
A319,0.31,0.4557144869608854
A316,0.16,0.4763189981279745
A317,0.19,0.5256849990499073
A314,0.25,0.4190166765893729
A315,0.34,0.4127235879872008
A312,0.57,0.0739054897240808
A313,0.79,0.2343239810732706
A310,0.91,0.4896079719681057
A311,0.94,0.4943472629428725
A208,0.97,0.5199565907737762
A329,0.56,0.6309664430665917
A209,0.97,0.5587655544179682
A206,0.4,0.5973225591417395
A327,0.06,0.9357787558657876
A207,0.29,0.5024105412348204
A328,0.66,0.6002845034523494
A204,0.03,0.9800070003458812
A325,0.59,0.5248688626058013
A205,0.45,0.5168885935980221
A326,0.23,0.4626126825831477
A202,0.83,0.62945027910323
A323,0.36,0.5330975389440447
A203,0.4,0.5395517771355481
A324,0.8,0.5203802541511916
A200,0.76,0.5869988622482915
A321,0.58,0.5117442439665655
A201,0.44,0.9695855445235236
A322,0.58,0.5939553526115187
A320,0.07,0.4510645323057752
A219,0.93,0.5413253858910949
A217,0.61,0.5094527174685627
A338,0.19,0.5044541137437089
A218,0.75,0.5749542730117844
A339,0.09,0.4888840649088763
A215,0.37,0.5038613419116634
A336,0.53,0.5064328645060145
A216,0.98,0.525579189544176
A337,0.2,0.4742598182527156
A213,0.29,0.477806713295643
A334,0.65,0.5432506868511279
A214,0.85,0.5822047990635836
A335,0.65,0.9556397748216308
A211,0.48,0.5124820695977117
A332,0.77,0.5044350523485158
A212,0.15,0.471697106340171
A333,0.98,0.5612867945214651
A330,0.37,0.5092507138599726
A210,0.62,0.512458142811174
A331,0.71,0.5341407261713901
A109,0.41,0.532754513591511
A107,0.9,0.5219969541107021
A228,0.38,0.4690162505452573
A349,0.56,0.4415640187205488
A108,0.04,0.4924659347631531
A229,0.56,0.4765077946586615
A105,0.65,0.5705063460943427
A226,0.14,0.3846667673351265
A347,0.59,0.4292223082972587
A106,0.72,0.6424125954000581
A227,0.83,0.4822193819881818
A348,0.52,0.532106602069877
A103,0.84,0.5293336187399886
A224,0.71,0.6544032058317286
A345,0.32,0.4001933480393821
A104,0.65,0.5194356247584672
A225,0.45,0.467681348786762
A346,0.69,0.5064489052620743
A101,0.48,0.4878557646982174
A222,0.45,0.6085718579117257
A343,0.81,0.6054657368614146
A102,0.21,0.3062882883266372
A223,0.62,0.5208946099337501
A344,0.44,0.45522149762812
A220,0.67,0.56516730247782
A341,0.61,0.4954950611916193
A100,0.16,0.4448354226739737
A221,0.67,0.4838937417131301
A342,0.22,0.2978656555118561
A340,0.32,0.4971708733335861
A10,0.95,0.6375231281039955
