ArgName,ArgBasicWeight,FinalWeight
A1319,0.0,0.8773452359891396
A1318,0.75,0.4701273565912416
A1317,0.31,0.5005505918859979
A1312,0.82,0.5100996968654347
A1796,0.14,0.5028217505584609
A1311,0.66,0.5073041575248811
A1795,0.36,0.4889104361856828
A1310,0.46,0.4980564400910405
A1794,0.23,0.5024810819181064
A1793,0.5,0.5063042454443863
A1316,0.68,0.4977046139442274
A1315,0.26,0.4838635444122507
A1799,0.37,0.5021162542327459
A1314,0.39,0.5200147891163067
A1798,0.89,0.5082667514527361
A1313,0.41,0.484974648500987
A1797,0.47,0.431787308235119
A1309,0.11,0.4970635691869912
A1308,0.41,0.4982715491949819
A1307,0.32,0.4812550722557681
A1306,0.81,0.495977287483091
A1301,0.65,0.500955531970507
A1785,0.49,0.4543438038909519
A1300,0.61,0.5016818361064987
A1784,0.85,0.6076148578358929
A1783,0.86,0.5010398699853599
A1782,0.3,0.5000006773160378
A1305,0.4,0.4989902236235132
A1789,0.98,0.556948595562734
A1304,0.96,0.501311856293162
A1788,0.05,0.5012101088024501
A1303,0.55,0.49983229793228
A1787,0.85,0.6240320782070846
A1302,0.36,0.5017067091206205
A1786,0.79,0.5722089867121032
A1792,0.66,0.5300255018582809
A1791,0.1,0.4971235782320818
A1790,0.2,0.500003631608
A1339,0.23,0.5037148103310761
A1334,0.45,0.4317459941800805
A1333,0.42,0.501301428549152
A1332,0.68,0.4958475256272481
A1331,0.3,0.5050428758171845
A1338,0.08,0.4592435377305124
A1337,0.55,0.5017234298659059
A1336,0.43,0.592836625
A1335,0.08,0.4978836468255465
A1341,0.02,0.4945418428784461
A1340,0.69,0.5043785799139159
A1329,0.77,0.5983955459094608
A1328,0.4,0.4820362242649065
A1323,0.03,0.4849852688455942
A1322,0.23,0.4999787224604229
A1321,0.23,0.4772630114568917
A1320,0.37,0.4971934108521161
A1327,0.37,0.4621660783110131
A1326,0.51,0.4961985234076779
A1325,0.63,0.5024127926473297
A1324,1.0,0.7575073655772029
A1330,0.83,0.508308162632314
A1759,0.03,0.4280921989314536
A1758,0.88,0.5003472954810766
A1757,0.68,0.5028200623956066
A1752,0.01,0.4980027295436062
A1751,0.99,0.507986844463196
A1750,0.39,0.4957890306178521
A1756,0.9,0.6087395696090062
A1755,0.82,0.5000029060372762
A1754,0.12,0.4434708604541216
A1753,0.76,0.4980983230652988
A709,0.32,0.3283237294755382
A1749,0.92,0.5000634786166973
A1748,0.24,0.5100854182763983
A707,0.54,0.498663022550913
A1747,0.3,0.5038368108453004
A708,0.01,0.4830096353511919
A1746,0.28,0.4982944118784551
A705,0.36,0.4874185511402243
A706,0.37,0.514584365490417
A703,0.47,0.4889687345843038
A704,0.03,0.4479654277715743
A701,0.93,0.6162320286903564
A1741,0.15,0.4879176707922834
A702,0.87,0.4940902794443394
A1740,0.69,0.4231882743422029
A700,0.13,0.4981543413858945
A1745,0.1,0.4970699572499948
A1744,0.32,0.4990899353195356
A1743,0.47,0.5011743581421572
A1742,0.02,0.4986028294466174
A718,0.41,0.481493478962201
A719,0.1,0.4823172342625324
A1779,0.94,0.5021491552150674
A716,0.76,0.503098712436854
A717,0.04,0.4668847127120745
A714,0.56,0.5000033985029014
A715,0.16,0.4497388138184626
A712,0.27,0.5020350107406191
A1774,0.45,0.503352085645339
A713,0.75,0.5010665768049573
A1773,0.77,0.5005310150927286
A710,0.74,0.5045106280917072
A1772,0.13,0.4927809947966714
A711,0.04,0.4930036684032387
A1771,0.56,0.5852241886718903
A1778,0.28,0.5006662758431185
A1777,0.39,0.5015782971389385
A1776,0.34,0.5004996426735255
A1775,0.52,0.5149738366024463
A1781,0.08,0.4989226397260098
A1780,0.93,0.502912125089184
A729,0.9,0.5004117228488233
A1769,0.31,0.4789841418357327
A1768,0.58,0.5007693928649346
A727,0.4,0.52110985601629
A728,0.29,0.4998934339158238
A725,0.23,0.5079807157524135
A726,0.3,0.4994122226294287
A723,0.19,0.4752195446423967
A1763,0.48,0.4999264537586438
A724,0.44,0.499336837463296
A1762,0.4,0.493855599714456
A721,0.31,0.5001719196609948
A1761,0.4,0.5088266416776516
A722,0.82,0.4962953724266996
A1760,0.06,0.4959319575071909
A1767,0.84,0.5010435032664305
A720,0.52,0.4742450461434988
A1766,0.43,0.5114038697196731
A1765,0.21,0.5254793379428733
A1764,0.4,0.4917834048074698
A1770,0.73,0.519771861149637
A1716,0.14,0.4977751359025913
A1715,0.27,0.47974690089138
A1714,0.85,0.5265293700984353
A1713,0.38,0.5020197015764186
A738,0.27,0.521331400112789
A739,0.45,0.5061939433877755
A1719,0.95,0.5205245263098466
A736,0.02,0.482856456698138
A1718,0.21,0.5012686882420442
A737,0.69,0.516310951220412
A1717,0.2,0.4881373784076642
A734,0.89,0.4985863303302007
A735,0.42,0.5021170758515023
A732,0.6,0.4980949734459844
A733,0.04,0.498642088216735
A730,0.63,0.5411771793651422
A1712,0.97,0.5011441168550901
A731,0.86,0.5000010581701537
A1711,0.02,0.4932343552148324
A1710,0.5,0.5016183950595748
A1705,0.27,0.4935953094297396
A1704,0.78,0.5095800848815938
A1703,0.6,0.5012703111540897
A1702,0.8,0.5111646669916035
A749,0.75,0.4942646852102657
A1709,0.46,0.5002652717362358
A1708,0.51,0.5603147689979524
A747,0.76,0.5470849275577497
A1707,0.72,0.5203303110417318
A748,0.87,0.5055299838310782
A1706,0.85,0.5132795108389249
