ArgName,ArgBasicWeight,FinalWeight
A0,0.21,0.4133437607107392
A1,0.73,0.5203867665024328
A2,0.51,0.4738588659133657
A3,0.02,0.4750719638251582
A4,0.27,0.4874808578656311
A5,0.61,0.4994660965332808
A6,0.12,0.4871013295170248
A7,0.94,0.5290028940579553
A8,0.8,0.5119147184354881
A9,0.73,0.5141461828239324
A709,0.29,0.4888838688405361
A707,0.01,0.502100738569315
A708,0.63,0.5759564009513921
A705,0.08,0.497663950645064
A706,0.67,0.5344970526396308
A703,0.56,0.5301155975514958
A704,0.35,0.5826052276012851
A701,0.97,0.5547978142394268
A702,0.89,0.50571105447299
A700,0.78,0.4426693843815351
A718,0.69,0.506892217830299
A719,0.84,0.5116653537511635
A716,0.01,0.395091183279263
A717,0.2,0.4954297034730109
A714,0.33,0.532841838347275
A715,0.95,0.2423043508211393
A712,0.13,0.2924607661910211
A713,0.26,0.3178502588158845
A710,0.39,0.5030920876222276
A711,0.25,0.5023152686089672
A729,0.59,0.4871905985819094
A727,0.42,0.4995068042540554
A728,0.69,0.5415085741852182
A725,0.11,0.4999155727593654
A726,0.22,0.4987186555253956
A723,0.48,0.5169079620147392
A724,0.49,0.508517870993795
A721,0.64,0.5740959762676409
A722,0.85,0.5476565689411658
A720,0.14,0.3642119060474516
A738,0.26,0.4884591200883543
A739,0.05,0.5006004278721446
A736,0.95,0.5076807251900469
A737,0.6,0.5039228019601106
A734,0.27,0.4912135768958585
A735,0.95,0.5373172594578606
A732,0.57,0.5128298119466391
A733,0.53,0.4874115143210328
A730,0.87,0.5156164997166933
A731,0.15,0.5046109605440712
A509,0.75,0.4974057444520056
A507,0.57,0.4495479623407473
A749,0.76,0.5553919769893846
A508,0.03,0.3816719586523082
A505,0.42,0.5095449902584421
A747,0.94,0.6208372432125313
A506,0.01,0.4984758025484064
A748,0.33,0.4946364297302697
A503,0.13,0.5000256376237545
A745,0.64,0.5878632295345592
A504,0.62,0.4891842318026195
A746,0.3,0.4822977419700058
A501,0.88,0.5092936097988272
A743,0.94,0.5000143733356801
A502,0.3,0.4997044110808647
A744,0.05,0.4742085336179616
A741,0.36,0.5147546696649207
A500,0.61,0.4973835430627073
A742,0.68,0.5088928826018959
A740,0.2,0.4932750307785183
A518,0.6,0.6063358675367432
A519,0.11,0.5001378074013818
A516,0.31,0.4263688025699844
A758,0.53,0.4902607895715366
