ArgName,ArgBasicWeight,FinalWeight
A0,0.04,0.4986866255468863
A1,0.28,0.454257269114022
A2,0.82,0.45692304100273
A3,0.72,0.4984593120458898
A4,0.4,0.4893398424680313
A5,0.03,0.4828442998321197
A6,0.81,0.5518657052522079
A7,0.08,0.4992794838783188
A8,0.2,0.520679462517058
A9,0.79,0.5032675540499553
A709,0.86,0.5270840185229956
A707,0.82,0.4868188412103897
A708,0.77,0.486084244413474
A705,0.28,0.4972186400597019
A706,0.15,0.305823984466554
A703,0.27,0.5329709401507805
A704,0.97,0.5482658483140639
A701,0.3,0.4472055097315558
A702,0.74,0.5030375932666945
A700,0.05,0.4789790169160382
A718,0.23,0.4996769842398382
A719,0.73,0.4750957826684377
A716,0.53,0.5300619284820156
A717,0.2,0.4148230922658893
A714,0.82,0.5829687195516605
A715,0.07,0.4819160267005923
A712,0.52,0.5137265669988018
A713,0.36,0.5024851536814355
A710,0.11,0.5007245901266472
A711,0.01,0.4864082439430749
A729,0.57,0.9904352723758788
A727,0.55,0.5125924023478825
A728,0.8,0.5421879339058411
A725,0.36,0.4794528503807433
A726,0.26,0.961674628933166
A723,0.75,0.442898461284236
A724,0.5,0.5030437201208099
A721,0.87,0.5177113614231376
A722,0.9,0.5471579480711276
A720,0.43,0.560821578430335
A738,0.81,0.6947150634665811
A739,0.62,0.4904801351652075
A736,0.39,0.4930343759471634
A737,0.4,0.5158743319181947
A734,0.92,0.5478454426998787
A735,0.51,0.4751441720808076
A732,0.56,0.5284727835632438
A733,0.71,0.474072999164346
A730,0.99,0.5028966395996891
A731,0.07,0.4983830937226418
A509,0.43,0.5063078723949221
A507,0.44,0.4916814681730348
A749,0.97,0.555927060546285
A508,0.97,0.5351097853947503
A505,0.28,0.5132233704301647
A747,0.91,0.4963362179359922
A506,0.66,0.4999420002821502
A748,0.72,0.5278180492340817
A503,0.01,0.4739041594593062
A745,0.69,0.5131529120564854
A504,0.74,0.6822020311208941
A746,0.27,0.5524789206398893
A501,0.79,0.5456312109605118
A743,0.38,0.5346420107236942
A502,0.35,0.4504739421923634
A744,0.16,0.4810124665185553
A741,0.92,0.5992760364208626
A500,0.79,0.5006222422508845
A742,0.67,0.5010267470325186
A740,0.94,0.5299325939378136
A518,0.0,0.7716870656353356
A519,0.98,0.5520892151513218
A516,0.01,0.4973826290770309
A758,0.13,0.4723457942341261
A517,0.66,0.502862522563246
A759,0.55,0.4777697830077854
A514,0.52,0.528953326935968
A756,0.18,0.4020794739001079
A515,0.79,0.5952397776992625
A757,0.11,0.5140544426907244
A512,0.43,0.4924231749350355
A754,0.44,0.5045923383654186
A513,0.75,0.5496424270220038
A755,0.46,0.5130286095307718
A510,0.43,0.4579855069144257
A752,0.75,0.5380234730903641
A511,0.18,0.5294644993383836
A753,0.65,0.5404036944572744
A750,0.59,0.491352560304532
A751,0.39,0.5451847016983539
A529,0.39,0.4686462891177055
A527,0.85,0.462507553155591
A769,0.19,0.4824170402588216
A528,0.75,0.5428816871424934
A525,0.94,0.5276494461453636
A767,0.68,0.4948019831195012
A526,0.06,0.4937211994263312
A768,0.27,0.3053925732239969
A523,0.63,0.5145725613744064
A765,0.95,0.5035244622488083
A524,0.08,0.4315107147527862
A766,0.28,0.4895675540203922
A521,0.87,0.5391868333999804
A763,0.88,0.5531357349627325
A522,0.64,0.648266174133926
A764,0.05,0.5002512434139089
A761,0.82,0.4986615380553327
A520,0.25,0.4679132559038114
A762,0.24,0.4608933751470898
A760,0.44,0.4667154857103763
A538,0.54,0.508598654750495
A539,0.16,0.4705546977444959
A536,0.22,0.4577582993308006
A778,0.68,0.519328346311237
A537,0.57,0.4758335129319155
A779,0.82,0.5000190205199357
A534,0.8,0.5088465506233573
A776,0.43,0.511491493432614
A535,0.46,0.4953238908082201
A777,0.01,0.4787885044720653
A532,0.77,0.5028261174665434
A774,0.73,0.4961180996536275
A533,0.53,0.5181278304818652
A775,0.2,0.5307454973573066
A530,0.14,0.5082866408824784
A772,0.03,0.4653856327668677
A531,0.49,0.4978805331633579
A773,0.08,0.487645195481048
A770,0.92,0.501871764176945
A771,0.57,0.498955008527817
A309,0.83,0.7019697056026762
A307,0.4,0.4566588944832757
A549,0.07,0.4860676228474781
