ArgName,ArgBasicWeight,FinalWeight
A1319,0.18,0.493365524753131
A1318,0.22,0.501977738524886
A1317,0.39,0.4990642532049606
A1312,0.36,0.497526549516496
A1796,0.63,0.5216005985059889
A1311,0.89,0.5531650250324303
A1795,0.25,0.5056499466246303
A1310,0.72,0.5051396573757365
A1794,0.62,0.5068006553278677
A1793,0.89,0.5051696045730032
A1316,0.21,0.5056093464119998
A1315,0.62,0.5068848265417125
A1799,0.27,0.4784563518183297
A1314,0.35,0.4921468840409982
A1798,0.61,0.4984980409168632
A1313,0.23,0.5102917832914655
A1797,0.28,0.4969005882574439
A1309,0.64,0.5028724375163108
A1308,0.88,0.5043515562086769
A1307,0.91,0.504306887178464
A1306,0.53,0.5303549960126559
A1301,0.11,0.4976942502760813
A1785,0.01,0.496030827544715
A1300,0.27,0.5093747490891426
A1784,0.29,0.4144786367144084
A1783,0.81,0.5038975259894224
A1782,0.77,0.5026777130107183
A1305,0.94,0.5095562726497562
A1789,0.14,0.4868759082199622
A1304,0.71,0.5021535578449865
A1788,0.32,0.5009437262059724
A1303,0.25,0.4891007691596035
A1787,0.41,0.5047726926359035
A1302,0.72,0.5027601242472022
A1786,0.04,0.4975828232960591
A1792,0.0,0.9308625479224472
A1791,0.99,0.5348947757779028
A1790,0.37,0.5012198470199771
A1339,0.88,0.4967780186933481
A1334,0.73,0.5305022508240982
A1333,0.06,0.5017098489407618
A1332,0.64,0.5343306268851526
A1331,0.95,0.6107987567931266
A1338,0.16,0.4528787417495205
A1337,0.42,0.5093525042167496
A1336,0.42,0.5021278021396978
A1335,0.17,0.4911142639517397
A1341,0.43,0.50199340929172
A1340,0.76,0.5021763160623415
A1329,0.13,0.4952530023886295
A1328,0.04,0.4772888785319896
A1323,0.9,0.5019905605627284
A1322,0.53,0.4999321229956427
A1321,0.25,0.5125763333813509
A1320,0.86,0.5005031151909975
A1327,0.67,0.5003188224428542
A1326,0.03,0.5039563840307094
A1325,0.14,0.4960481410575929
A1324,0.66,0.6698605824988404
A1330,0.97,0.4970368394088696
A1759,0.79,0.5235446429359122
A1758,0.45,0.4934489273598262
A1757,0.1,0.4788584559024615
A1752,0.1,0.4993699987993559
A1751,0.6,0.5052826188038546
A1750,0.85,0.4836943724364416
A1756,0.59,0.4978122276704
A1755,0.62,0.4056524398720348
A1754,0.91,0.5032362690754244
A1753,0.19,0.4970976407813773
A709,0.44,0.4840024658519917
A1749,0.54,0.5040307449602698
A1748,0.82,0.5008015524922274
A707,0.54,0.5036617352338646
A1747,0.09,0.4959708059226779
A708,0.42,0.4991492917949938
A1746,0.7,0.5429267517677843
A705,0.44,0.5014980258465189
A706,0.42,0.5121304713290586
A703,0.43,0.5028615350627279
A704,0.84,0.4959888128287421
A701,0.13,0.497657667134847
A1741,0.33,0.5019974389882028
A702,0.19,0.5000005276110618
A1740,0.25,0.4815630360691855
A700,0.59,0.5028580054413437
A1745,0.43,0.5010762584113736
A1744,0.32,0.4916780689004539
A1743,0.78,0.5206545690265555
A1742,0.62,0.4941526340854338
A718,0.48,0.4843597307900554
A719,0.06,0.4982775469285723
A1779,0.23,0.4524145193212265
A716,0.72,0.4976277278017825
A717,0.72,0.499449677321391
A714,0.37,0.4911535589923223
A715,0.89,0.4992232948215412
