ArgName,ArgBasicWeight,FinalWeight
A1319,0.37,0.5003410872561431
A1318,0.93,0.49039178673901
A1317,0.4,0.5088085476797483
A1312,0.69,0.4815920331282274
A1796,0.68,0.4935466949583451
A1311,0.17,0.4931071687660544
A1795,0.72,0.50190714282137
A1310,0.68,0.5000140551683674
A1794,0.27,0.494838881138552
A1793,0.13,0.50155544411661
A1316,0.16,0.4791709981170459
A1315,0.02,0.4924431202955042
A1799,0.33,0.5009507697274784
A1314,0.69,0.5019782911495326
A1798,0.15,0.4728165629562272
A1313,0.71,0.5122134958425822
A1797,0.54,0.4879867243700241
A1309,0.87,0.4993979830338455
A1308,0.02,0.484970506092959
A1307,0.89,0.5240342422121168
A1306,0.96,0.507390906619554
A1301,0.63,0.5025237226350583
A1785,0.42,0.4978360477542874
A1300,0.45,0.4959975805357835
A1784,0.84,0.5228662465475503
A1783,0.3,0.514058951016253
A1782,0.7,0.4996297488332
A1305,0.17,0.499534024448
A1789,0.39,0.5019241042942651
A1304,0.87,0.4989362411206365
A1788,0.96,0.5072033655122877
A1303,0.78,0.5011512660101611
A1787,0.64,0.4975350660279821
A1302,0.47,0.4998824401953491
A1786,0.28,0.5642765058208842
A1792,0.55,0.5007514413674573
A1791,0.67,0.5101755454838817
A1790,0.44,0.4579005305763916
A1339,0.83,0.5063422218302844
A1334,0.88,0.4999142182941782
A1333,0.81,0.612536491122134
A1332,0.22,0.4970054273668278
A1331,0.04,0.4356668961983571
A1338,0.03,0.4692435166889634
A1337,0.87,0.508209135573735
A1336,0.29,0.5235754170851522
A1335,0.45,0.3733136987030128
A1341,0.37,0.4854658711327641
A1340,0.83,0.5494093114992337
A1329,0.8,0.4985953283208207
A1328,0.44,0.5333594020702453
A1323,0.89,0.5022707790796608
A1322,0.66,0.5027506206446433
A1321,0.17,0.50075427805918
A1320,0.62,0.5065450609763373
A1327,0.78,0.4995134505050509
A1326,0.9,0.5045028319830869
A1325,0.3,0.4819165103150754
A1324,0.51,0.4996597785395645
A1330,0.2,0.52261068056199
A1759,0.08,0.4999003564390317
A1758,0.23,0.4873764594435814
A1757,0.44,0.4863534164910264
A1752,0.4,0.4661204704636654
A1751,0.74,0.5035289874386015
A1750,0.27,0.5001500807827938
A1756,0.35,0.499174211006781
A1755,0.99,0.53033618966
A1754,0.64,0.5000044464632164
A1753,0.12,0.5036495137447932
