Entailment,Arg1,Arg2
sup,A0,A1
sup,A1,A2
sup,A2,A3
sup,A3,A4
sup,A4,A5
sup,A5,A6
sup,A6,A7
sup,A7,A8
sup,A8,A9
sup,A9,A10
sup,A10,A11
sup,A11,A12
sup,A12,A13
sup,A13,A14
sup,A14,A15
sup,A15,A16
sup,A16,A17
sup,A17,A18
sup,A18,A19
sup,A19,A20
sup,A20,A21
sup,A21,A22
sup,A22,A23
sup,A23,A24
sup,A24,A25
sup,A25,A26
sup,A26,A27
sup,A27,A28
sup,A28,A29
sup,A29,A30
sup,A30,A31
sup,A31,A0
sup,A39,A40
sup,A40,A41
sup,A41,A42
sup,A42,A43
sup,A46,A47
sup,A47,A48
sup,A49,A50
sup,A50,A51
sup,A51,A52
sup,A53,A54
sup,A54,A55
sup,A55,A56
sup,A56,A57
sup,A57,A58
sup,A58,A59
sup,A60,A61
sup,A61,A62
sup,A62,A63
sup,A67,A39
sup,A68,A69
sup,A76,A77
sup,A91,A92
sup,A92,A93
sup,A94,A95
sup,A96,A97
sup,A98,A99
sup,A99,A100
sup,A100,A101
sup,A103,A104
sup,A107,A108
sup,A108,A109
sup,A109,A110
sup,A110,A111
sup,A112,A113
sup,A113,A114
sup,A115,A116
sup,A118,A119
sup,A121,A122
sup,A122,A123
sup,A150,A151
sup,A151,A152
sup,A152,A153
sup,A157,A150
sup,A158,A159
sup,A159,A160
sup,A160,A161
sup,A161,A162
sup,A162,A163
sup,A163,A164
sup,A164,A165
sup,A165,A166
sup,A166,A167
sup,A167,A168
sup,A168,A169
sup,A169,A170
sup,A170,A171
sup,A171,A172
sup,A172,A173
sup,A173,A174
sup,A174,A175
sup,A175,A176
sup,A176,A177
sup,A177,A178
sup,A178,A179
sup,A179,A180
sup,A180,A181
sup,A181,A182
sup,A182,A183
sup,A183,A184
sup,A184,A185
sup,A185,A186
sup,A186,A187
sup,A187,A188
sup,A188,A158
sup,A190,A191
sup,A192,A193
sup,A194,A195
sup,A196,A197
sup,A199,A189
sup,A200,A201
sup,A203,A204
sup,A204,A205
sup,A207,A208
