Entailment,Arg1,Arg2
sup,A1,A2
sup,A4,A5
sup,A6,A7
sup,A7,A8
sup,A39,A40
sup,A40,A41
sup,A41,A42
sup,A42,A43
sup,A43,A44
sup,A44,A45
sup,A45,A46
sup,A46,A47
sup,A47,A48
sup,A48,A49
sup,A49,A50
sup,A50,A51
sup,A51,A52
sup,A52,A53
sup,A53,A54
sup,A54,A55
sup,A55,A56
sup,A56,A57
sup,A57,A58
sup,A58,A59
sup,A59,A60
sup,A60,A61
sup,A61,A62
sup,A62,A63
sup,A63,A64
sup,A64,A65
sup,A65,A39
sup,A66,A67
sup,A67,A68
sup,A68,A69
sup,A69,A70
sup,A70,A71
sup,A71,A72
sup,A77,A78
sup,A78,A79
sup,A82,A83
sup,A83,A66
sup,A84,A85
sup,A85,A86
sup,A86,A87
sup,A88,A89
sup,A89,A90
sup,A90,A91
sup,A91,A92
sup,A93,A94
sup,A94,A95
sup,A96,A97
sup,A97,A98
sup,A100,A101
sup,A101,A102
sup,A104,A105
sup,A107,A108
sup,A113,A84
sup,A114,A115
sup,A115,A116
sup,A116,A117
sup,A117,A118
sup,A118,A119
sup,A119,A120
sup,A120,A121
sup,A121,A122
sup,A122,A123
sup,A123,A124
sup,A124,A125
sup,A125,A126
sup,A126,A127
sup,A127,A114
sup,A128,A129
sup,A130,A131
sup,A133,A134
sup,A134,A135
sup,A137,A138
sup,A139,A128
sup,A156,A157
sup,A157,A158
sup,A158,A159
sup,A159,A160
sup,A160,A161
sup,A161,A162
sup,A162,A163
sup,A163,A156
sup,A164,A165
sup,A165,A166
sup,A166,A167
sup,A167,A168
sup,A168,A169
sup,A169,A170
sup,A170,A171
sup,A171,A172
sup,A172,A173
sup,A173,A174
sup,A174,A175
sup,A175,A176
sup,A176,A177
sup,A177,A178
sup,A178,A179
sup,A179,A180
sup,A180,A181
sup,A181,A164
sup,A255,A256
sup,A256,A257
sup,A257,A258
sup,A258,A259
sup,A259,A260
sup,A260,A261
sup,A261,A262
sup,A262,A263
sup,A263,A264
sup,A264,A265
sup,A265,A266
sup,A266,A267
sup,A267,A268
sup,A268,A269
sup,A269,A270
sup,A270,A271
sup,A271,A272
sup,A272,A273
sup,A273,A274
sup,A274,A275
sup,A275,A276
sup,A276,A277
sup,A277,A278
sup,A278,A279
sup,A279,A280
sup,A280,A281
sup,A281,A282
sup,A282,A283
sup,A283,A284
sup,A284,A255
sup,A285,A286
sup,A288,A289
sup,A289,A290
sup,A290,A291
sup,A291,A292
sup,A292,A293
sup,A293,A294
sup,A294,A295
sup,A298,A299
sup,A303,A304
sup,A305,A306
sup,A306,A307
sup,A307,A308
sup,A309,A310
sup,A310,A311
sup,A311,A285
sup,A312,A313
sup,A313,A314
sup,A314,A315
sup,A315,A316
sup,A316,A317
sup,A317,A318
sup,A318,A319
sup,A319,A320
sup,A320,A321
sup,A321,A322
sup,A322,A323
sup,A323,A324
sup,A324,A325
sup,A325,A326
sup,A326,A327
sup,A327,A328
sup,A328,A329
sup,A329,A330
sup,A330,A331
sup,A331,A332
sup,A332,A333
sup,A333,A334
sup,A334,A335
sup,A335,A336
sup,A336,A337
sup,A337,A338
sup,A338,A339
sup,A339,A312
sup,A340,A341
sup,A341,A342
sup,A342,A343
sup,A343,A344
sup,A344,A345
sup,A345,A346
sup,A346,A347
sup,A347,A348
sup,A348,A349
sup,A349,A350
sup,A350,A351
sup,A351,A340
sup,A352,A353
sup,A353,A354
sup,A354,A355
sup,A355,A356
sup,A356,A357
sup,A357,A358
sup,A358,A359
sup,A359,A360
sup,A360,A352
sup,A361,A362
sup,A363,A364
sup,A365,A366
sup,A366,A367
sup,A367,A368
sup,A368,A369
sup,A369,A370
sup,A371,A372
sup,A373,A374
sup,A374,A375
sup,A375,A376
sup,A376,A377
sup,A380,A381
sup,A381,A382
sup,A383,A384
sup,A384,A385
sup,A385,A386
sup,A389,A378
sup,A394,A395
sup,A396,A397
sup,A397,A398
sup,A398,A399
sup,A399,A400
sup,A401,A402
sup,A404,A405
sup,A407,A408
sup,A409,A410
sup,A411,A412
sup,A412,A413
sup,A419,A420
sup,A420,A421
sup,A421,A390
sup,A425,A426
sup,A428,A429
sup,A432,A433
sup,A434,A435
sup,A435,A436
sup,A436,A437
sup,A438,A439
sup,A440,A441
sup,A441,A442
sup,A442,A443
sup,A443,A444
sup,A446,A447
sup,A448,A449
sup,A452,A453
sup,A456,A457
sup,A457,A425
sup,A459,A460
sup,A466,A467
sup,A467,A468
sup,A468,A469
sup,A469,A470
sup,A471,A472
sup,A472,A473
sup,A473,A474
sup,A476,A477
sup,A477,A478
sup,A478,A479
sup,A482,A483
sup,A483,A484
sup,A485,A486
sup,A486,A487
sup,A487,A488
sup,A488,A489
sup,A495,A496
sup,A498,A499
sup,A499,A500
sup,A500,A501
sup,A501,A502
sup,A502,A503
sup,A504,A505
sup,A505,A506
sup,A506,A507
sup,A507,A508
sup,A510,A511
sup,A511,A512
sup,A513,A514
sup,A514,A515
sup,A515,A516
sup,A518,A519
sup,A520,A521
sup,A521,A522
sup,A524,A525
sup,A525,A526
sup,A527,A528
sup,A528,A529
sup,A530,A531
sup,A532,A533
sup,A533,A534
sup,A534,A504
sup,A554,A555
sup,A555,A556
sup,A556,A557
sup,A557,A558
sup,A558,A559
sup,A559,A560
sup,A560,A561
sup,A561,A562
sup,A562,A563
sup,A563,A564
sup,A564,A554
sup,A580,A581
sup,A581,A582
sup,A582,A583
sup,A583,A584
sup,A584,A585
sup,A585,A586
sup,A586,A587
sup,A587,A588
sup,A588,A589
sup,A589,A590
sup,A590,A591
sup,A591,A592
sup,A592,A593
sup,A593,A594
sup,A594,A595
sup,A595,A596
sup,A596,A597
sup,A597,A598
sup,A598,A599
sup,A599,A600
sup,A600,A601
sup,A601,A602
sup,A602,A603
sup,A603,A604
sup,A604,A605
sup,A605,A606
sup,A606,A607
sup,A607,A608
sup,A608,A609
sup,A609,A610
sup,A610,A611
sup,A611,A612
sup,A612,A613
sup,A613,A580
sup,A614,A615
sup,A615,A616
sup,A616,A617
sup,A617,A618
sup,A618,A619
sup,A619,A620
sup,A620,A621
sup,A621,A622
sup,A622,A623
sup,A623,A624
sup,A624,A625
sup,A625,A626
sup,A626,A627
sup,A627,A628
sup,A628,A629
sup,A629,A630
sup,A630,A631
sup,A631,A632
sup,A632,A633
sup,A633,A634
sup,A634,A635
sup,A635,A636
sup,A636,A637
sup,A637,A638
sup,A638,A639
sup,A639,A640
sup,A640,A614
sup,A641,A642
sup,A642,A643
sup,A643,A644
sup,A644,A645
sup,A645,A646
sup,A646,A647
sup,A648,A649
sup,A649,A650
sup,A650,A651
sup,A652,A653
sup,A654,A655
sup,A655,A656
sup,A657,A658
sup,A659,A660
sup,A660,A661
sup,A661,A662
sup,A664,A665
sup,A672,A673
sup,A673,A674
sup,A675,A670
sup,A676,A677
sup,A682,A683
sup,A713,A714
sup,A716,A717
sup,A718,A719
sup,A720,A721
sup,A725,A726
sup,A728,A729
sup,A729,A730
sup,A730,A731
sup,A731,A732
sup,A733,A734
sup,A734,A735
sup,A736,A737
sup,A740,A741
sup,A743,A713
sup,A744,A745
sup,A745,A746
sup,A746,A747
