Entailment,Arg1,Arg2
sup,A20,A21
sup,A21,A22
sup,A23,A24
sup,A25,A26
sup,A28,A29
sup,A30,A31
sup,A31,A32
sup,A33,A34
sup,A34,A35
sup,A35,A36
sup,A36,A37
sup,A37,A38
sup,A38,A39
sup,A39,A40
sup,A40,A41
sup,A41,A42
sup,A42,A43
sup,A43,A44
sup,A44,A45
sup,A45,A46
sup,A46,A47
sup,A47,A48
sup,A48,A49
sup,A49,A50
sup,A50,A51
sup,A51,A52
sup,A52,A53
sup,A53,A54
sup,A54,A55
sup,A55,A56
sup,A56,A57
sup,A57,A58
sup,A58,A59
sup,A59,A60
sup,A60,A33
sup,A61,A62
sup,A62,A63
sup,A63,A64
sup,A64,A65
sup,A65,A66
sup,A66,A67
sup,A67,A68
sup,A68,A69
sup,A69,A70
sup,A70,A71
sup,A71,A72
sup,A72,A73
sup,A73,A74
sup,A74,A75
sup,A75,A61
sup,A87,A88
sup,A88,A89
sup,A91,A92
sup,A92,A93
sup,A94,A95
sup,A95,A96
sup,A98,A99
sup,A99,A87
sup,A101,A102
sup,A103,A104
sup,A104,A105
sup,A105,A106
sup,A106,A107
sup,A108,A109
sup,A112,A113
sup,A114,A115
sup,A115,A116
sup,A116,A117
sup,A117,A118
sup,A118,A119
sup,A119,A120
sup,A120,A121
sup,A121,A122
sup,A125,A126
sup,A129,A130
sup,A132,A133
sup,A133,A134
sup,A134,A135
sup,A135,A136
sup,A136,A137
sup,A138,A139
sup,A139,A140
sup,A140,A141
sup,A141,A142
sup,A142,A143
sup,A143,A144
sup,A144,A145
sup,A145,A146
sup,A146,A147
sup,A147,A148
sup,A148,A149
sup,A149,A150
sup,A150,A151
sup,A151,A152
sup,A152,A153
sup,A153,A154
sup,A154,A155
sup,A155,A156
sup,A156,A157
sup,A157,A158
sup,A158,A159
sup,A159,A160
sup,A160,A138
sup,A207,A208
sup,A208,A209
sup,A209,A210
sup,A210,A211
sup,A211,A212
sup,A212,A213
sup,A213,A207
sup,A231,A232
sup,A235,A231
sup,A236,A237
sup,A237,A238
sup,A239,A240
sup,A240,A241
sup,A241,A242
sup,A242,A243
sup,A245,A246
sup,A246,A247
sup,A250,A251
sup,A252,A236
sup,A253,A254
sup,A254,A255
sup,A255,A253
sup,A256,A257
sup,A257,A258
sup,A258,A259
sup,A261,A262
sup,A264,A265
sup,A265,A266
sup,A266,A267
sup,A268,A269
sup,A269,A270
sup,A270,A271
sup,A271,A272
sup,A272,A273
sup,A273,A274
sup,A280,A256
sup,A294,A295
sup,A300,A288
sup,A301,A302
sup,A302,A303
sup,A303,A304
sup,A306,A307
sup,A310,A311
sup,A311,A312
sup,A315,A316
sup,A317,A318
sup,A318,A319
sup,A319,A320
