Entailment,Arg1,Arg2
sup,A10,A11
sup,A12,A13
sup,A14,A10
sup,A19,A20
sup,A20,A21
sup,A21,A22
sup,A22,A23
sup,A23,A19
sup,A24,A25
sup,A25,A26
sup,A26,A27
sup,A27,A28
sup,A28,A29
sup,A29,A30
sup,A30,A31
sup,A31,A32
sup,A32,A24
sup,A33,A34
sup,A34,A35
sup,A35,A36
sup,A36,A37
sup,A37,A38
sup,A38,A39
sup,A39,A40
sup,A40,A33
sup,A47,A48
sup,A48,A49
sup,A50,A51
sup,A59,A60
sup,A60,A55
sup,A77,A78
sup,A78,A79
sup,A79,A80
sup,A80,A81
sup,A81,A82
sup,A82,A83
sup,A83,A77
sup,A86,A87
sup,A87,A84
sup,A88,A89
sup,A89,A90
sup,A90,A88
sup,A91,A92
sup,A92,A93
sup,A93,A94
sup,A94,A95
sup,A95,A96
sup,A96,A97
sup,A97,A98
sup,A98,A99
sup,A99,A91
sup,A3,A4
sup,A14,A15
sup,A32,A33
sup,A40,A41
sup,A45,A46
sup,A49,A0
sup,A54,A55
sup,A72,A73
sup,A76,A77
sup,A83,A84
sup,A90,A91
sup,A2,A57
sup,A2,A46
sup,A2,A94
sup,A2,A1
sup,A4,A64
sup,A4,A47
sup,A4,A48
sup,A7,A10
sup,A7,A97
sup,A7,A65
sup,A7,A36
sup,A9,A35
sup,A9,A77
sup,A9,A31
sup,A10,A41
sup,A11,A38
sup,A11,A72
sup,A12,A80
sup,A13,A48
sup,A14,A90
sup,A14,A5
sup,A14,A37
sup,A16,A61
sup,A16,A32
sup,A16,A35
sup,A16,A82
sup,A16,A67
sup,A18,A34
sup,A18,A40
sup,A18,A70
sup,A18,A22
sup,A19,A26
sup,A23,A21
sup,A23,A47
sup,A23,A78
sup,A23,A6
sup,A24,A77
sup,A24,A20
sup,A24,A78
sup,A24,A44
sup,A24,A6
sup,A24,A2
sup,A26,A29
sup,A27,A10
sup,A27,A19
sup,A31,A47
sup,A31,A24
sup,A31,A43
sup,A36,A28
sup,A36,A87
sup,A36,A18
sup,A36,A7
sup,A36,A91
sup,A38,A50
sup,A38,A61
sup,A41,A99
sup,A41,A97
sup,A41,A40
sup,A41,A28
sup,A42,A1
sup,A42,A98
sup,A42,A21
sup,A42,A75
sup,A42,A96
sup,A43,A86
sup,A43,A15
sup,A43,A67
sup,A43,A69
sup,A46,A13
sup,A46,A73
sup,A46,A52
sup,A46,A49
sup,A46,A31
sup,A46,A66
sup,A48,A75
sup,A48,A82
sup,A48,A31
sup,A53,A30
sup,A53,A19
sup,A53,A93
sup,A58,A90
sup,A60,A8
sup,A60,A35
sup,A60,A32
sup,A60,A92
sup,A60,A19
sup,A62,A95
sup,A62,A31
sup,A62,A12
sup,A62,A88
sup,A62,A23
sup,A63,A69
sup,A63,A6
sup,A63,A52
sup,A63,A0
sup,A63,A47
sup,A66,A43
sup,A66,A17
sup,A66,A56
sup,A66,A49
sup,A67,A65
sup,A67,A24
sup,A67,A71
sup,A67,A60
sup,A67,A74
sup,A68,A24
sup,A68,A25
sup,A69,A9
sup,A71,A24
sup,A71,A36
sup,A71,A95
sup,A71,A32
sup,A73,A50
sup,A73,A62
sup,A73,A81
sup,A80,A21
sup,A80,A9
sup,A80,A68
sup,A80,A75
sup,A80,A19
sup,A81,A5
sup,A86,A47
sup,A86,A34
sup,A86,A36
sup,A86,A93
sup,A88,A12
sup,A91,A66
sup,A91,A81
sup,A92,A73
sup,A92,A51
sup,A92,A4
sup,A93,A82
sup,A93,A80
sup,A93,A37
sup,A93,A92
sup,A93,A65
att,A0,A1
att,A1,A2
att,A2,A3
att,A3,A0
att,A4,A5
att,A5,A6
att,A6,A7
att,A7,A8
att,A8,A9
att,A9,A4
att,A11,A12
att,A13,A14
att,A15,A16
att,A16,A17
att,A17,A18
att,A18,A15
att,A41,A42
att,A42,A43
att,A43,A44
att,A44,A45
att,A45,A41
att,A46,A47
att,A49,A50
att,A51,A52
att,A52,A53
att,A53,A54
att,A54,A46
att,A55,A56
att,A56,A57
att,A57,A58
att,A58,A59
att,A61,A62
att,A62,A63
att,A63,A64
att,A64,A61
att,A65,A66
att,A66,A67
att,A67,A68
att,A68,A69
att,A69,A70
att,A70,A71
att,A71,A72
att,A72,A65
att,A73,A74
att,A74,A75
att,A75,A76
att,A76,A73
att,A84,A85
att,A85,A86
att,A9,A10
att,A18,A19
att,A23,A24
att,A60,A61
att,A64,A65
att,A87,A88
att,A99,A50
att,A0,A96
att,A2,A21
att,A2,A31
att,A4,A17
att,A4,A37
att,A4,A73
att,A7,A41
att,A7,A0
att,A7,A88
att,A7,A55
att,A9,A64
att,A9,A41
att,A9,A56
att,A9,A1
att,A9,A78
att,A9,A87
att,A11,A44
att,A11,A57
att,A11,A80
att,A11,A25
att,A12,A76
att,A14,A89
att,A14,A59
att,A14,A66
att,A14,A31
att,A14,A57
att,A14,A49
att,A16,A46
att,A16,A6
att,A16,A20
att,A16,A72
att,A16,A66
att,A18,A96
att,A18,A73
att,A18,A92
att,A18,A66
att,A18,A30
att,A19,A86
att,A23,A83
att,A23,A28
att,A23,A54
att,A23,A72
att,A23,A33
att,A24,A82
att,A24,A9
att,A26,A40
att,A26,A67
att,A26,A15
att,A26,A94
att,A26,A3
att,A27,A65
att,A27,A45
att,A27,A78
att,A27,A9
att,A31,A78
att,A31,A36
att,A31,A17
att,A31,A6
att,A31,A19
att,A32,A14
att,A36,A39
att,A36,A58
att,A36,A86
att,A38,A35
att,A38,A3
att,A38,A18
att,A38,A56
att,A39,A3
att,A41,A17
att,A41,A34
att,A41,A72
att,A43,A37
att,A43,A95
att,A46,A83
att,A46,A39
att,A46,A67
att,A46,A63
att,A48,A51
att,A48,A16
att,A48,A9
att,A48,A26
att,A48,A69
att,A55,A40
att,A58,A99
att,A58,A6
att,A58,A87
att,A58,A70
att,A58,A24
att,A60,A23
att,A60,A52
att,A60,A48
att,A60,A25
att,A60,A1
att,A62,A36
att,A62,A77
att,A62,A5
att,A63,A42
att,A63,A54
att,A66,A6
att,A66,A18
att,A66,A91
att,A66,A58
att,A67,A77
att,A67,A30
att,A67,A63
att,A67,A12
att,A67,A81
att,A68,A62
att,A68,A8
att,A68,A23
att,A69,A32
att,A69,A18
att,A71,A14
att,A71,A63
att,A71,A97
att,A73,A38
att,A73,A39
att,A73,A44
att,A73,A9
att,A73,A8
att,A73,A71
att,A75,A27
att,A76,A33
att,A76,A70
att,A76,A74
att,A76,A53
att,A76,A54
att,A79,A85
att,A79,A58
att,A79,A48
att,A80,A40
att,A80,A76
att,A80,A60
att,A81,A80
att,A81,A35
att,A81,A57
att,A81,A76
att,A81,A9
att,A83,A64
att,A83,A33
att,A88,A17
att,A92,A7
att,A92,A60
att,A93,A4
att,A93,A85
att,A93,A34
att,A95,A24
att,A95,A79
att,A95,A62
