Entailment,Arg1,Arg2
sup,A14,A15
sup,A15,A16
sup,A16,A17
sup,A17,A18
sup,A18,A19
sup,A19,A20
sup,A20,A21
sup,A21,A22
sup,A22,A23
sup,A23,A24
sup,A24,A25
sup,A25,A26
sup,A26,A27
sup,A27,A28
sup,A28,A29
sup,A29,A30
sup,A30,A31
sup,A31,A32
sup,A32,A14
sup,A84,A85
sup,A85,A86
sup,A86,A87
sup,A87,A88
sup,A88,A89
sup,A89,A90
sup,A90,A91
sup,A91,A92
sup,A92,A93
sup,A93,A94
sup,A94,A95
sup,A95,A96
sup,A96,A97
sup,A97,A98
sup,A98,A99
sup,A99,A100
sup,A100,A101
sup,A101,A102
sup,A102,A103
sup,A103,A104
sup,A104,A105
sup,A105,A84
sup,A106,A107
sup,A107,A108
sup,A108,A109
sup,A109,A110
sup,A110,A111
sup,A111,A112
sup,A112,A113
sup,A113,A106
sup,A114,A115
sup,A116,A117
sup,A117,A118
sup,A118,A119
sup,A121,A122
sup,A122,A123
sup,A125,A126
sup,A128,A129
sup,A130,A131
sup,A132,A133
sup,A133,A134
sup,A153,A154
sup,A155,A156
sup,A156,A157
sup,A157,A158
sup,A158,A159
sup,A159,A160
sup,A160,A161
sup,A164,A165
sup,A165,A166
sup,A168,A169
sup,A170,A171
sup,A172,A150
sup,A173,A174
sup,A174,A175
sup,A175,A176
sup,A176,A177
sup,A178,A179
sup,A181,A182
sup,A184,A185
sup,A187,A188
sup,A191,A192
sup,A193,A194
sup,A194,A173
sup,A196,A197
sup,A197,A198
sup,A199,A200
sup,A200,A201
sup,A202,A203
sup,A206,A207
sup,A207,A208
sup,A208,A209
sup,A224,A225
sup,A225,A226
sup,A226,A224
sup,A230,A231
sup,A231,A232
sup,A234,A235
sup,A235,A227
sup,A260,A261
sup,A262,A263
sup,A263,A264
sup,A268,A269
sup,A271,A272
sup,A272,A273
sup,A274,A275
sup,A275,A276
sup,A277,A278
sup,A279,A280
sup,A280,A281
sup,A281,A257
sup,A301,A302
sup,A302,A303
sup,A303,A304
sup,A304,A305
sup,A305,A301
sup,A318,A319
sup,A319,A320
sup,A320,A321
sup,A321,A322
sup,A322,A323
sup,A323,A324
sup,A324,A325
sup,A325,A326
sup,A326,A327
sup,A327,A328
sup,A328,A329
sup,A329,A318
sup,A333,A334
sup,A334,A335
sup,A341,A342
sup,A342,A343
sup,A344,A345
sup,A348,A349
sup,A351,A352
sup,A352,A353
sup,A395,A396
sup,A398,A399
sup,A399,A400
sup,A400,A401
sup,A404,A405
sup,A406,A407
sup,A407,A408
sup,A408,A409
sup,A410,A411
sup,A414,A415
sup,A417,A418
sup,A419,A420
sup,A421,A422
sup,A424,A425
sup,A427,A428
sup,A428,A429
sup,A432,A433
sup,A434,A435
sup,A440,A441
sup,A442,A417
sup,A469,A470
sup,A470,A471
sup,A471,A472
sup,A472,A473
sup,A473,A474
sup,A474,A475
sup,A475,A476
sup,A476,A477
sup,A477,A478
sup,A478,A479
sup,A479,A480
sup,A480,A481
sup,A481,A482
sup,A482,A483
sup,A483,A484
sup,A484,A485
sup,A485,A486
sup,A486,A487
sup,A487,A488
sup,A488,A489
sup,A489,A490
sup,A490,A491
sup,A491,A492
sup,A492,A493
sup,A493,A469
sup,A494,A495
sup,A495,A496
sup,A496,A497
sup,A497,A498
sup,A498,A499
sup,A499,A500
sup,A500,A501
sup,A501,A502
sup,A502,A503
sup,A503,A504
sup,A504,A505
sup,A505,A506
sup,A506,A507
sup,A507,A508
sup,A508,A509
sup,A509,A510
sup,A510,A511
sup,A511,A512
sup,A512,A513
sup,A513,A514
sup,A514,A515
sup,A515,A516
sup,A516,A517
sup,A517,A518
sup,A518,A519
sup,A519,A520
sup,A520,A494
sup,A521,A522
sup,A523,A524
sup,A526,A527
sup,A527,A528
sup,A529,A530
sup,A530,A531
sup,A531,A532
sup,A534,A535
sup,A535,A536
sup,A536,A537
sup,A537,A538
sup,A538,A539
sup,A539,A540
sup,A540,A541
sup,A541,A542
sup,A543,A544
sup,A544,A545
sup,A546,A521
sup,A547,A548
sup,A548,A549
sup,A549,A550
sup,A550,A547
sup,A551,A552
sup,A552,A553
sup,A553,A554
sup,A554,A555
sup,A555,A556
sup,A556,A557
sup,A557,A558
sup,A558,A559
sup,A559,A560
sup,A560,A561
sup,A561,A562
sup,A562,A563
sup,A563,A564
sup,A564,A565
sup,A565,A566
sup,A566,A567
sup,A567,A568
sup,A568,A569
sup,A569,A570
sup,A570,A571
sup,A571,A572
sup,A572,A573
sup,A573,A574
sup,A574,A575
sup,A575,A576
sup,A576,A577
sup,A577,A551
sup,A578,A579
sup,A626,A627
sup,A627,A628
sup,A628,A629
sup,A629,A630
sup,A631,A632
sup,A634,A624
sup,A635,A636
sup,A636,A637
sup,A637,A638
sup,A638,A639
sup,A639,A640
sup,A640,A641
sup,A641,A642
sup,A642,A643
sup,A643,A644
sup,A644,A645
sup,A645,A646
sup,A646,A635
sup,A670,A671
sup,A671,A672
sup,A673,A674
sup,A675,A676
sup,A677,A678
sup,A679,A680
