Entailment,Arg1,Arg2
sup,A28,A29
sup,A32,A33
sup,A33,A34
sup,A34,A35
sup,A38,A39
sup,A42,A43
sup,A43,A44
sup,A44,A45
sup,A45,A46
sup,A50,A51
sup,A55,A56
sup,A56,A57
sup,A58,A59
sup,A59,A60
sup,A62,A63
sup,A63,A64
sup,A64,A65
sup,A65,A28
sup,A88,A89
sup,A89,A90
sup,A91,A92
sup,A92,A93
sup,A93,A94
sup,A95,A96
sup,A97,A98
sup,A100,A101
sup,A104,A105
sup,A105,A106
sup,A106,A107
sup,A107,A108
sup,A111,A112
sup,A113,A114
sup,A115,A116
sup,A116,A117
sup,A118,A119
sup,A124,A87
sup,A136,A137
sup,A137,A138
sup,A138,A139
sup,A140,A136
sup,A141,A142
sup,A142,A143
sup,A143,A144
sup,A144,A145
sup,A145,A146
sup,A146,A147
sup,A147,A148
sup,A148,A149
sup,A149,A150
sup,A150,A151
sup,A151,A152
sup,A152,A153
sup,A153,A154
sup,A154,A155
sup,A155,A156
sup,A156,A157
sup,A157,A158
sup,A158,A159
sup,A159,A160
sup,A160,A141
sup,A161,A162
sup,A162,A163
sup,A164,A165
sup,A165,A166
sup,A166,A167
sup,A167,A168
sup,A168,A169
sup,A169,A170
sup,A170,A171
sup,A172,A173
sup,A174,A175
sup,A177,A178
sup,A178,A179
sup,A179,A180
sup,A180,A181
sup,A181,A182
sup,A182,A183
sup,A183,A184
sup,A186,A187
sup,A187,A188
sup,A189,A190
sup,A192,A193
sup,A193,A194
sup,A196,A197
sup,A197,A198
sup,A200,A201
sup,A201,A202
sup,A202,A203
sup,A203,A204
sup,A204,A205
sup,A205,A206
sup,A206,A207
sup,A207,A208
sup,A208,A209
sup,A209,A210
sup,A210,A211
sup,A211,A212
sup,A212,A213
sup,A213,A214
sup,A214,A215
sup,A215,A216
sup,A216,A217
sup,A217,A218
sup,A218,A219
sup,A219,A220
sup,A220,A221
sup,A221,A200
sup,A223,A224
sup,A224,A225
sup,A225,A226
sup,A227,A228
sup,A234,A235
sup,A235,A236
sup,A236,A237
sup,A237,A238
sup,A239,A240
sup,A241,A242
sup,A242,A243
sup,A243,A244
sup,A244,A245
sup,A245,A246
sup,A248,A249
sup,A249,A222
sup,A250,A251
sup,A251,A252
sup,A252,A253
sup,A253,A254
sup,A254,A255
sup,A255,A250
sup,A276,A277
sup,A277,A278
sup,A278,A279
sup,A279,A280
sup,A280,A281
sup,A281,A282
sup,A282,A283
sup,A283,A284
sup,A284,A285
sup,A285,A286
sup,A286,A287
sup,A287,A288
sup,A288,A289
sup,A289,A290
sup,A290,A291
sup,A291,A292
sup,A292,A293
sup,A293,A294
sup,A294,A295
sup,A295,A296
sup,A296,A297
sup,A297,A276
sup,A301,A302
sup,A306,A307
sup,A308,A309
sup,A311,A312
sup,A312,A313
sup,A313,A314
sup,A314,A315
sup,A315,A316
sup,A316,A317
sup,A318,A319
sup,A320,A321
sup,A321,A322
sup,A323,A324
sup,A326,A327
sup,A327,A328
