Entailment,Arg1,Arg2
sup,A0,A1
sup,A1,A2
sup,A2,A3
sup,A3,A4
sup,A5,A6
sup,A6,A7
sup,A10,A11
sup,A13,A14
sup,A14,A15
sup,A17,A18
sup,A19,A20
sup,A23,A24
sup,A26,A27
sup,A27,A28
sup,A28,A29
sup,A33,A34
sup,A35,A36
sup,A36,A17
sup,A52,A53
sup,A53,A54
sup,A54,A55
sup,A55,A56
sup,A58,A59
sup,A59,A60
sup,A68,A69
sup,A70,A71
sup,A75,A76
sup,A76,A77
sup,A77,A78
sup,A78,A79
sup,A79,A80
sup,A80,A81
sup,A81,A82
sup,A82,A83
sup,A83,A84
sup,A84,A85
sup,A85,A86
sup,A86,A87
sup,A87,A88
sup,A88,A89
sup,A89,A90
sup,A90,A91
sup,A91,A92
sup,A92,A93
sup,A93,A94
sup,A94,A95
sup,A95,A96
sup,A96,A97
sup,A97,A75
sup,A98,A99
sup,A102,A103
sup,A104,A105
sup,A108,A109
sup,A109,A110
sup,A112,A113
sup,A113,A114
sup,A115,A116
sup,A116,A117
sup,A117,A118
sup,A141,A142
sup,A142,A143
sup,A143,A144
sup,A144,A145
sup,A145,A146
sup,A146,A147
sup,A147,A148
sup,A148,A149
sup,A149,A150
sup,A150,A151
sup,A151,A141
sup,A152,A153
sup,A153,A154
sup,A154,A155
sup,A155,A156
sup,A156,A157
sup,A157,A158
sup,A158,A159
sup,A159,A160
sup,A160,A161
sup,A161,A162
sup,A162,A163
sup,A163,A164
sup,A164,A165
sup,A165,A166
sup,A166,A152
sup,A177,A178
sup,A180,A181
sup,A184,A185
sup,A186,A187
sup,A187,A188
sup,A189,A190
sup,A190,A191
sup,A194,A195
sup,A195,A196
sup,A198,A175
sup,A199,A200
sup,A200,A201
sup,A201,A202
sup,A202,A203
sup,A203,A204
sup,A204,A205
sup,A205,A206
sup,A206,A207
sup,A207,A208
sup,A208,A209
sup,A209,A210
sup,A210,A211
sup,A211,A212
sup,A212,A213
sup,A213,A214
sup,A214,A215
sup,A215,A216
sup,A216,A217
sup,A217,A218
sup,A218,A219
