Entailment,Arg1,Arg2
sup,A14,A15
sup,A16,A17
sup,A17,A18
sup,A18,A19
sup,A20,A21
sup,A21,A22
sup,A22,A23
sup,A24,A25
sup,A25,A26
sup,A26,A27
sup,A27,A28
sup,A28,A29
sup,A29,A30
sup,A31,A32
sup,A33,A34
sup,A34,A35
sup,A35,A36
sup,A37,A38
sup,A38,A39
sup,A40,A41
sup,A41,A42
sup,A42,A43
sup,A43,A44
sup,A44,A45
sup,A45,A46
sup,A47,A48
sup,A50,A51
sup,A76,A77
sup,A80,A81
sup,A83,A84
sup,A85,A86
sup,A86,A87
sup,A87,A88
sup,A88,A89
sup,A89,A90
sup,A90,A91
sup,A91,A92
sup,A92,A93
sup,A93,A94
sup,A94,A95
sup,A95,A96
sup,A103,A104
sup,A104,A105
sup,A109,A110
sup,A120,A121
sup,A122,A123
sup,A123,A124
sup,A124,A125
sup,A125,A126
sup,A170,A171
sup,A173,A170
sup,A210,A211
sup,A211,A212
sup,A216,A217
sup,A217,A218
sup,A218,A219
sup,A219,A220
sup,A220,A221
sup,A221,A222
sup,A222,A223
sup,A223,A224
sup,A224,A225
sup,A225,A226
sup,A226,A227
sup,A227,A228
sup,A228,A229
sup,A229,A230
sup,A230,A231
sup,A231,A232
sup,A232,A233
sup,A233,A234
sup,A234,A235
sup,A235,A236
sup,A236,A237
sup,A237,A238
sup,A238,A239
sup,A239,A240
sup,A240,A241
sup,A241,A242
sup,A242,A243
sup,A243,A244
sup,A244,A245
sup,A245,A246
sup,A246,A216
sup,A248,A249
sup,A252,A253
sup,A253,A254
sup,A255,A256
sup,A261,A262
sup,A264,A265
sup,A266,A267
sup,A267,A268
sup,A269,A270
sup,A271,A272
sup,A277,A278
sup,A280,A281
sup,A281,A282
sup,A282,A283
sup,A283,A284
sup,A286,A287
sup,A288,A289
sup,A290,A291
sup,A291,A292
sup,A293,A294
sup,A297,A298
sup,A299,A300
sup,A303,A304
sup,A304,A305
sup,A305,A306
sup,A306,A307
sup,A308,A309
sup,A358,A359
sup,A360,A361
sup,A361,A362
sup,A362,A363
sup,A364,A365
sup,A369,A370
sup,A585,A586
sup,A589,A590
sup,A590,A591
sup,A591,A592
sup,A592,A593
sup,A593,A594
sup,A594,A595
sup,A595,A596
sup,A598,A599
sup,A600,A601
sup,A601,A602
sup,A602,A603
sup,A609,A610
sup,A613,A614
sup,A615,A616
sup,A617,A618
sup,A618,A619
sup,A621,A622
sup,A622,A623
sup,A623,A624
sup,A625,A626
sup,A628,A629
sup,A629,A630
