Entailment,Arg1,Arg2
sup,A0,A1
sup,A1,A2
sup,A2,A3
sup,A3,A4
sup,A4,A5
sup,A5,A6
sup,A6,A7
sup,A7,A8
sup,A8,A9
sup,A9,A10
sup,A10,A11
sup,A11,A12
sup,A12,A13
sup,A13,A14
sup,A14,A15
sup,A15,A16
sup,A16,A17
sup,A17,A0
sup,A21,A22
sup,A22,A23
sup,A25,A26
sup,A27,A28
sup,A35,A18
sup,A47,A48
sup,A48,A49
sup,A49,A50
sup,A50,A51
sup,A51,A52
sup,A52,A53
sup,A53,A54
sup,A54,A55
sup,A55,A56
sup,A56,A57
sup,A57,A58
sup,A58,A59
sup,A59,A47
sup,A61,A62
sup,A62,A63
sup,A64,A65
sup,A67,A68
sup,A68,A69
sup,A69,A70
sup,A70,A67
sup,A98,A99
sup,A99,A100
sup,A100,A101
sup,A101,A102
sup,A102,A103
sup,A103,A104
sup,A104,A105
sup,A105,A106
sup,A106,A107
sup,A107,A108
sup,A108,A109
sup,A109,A110
sup,A110,A111
sup,A111,A112
sup,A112,A113
sup,A113,A98
sup,A115,A116
sup,A118,A119
sup,A120,A121
sup,A122,A123
sup,A124,A125
sup,A129,A130
sup,A130,A114
sup,A161,A162
sup,A162,A163
sup,A163,A164
sup,A165,A166
sup,A169,A170
sup,A173,A160
sup,A174,A175
sup,A175,A176
sup,A176,A177
sup,A177,A178
sup,A178,A179
sup,A179,A180
sup,A180,A181
sup,A181,A182
sup,A182,A183
sup,A183,A174
sup,A184,A185
sup,A186,A187
sup,A187,A188
sup,A189,A190
sup,A190,A191
sup,A193,A194
sup,A194,A195
sup,A217,A218
sup,A218,A219
sup,A219,A220
sup,A220,A221
sup,A221,A222
sup,A222,A223
sup,A223,A217
sup,A224,A225
sup,A227,A228
sup,A231,A232
sup,A235,A236
sup,A236,A237
sup,A240,A224
sup,A264,A265
sup,A265,A266
sup,A266,A267
sup,A267,A268
sup,A268,A269
sup,A269,A270
sup,A270,A271
sup,A271,A264
sup,A272,A273
sup,A273,A274
sup,A274,A275
sup,A275,A276
sup,A276,A277
