Entailment,Arg1,Arg2
sup,A17,A18
sup,A21,A17
sup,A22,A23
sup,A23,A24
sup,A33,A34
sup,A35,A36
sup,A36,A37
sup,A37,A38
sup,A38,A39
sup,A39,A40
sup,A40,A41
sup,A41,A33
sup,A53,A51
sup,A69,A70
sup,A70,A71
sup,A71,A72
sup,A72,A73
sup,A73,A74
sup,A74,A69
sup,A75,A76
sup,A76,A77
sup,A79,A80
sup,A80,A81
sup,A81,A82
sup,A82,A83
sup,A83,A84
sup,A84,A85
sup,A85,A79
sup,A89,A90
sup,A90,A91
sup,A91,A86
sup,A92,A93
sup,A93,A94
sup,A94,A92
sup,A98,A99
sup,A99,A98
sup,A4,A5
sup,A16,A17
sup,A25,A26
sup,A32,A33
sup,A49,A0
sup,A50,A51
sup,A74,A75
sup,A94,A95
sup,A97,A98
sup,A1,A21
sup,A1,A79
sup,A1,A87
sup,A1,A83
sup,A3,A44
sup,A3,A2
sup,A3,A62
sup,A3,A65
sup,A3,A63
sup,A4,A15
sup,A4,A18
sup,A6,A76
sup,A6,A12
sup,A6,A85
sup,A6,A93
sup,A7,A33
sup,A7,A35
sup,A7,A83
sup,A8,A25
sup,A8,A49
sup,A8,A16
sup,A10,A67
sup,A10,A20
sup,A10,A97
sup,A11,A22
sup,A11,A83
sup,A11,A36
sup,A14,A41
sup,A14,A74
sup,A16,A43
sup,A19,A1
sup,A19,A51
sup,A22,A31
sup,A26,A50
sup,A26,A67
sup,A26,A69
sup,A29,A12
sup,A32,A85
sup,A32,A73
sup,A32,A18
sup,A32,A59
sup,A32,A21
sup,A33,A55
sup,A33,A44
sup,A35,A52
sup,A35,A4
sup,A38,A40
sup,A39,A48
sup,A39,A64
sup,A39,A77
sup,A39,A76
sup,A39,A93
sup,A42,A80
sup,A42,A53
sup,A42,A85
sup,A46,A12
sup,A46,A46
sup,A46,A14
sup,A46,A38
sup,A47,A2
sup,A48,A23
sup,A48,A62
sup,A48,A56
sup,A48,A58
sup,A48,A82
sup,A49,A83
sup,A49,A52
sup,A49,A24
sup,A53,A64
sup,A53,A22
sup,A53,A34
sup,A54,A53
sup,A54,A70
sup,A55,A27
sup,A56,A8
sup,A58,A29
sup,A58,A77
sup,A58,A71
sup,A58,A86
sup,A58,A53
sup,A59,A96
sup,A59,A5
sup,A59,A58
sup,A59,A47
sup,A60,A64
sup,A61,A73
sup,A61,A42
sup,A61,A8
sup,A61,A96
sup,A62,A67
sup,A64,A73
sup,A64,A70
