Entailment,Arg1,Arg2
sup,A0,A1
sup,A8,A9
sup,A11,A12
sup,A15,A16
sup,A16,A17
sup,A17,A18
sup,A20,A21
sup,A21,A22
sup,A22,A23
sup,A23,A24
sup,A24,A25
sup,A26,A27
sup,A54,A55
sup,A55,A56
sup,A56,A57
sup,A57,A58
sup,A58,A59
sup,A59,A60
sup,A60,A54
sup,A61,A62
sup,A62,A63
sup,A63,A64
sup,A64,A65
sup,A65,A66
sup,A66,A67
sup,A67,A68
sup,A68,A69
sup,A69,A70
sup,A70,A71
sup,A71,A72
sup,A72,A73
sup,A73,A74
sup,A74,A75
sup,A75,A76
sup,A76,A61
sup,A100,A101
sup,A101,A102
sup,A102,A103
sup,A103,A104
sup,A105,A106
sup,A106,A107
sup,A107,A108
sup,A109,A110
sup,A111,A112
sup,A115,A116
sup,A116,A117
sup,A118,A119
sup,A119,A120
sup,A120,A121
sup,A121,A122
sup,A124,A125
sup,A125,A126
sup,A127,A128
sup,A128,A129
sup,A130,A131
sup,A131,A132
sup,A133,A134
sup,A134,A135
sup,A135,A136
sup,A137,A138
sup,A138,A139
sup,A140,A141
sup,A141,A142
sup,A143,A144
sup,A145,A146
sup,A147,A148
sup,A148,A149
sup,A150,A151
sup,A152,A153
sup,A153,A127
sup,A206,A207
sup,A210,A211
sup,A211,A212
sup,A212,A213
sup,A215,A216
sup,A216,A217
sup,A217,A218
sup,A218,A219
sup,A221,A206
sup,A222,A223
sup,A223,A224
sup,A224,A225
sup,A225,A226
sup,A226,A227
sup,A227,A228
sup,A228,A229
sup,A229,A230
sup,A230,A231
sup,A231,A232
sup,A232,A233
sup,A233,A234
sup,A234,A235
sup,A235,A236
sup,A236,A237
sup,A237,A238
sup,A238,A239
sup,A239,A240
sup,A240,A241
sup,A241,A242
sup,A242,A243
sup,A243,A244
sup,A244,A245
sup,A245,A246
sup,A246,A247
sup,A247,A248
sup,A248,A249
sup,A249,A250
sup,A250,A251
sup,A251,A252
sup,A252,A253
sup,A253,A254
sup,A254,A255
sup,A255,A256
sup,A256,A257
sup,A257,A258
sup,A258,A259
sup,A259,A260
sup,A260,A261
sup,A261,A222
sup,A290,A291
sup,A291,A292
sup,A292,A293
sup,A293,A294
sup,A294,A295
sup,A295,A296
sup,A296,A297
sup,A297,A298
sup,A298,A299
sup,A299,A300
sup,A300,A301
sup,A301,A302
sup,A302,A303
sup,A303,A304
sup,A304,A305
sup,A305,A306
sup,A306,A307
sup,A307,A308
sup,A308,A309
sup,A309,A310
sup,A310,A311
sup,A311,A312
sup,A312,A313
sup,A313,A290
sup,A314,A315
sup,A315,A316
sup,A316,A317
sup,A317,A318
sup,A318,A319
sup,A319,A320
sup,A320,A314
sup,A321,A322
sup,A322,A323
sup,A323,A324
sup,A324,A325
sup,A325,A326
sup,A326,A327
sup,A327,A328
sup,A328,A329
sup,A329,A330
sup,A330,A321
sup,A331,A332
sup,A332,A333
sup,A333,A334
sup,A334,A335
sup,A335,A336
sup,A336,A337
sup,A337,A331
sup,A351,A352
sup,A353,A354
sup,A354,A355
sup,A355,A356
