Entailment,Arg1,Arg2
sup,A12,A13
sup,A13,A14
sup,A14,A15
sup,A16,A17
sup,A17,A18
sup,A18,A19
sup,A21,A22
sup,A22,A12
sup,A23,A24
sup,A29,A30
sup,A30,A23
sup,A36,A37
sup,A37,A38
sup,A38,A39
sup,A39,A40
sup,A40,A41
sup,A41,A42
sup,A42,A43
sup,A43,A44
sup,A44,A45
sup,A45,A36
sup,A46,A47
sup,A47,A48
sup,A48,A49
sup,A49,A46
sup,A50,A51
sup,A51,A52
sup,A52,A53
sup,A53,A54
sup,A54,A50
sup,A59,A60
sup,A60,A61
sup,A61,A62
sup,A63,A64
sup,A64,A65
sup,A65,A66
sup,A66,A67
sup,A67,A68
sup,A68,A69
sup,A69,A63
sup,A70,A71
sup,A71,A72
sup,A72,A73
sup,A74,A75
sup,A77,A78
sup,A78,A79
sup,A79,A80
sup,A83,A84
sup,A84,A85
sup,A85,A86
sup,A86,A87
sup,A89,A90
sup,A90,A91
sup,A91,A92
sup,A92,A93
sup,A93,A94
sup,A94,A82
sup,A95,A96
sup,A96,A97
sup,A97,A98
sup,A98,A95
sup,A99,A100
sup,A100,A101
sup,A101,A102
sup,A102,A103
sup,A103,A104
sup,A104,A99
sup,A106,A107
sup,A107,A108
sup,A108,A109
sup,A110,A111
sup,A111,A112
sup,A112,A113
sup,A114,A115
sup,A116,A117
sup,A118,A119
sup,A120,A121
sup,A127,A128
sup,A129,A130
sup,A130,A131
sup,A132,A126
sup,A153,A154
sup,A154,A155
sup,A155,A156
sup,A156,A157
sup,A157,A158
sup,A158,A159
sup,A159,A160
sup,A160,A161
sup,A161,A162
sup,A162,A153
sup,A181,A182
sup,A182,A183
sup,A183,A184
sup,A184,A185
sup,A187,A188
sup,A188,A189
sup,A190,A181
sup,A192,A193
sup,A195,A196
sup,A196,A197
sup,A11,A12
sup,A22,A23
sup,A30,A31
sup,A49,A50
sup,A69,A70
sup,A81,A82
sup,A94,A95
sup,A99,A0
sup,A104,A105
sup,A113,A114
sup,A132,A133
sup,A180,A181
sup,A190,A191
sup,A199,A100
