Entailment,Arg1,Arg2
sup,A0,A1
sup,A1,A2
sup,A3,A4
sup,A4,A5
sup,A5,A6
sup,A6,A0
sup,A7,A8
sup,A12,A13
sup,A14,A15
sup,A15,A16
sup,A16,A17
sup,A18,A19
sup,A20,A21
sup,A21,A22
sup,A22,A23
sup,A24,A25
sup,A25,A26
sup,A27,A28
sup,A28,A29
sup,A30,A24
sup,A39,A40
sup,A40,A41
sup,A41,A42
sup,A42,A43
sup,A43,A44
sup,A44,A45
sup,A45,A46
sup,A46,A39
sup,A47,A48
sup,A48,A49
sup,A49,A50
sup,A50,A51
sup,A51,A52
sup,A52,A53
sup,A53,A54
sup,A54,A47
sup,A72,A73
sup,A73,A74
sup,A74,A75
sup,A76,A71
sup,A98,A99
sup,A99,A100
sup,A100,A101
sup,A101,A102
sup,A102,A103
sup,A103,A104
sup,A104,A105
sup,A105,A106
sup,A106,A107
sup,A107,A108
sup,A108,A109
sup,A109,A110
sup,A110,A111
sup,A111,A98
sup,A112,A113
sup,A115,A116
sup,A116,A117
sup,A117,A112
sup,A138,A139
sup,A140,A141
sup,A142,A137
sup,A157,A154
sup,A163,A164
sup,A166,A167
sup,A169,A170
sup,A172,A173
sup,A173,A174
sup,A175,A176
sup,A176,A177
sup,A178,A179
sup,A181,A182
sup,A184,A185
sup,A185,A186
sup,A186,A184
sup,A187,A188
sup,A188,A189
sup,A189,A190
sup,A190,A191
sup,A191,A187
sup,A204,A205
sup,A205,A206
sup,A206,A207
sup,A207,A208
sup,A208,A209
sup,A210,A211
sup,A211,A212
sup,A214,A215
sup,A215,A216
sup,A216,A217
sup,A218,A219
sup,A219,A220
sup,A220,A221
sup,A221,A222
sup,A222,A218
sup,A257,A258
sup,A258,A259
sup,A259,A260
sup,A261,A262
sup,A262,A263
sup,A265,A256
sup,A291,A292
sup,A292,A293
sup,A293,A294
sup,A294,A295
sup,A295,A296
sup,A296,A291
sup,A304,A305
sup,A306,A307
sup,A309,A310
sup,A310,A311
sup,A313,A314
sup,A317,A318
sup,A318,A319
sup,A320,A321
sup,A322,A323
