Entailment,Arg1,Arg2
sup,A18,A19
sup,A19,A20
sup,A20,A21
sup,A21,A22
sup,A22,A23
sup,A23,A24
sup,A24,A18
sup,A25,A26
sup,A29,A30
sup,A30,A31
sup,A31,A32
sup,A34,A35
sup,A38,A39
sup,A40,A41
sup,A44,A45
sup,A46,A47
sup,A49,A50
sup,A50,A36
sup,A57,A58
sup,A67,A68
sup,A68,A69
sup,A69,A70
sup,A101,A102
sup,A103,A99
sup,A105,A106
sup,A108,A109
sup,A109,A110
sup,A110,A111
sup,A111,A112
sup,A112,A113
sup,A113,A114
sup,A114,A115
sup,A115,A116
sup,A116,A117
sup,A117,A118
sup,A118,A119
sup,A119,A120
sup,A120,A121
sup,A121,A122
sup,A122,A123
sup,A123,A124
sup,A124,A125
sup,A125,A126
sup,A126,A127
sup,A127,A128
sup,A128,A129
sup,A129,A108
sup,A130,A131
sup,A131,A132
sup,A132,A133
sup,A133,A134
sup,A134,A135
sup,A135,A136
sup,A136,A137
sup,A137,A138
sup,A138,A139
sup,A139,A140
sup,A140,A141
sup,A141,A142
sup,A142,A143
sup,A143,A144
sup,A144,A145
sup,A145,A146
sup,A146,A147
sup,A147,A148
sup,A148,A130
sup,A169,A170
sup,A171,A172
sup,A172,A173
sup,A174,A175
sup,A176,A177
sup,A177,A178
sup,A178,A179
sup,A179,A180
sup,A182,A183
sup,A184,A185
sup,A187,A188
sup,A189,A190
sup,A190,A191
sup,A191,A192
sup,A192,A193
sup,A193,A194
sup,A194,A195
sup,A195,A196
sup,A196,A197
sup,A197,A198
sup,A198,A199
sup,A199,A200
sup,A200,A201
sup,A201,A202
sup,A202,A203
sup,A203,A204
sup,A204,A205
sup,A205,A206
sup,A206,A207
sup,A207,A208
sup,A208,A209
sup,A209,A210
sup,A210,A211
sup,A211,A212
sup,A212,A189
sup,A213,A214
sup,A215,A216
sup,A216,A217
sup,A217,A218
sup,A221,A222
sup,A223,A224
sup,A224,A225
sup,A227,A213
sup,A229,A230
sup,A230,A231
sup,A234,A235
sup,A235,A236
sup,A237,A238
sup,A238,A239
sup,A239,A240
sup,A240,A241
sup,A241,A237
sup,A261,A262
sup,A262,A263
sup,A263,A264
sup,A264,A265
sup,A265,A266
sup,A267,A268
sup,A268,A269
sup,A269,A270
sup,A271,A272
sup,A272,A273
sup,A278,A279
sup,A279,A275
sup,A293,A294
sup,A294,A295
sup,A295,A296
sup,A296,A297
sup,A297,A298
sup,A298,A299
sup,A299,A300
sup,A300,A301
sup,A301,A302
sup,A302,A303
sup,A303,A304
sup,A304,A305
sup,A305,A306
sup,A306,A307
sup,A307,A308
sup,A308,A309
