Entailment,Arg1,Arg2
sup,A0,A1
sup,A2,A3
sup,A4,A5
sup,A5,A6
sup,A6,A0
sup,A11,A12
sup,A13,A14
sup,A15,A16
sup,A21,A22
sup,A22,A20
sup,A23,A24
sup,A24,A25
sup,A25,A26
sup,A26,A27
sup,A27,A28
sup,A28,A23
sup,A29,A30
sup,A30,A31
sup,A31,A32
sup,A32,A33
sup,A33,A34
sup,A34,A29
sup,A35,A36
sup,A36,A37
sup,A37,A38
sup,A38,A35
sup,A39,A40
sup,A40,A41
sup,A41,A39
sup,A42,A43
sup,A43,A44
sup,A44,A45
sup,A45,A46
sup,A47,A42
sup,A48,A49
sup,A49,A50
sup,A50,A51
sup,A51,A52
sup,A52,A53
sup,A53,A54
sup,A54,A48
sup,A55,A56
sup,A57,A58
sup,A58,A59
sup,A59,A55
sup,A60,A61
sup,A61,A62
sup,A62,A63
sup,A65,A66
sup,A67,A68
sup,A68,A69
sup,A69,A70
sup,A70,A67
sup,A72,A73
sup,A73,A74
sup,A75,A71
sup,A84,A85
sup,A85,A86
sup,A86,A87
sup,A87,A88
sup,A88,A89
sup,A89,A84
sup,A94,A95
sup,A96,A97
sup,A97,A98
sup,A98,A90
sup,A99,A99
sup,A10,A11
sup,A22,A23
sup,A34,A35
sup,A38,A39
sup,A41,A42
sup,A59,A60
sup,A83,A84
sup,A89,A90
sup,A99,A50
sup,A2,A6
sup,A2,A82
sup,A2,A32
sup,A3,A7
sup,A4,A51
sup,A4,A65
sup,A4,A78
sup,A4,A48
sup,A4,A67
sup,A8,A38
sup,A8,A93
sup,A8,A19
sup,A11,A79
sup,A11,A6
sup,A11,A72
sup,A11,A47
sup,A11,A88
sup,A11,A62
sup,A12,A50
sup,A12,A45
sup,A13,A9
sup,A13,A63
sup,A13,A91
sup,A13,A61
sup,A13,A54
sup,A13,A84
sup,A14,A2
sup,A14,A27
sup,A14,A24
sup,A15,A66
sup,A15,A86
sup,A15,A2
sup,A16,A24
sup,A16,A37
sup,A16,A68
sup,A16,A83
sup,A16,A77
sup,A17,A71
sup,A21,A71
sup,A23,A39
sup,A23,A93
sup,A23,A74
sup,A23,A60
sup,A24,A79
sup,A24,A31
sup,A25,A92
sup,A25,A64
sup,A26,A70
sup,A34,A14
sup,A34,A82
sup,A34,A65
sup,A34,A9
sup,A35,A58
sup,A36,A1
sup,A36,A22
