Entailment,Arg1,Arg2
sup,A0,A1
sup,A1,A2
sup,A2,A3
sup,A3,A4
sup,A4,A5
sup,A5,A6
sup,A6,A7
sup,A7,A8
sup,A8,A9
sup,A9,A10
sup,A10,A11
sup,A11,A12
sup,A12,A13
sup,A13,A0
sup,A36,A37
sup,A37,A38
sup,A38,A39
sup,A39,A40
sup,A40,A41
sup,A41,A42
sup,A42,A36
sup,A45,A46
sup,A46,A47
sup,A47,A48
sup,A50,A51
sup,A51,A52
sup,A53,A54
sup,A54,A55
sup,A56,A57
sup,A57,A58
sup,A62,A63
sup,A63,A64
sup,A67,A68
sup,A68,A69
sup,A70,A71
sup,A71,A72
sup,A72,A73
sup,A73,A74
sup,A74,A75
sup,A81,A82
sup,A83,A84
sup,A85,A86
sup,A88,A89
sup,A92,A93
sup,A97,A98
sup,A98,A99
sup,A99,A100
sup,A100,A101
sup,A101,A102
sup,A104,A105
sup,A106,A107
sup,A109,A110
sup,A110,A111
sup,A112,A113
sup,A113,A114
sup,A114,A115
sup,A115,A116
sup,A116,A117
sup,A119,A120
sup,A120,A121
sup,A121,A122
sup,A122,A123
sup,A126,A127
sup,A128,A129
sup,A130,A131
sup,A131,A132
sup,A132,A133
sup,A133,A134
sup,A134,A135
sup,A135,A136
sup,A136,A137
sup,A137,A138
sup,A138,A139
sup,A139,A140
sup,A140,A141
sup,A141,A130
sup,A143,A144
sup,A147,A148
sup,A148,A149
sup,A152,A153
sup,A154,A155
sup,A156,A157
sup,A157,A158
sup,A158,A159
sup,A159,A160
sup,A161,A162
sup,A162,A163
sup,A163,A164
sup,A164,A165
sup,A165,A166
sup,A166,A167
sup,A168,A169
sup,A169,A170
sup,A170,A171
sup,A172,A173
sup,A173,A142
sup,A177,A178
sup,A180,A181
sup,A181,A182
sup,A185,A186
sup,A187,A188
sup,A188,A189
sup,A192,A193
sup,A196,A197
sup,A198,A199
sup,A200,A201
sup,A202,A203
sup,A203,A204
sup,A205,A206
sup,A206,A207
sup,A208,A209
sup,A209,A210
sup,A213,A174
sup,A214,A215
sup,A215,A216
