Entailment,Arg1,Arg2
sup,A11,A12
sup,A12,A13
sup,A13,A11
sup,A19,A20
sup,A24,A19
sup,A42,A43
sup,A43,A44
sup,A44,A45
sup,A45,A42
sup,A46,A47
sup,A47,A48
sup,A48,A46
sup,A49,A50
sup,A50,A51
sup,A51,A49
sup,A58,A59
sup,A59,A60
sup,A60,A61
sup,A61,A62
sup,A62,A63
sup,A63,A64
sup,A64,A65
sup,A65,A66
sup,A66,A58
sup,A69,A70
sup,A70,A67
sup,A71,A72
sup,A72,A73
sup,A73,A74
sup,A74,A75
sup,A75,A71
sup,A82,A83
sup,A83,A84
sup,A84,A85
sup,A85,A86
sup,A86,A87
sup,A87,A88
sup,A88,A89
sup,A89,A90
sup,A90,A82
sup,A98,A99
sup,A99,A98
sup,A10,A11
sup,A13,A14
sup,A18,A19
sup,A24,A25
sup,A38,A39
sup,A41,A42
sup,A45,A46
sup,A57,A58
sup,A70,A71
sup,A75,A76
sup,A0,A34
sup,A0,A17
sup,A1,A20
sup,A2,A75
sup,A5,A78
sup,A5,A65
sup,A8,A44
sup,A8,A7
sup,A9,A89
sup,A9,A42
sup,A9,A74
sup,A11,A78
sup,A11,A22
sup,A11,A15
sup,A11,A44
sup,A11,A80
sup,A12,A1
sup,A12,A32
sup,A12,A20
sup,A13,A40
sup,A13,A50
sup,A14,A24
sup,A14,A63
sup,A15,A24
sup,A15,A82
sup,A15,A97
sup,A15,A75
sup,A19,A88
sup,A19,A6
sup,A19,A52
sup,A19,A51
sup,A20,A96
sup,A20,A18
sup,A20,A47
sup,A23,A78
sup,A23,A38
sup,A23,A82
sup,A24,A66
sup,A24,A18
sup,A24,A73
sup,A24,A11
sup,A27,A3
sup,A31,A55
sup,A31,A11
sup,A31,A14
sup,A32,A75
sup,A32,A48
sup,A32,A68
sup,A37,A5
sup,A37,A78
sup,A37,A82
sup,A37,A86
sup,A37,A66
sup,A37,A12
sup,A38,A68
sup,A38,A72
sup,A38,A59
sup,A40,A85
sup,A40,A47
sup,A40,A16
sup,A40,A82
sup,A40,A55
sup,A40,A46
sup,A42,A57
sup,A42,A53
sup,A42,A98
sup,A43,A74
sup,A43,A76
sup,A44,A76
sup,A44,A46
sup,A46,A84
sup,A48,A51
sup,A48,A65
sup,A48,A33
sup,A48,A72
sup,A49,A66
sup,A49,A64
sup,A49,A47
sup,A51,A36
sup,A51,A28
sup,A51,A71
sup,A51,A64
sup,A54,A76
sup,A54,A51
sup,A54,A67
sup,A54,A58
sup,A54,A90
sup,A55,A54
sup,A55,A51
sup,A55,A23
sup,A55,A47
sup,A55,A78
sup,A56,A32
sup,A57,A9
sup,A58,A87
sup,A58,A72
sup,A58,A22
sup,A59,A30
sup,A63,A91
sup,A63,A52
sup,A63,A69
sup,A63,A66
sup,A64,A33
sup,A64,A40
sup,A64,A98
sup,A69,A46
sup,A69,A51
sup,A69,A68
sup,A71,A61
sup,A71,A57
sup,A71,A71
sup,A71,A41
sup,A71,A98
sup,A71,A80
sup,A72,A24
sup,A72,A1
sup,A72,A34
sup,A72,A49
sup,A75,A52
sup,A75,A63
sup,A76,A59
sup,A76,A51
sup,A76,A63
sup,A76,A74
sup,A78,A10
sup,A79,A56
sup,A79,A59
sup,A79,A25
sup,A79,A39
sup,A80,A50
sup,A81,A56
sup,A81,A80
sup,A81,A67
sup,A81,A62
sup,A82,A25
sup,A82,A13
sup,A82,A16
sup,A83,A64
sup,A83,A65
sup,A83,A61
sup,A83,A46
sup,A84,A1
sup,A84,A55
sup,A84,A25
sup,A84,A97
sup,A86,A79
sup,A86,A66
sup,A86,A86
sup,A86,A45
sup,A89,A9
sup,A90,A58
sup,A92,A15
sup,A92,A88
sup,A92,A60
sup,A93,A20
sup,A93,A85
sup,A93,A26
sup,A93,A30
sup,A93,A63
sup,A94,A67
sup,A94,A89
sup,A94,A7
sup,A97,A17
sup,A97,A28
sup,A97,A12
sup,A98,A21
sup,A98,A9
sup,A98,A4
sup,A98,A91
sup,A98,A96
sup,A99,A16
sup,A99,A91
sup,A99,A42
att,A0,A1
att,A1,A2
att,A2,A3
att,A3,A4
att,A4,A5
att,A5,A6
att,A6,A7
att,A7,A0
att,A8,A9
att,A9,A10
att,A10,A8
att,A14,A15
att,A15,A16
att,A16,A17
att,A17,A18
att,A18,A14
att,A20,A21
att,A21,A22
att,A22,A23
att,A23,A24
att,A25,A26
att,A26,A27
att,A27,A28
att,A28,A29
att,A29,A30
att,A30,A31
att,A31,A32
att,A32,A25
att,A33,A34
att,A34,A35
att,A35,A36
att,A36,A37
att,A37,A38
att,A38,A33
att,A39,A40
att,A40,A41
att,A41,A39
att,A52,A53
att,A53,A54
att,A54,A55
att,A55,A56
att,A56,A57
att,A57,A52
att,A67,A68
att,A68,A69
att,A76,A77
att,A77,A78
att,A78,A79
att,A79,A80
att,A80,A81
att,A81,A76
att,A91,A92
att,A92,A93
att,A93,A94
att,A94,A95
att,A95,A96
att,A96,A97
att,A97,A91
att,A7,A8
att,A32,A33
att,A48,A49
att,A49,A0
att,A51,A52
att,A66,A67
att,A81,A82
att,A90,A91
att,A97,A98
att,A99,A50
att,A0,A9
att,A0,A50
att,A0,A44
att,A1,A12
att,A1,A41
att,A1,A36
att,A2,A79
att,A2,A99
att,A2,A11
att,A2,A65
att,A2,A94
att,A2,A0
att,A2,A57
att,A5,A97
att,A5,A24
att,A5,A84
att,A5,A86
att,A6,A30
att,A8,A2
att,A8,A93
att,A8,A54
att,A8,A49
att,A8,A28
att,A9,A60
att,A9,A37
att,A9,A88
att,A9,A8
att,A9,A43
att,A9,A46
att,A11,A48
att,A11,A56
att,A12,A11
att,A12,A62
att,A13,A2
att,A14,A41
att,A15,A88
att,A15,A51
att,A15,A49
att,A15,A80
att,A19,A22
att,A19,A37
att,A19,A96
att,A20,A34
att,A20,A92
att,A20,A24
att,A20,A40
att,A23,A77
att,A23,A6
att,A23,A97
att,A23,A15
att,A24,A83
att,A24,A35
att,A24,A96
att,A27,A4
att,A31,A97
att,A31,A99
att,A31,A29
att,A31,A43
att,A31,A8
att,A32,A0
att,A37,A30
att,A38,A16
att,A38,A13
att,A40,A64
att,A40,A66
att,A42,A56
att,A42,A33
att,A42,A46
att,A42,A92
att,A42,A36
att,A42,A29
att,A42,A7
att,A43,A31
att,A43,A57
att,A43,A13
att,A43,A77
att,A43,A60
att,A43,A11
att,A44,A21
att,A44,A30
att,A45,A52
att,A46,A7
att,A46,A2
att,A46,A8
att,A46,A36
att,A46,A6
att,A46,A78
att,A46,A4
att,A48,A53
att,A48,A77
att,A48,A10
att,A49,A57
att,A51,A75
att,A51,A90
att,A51,A50
att,A54,A35
att,A54,A30
att,A55,A89
att,A55,A6
att,A56,A28
att,A56,A85
att,A56,A42
att,A58,A25
att,A58,A94
att,A58,A86
att,A58,A67
att,A59,A88
att,A63,A28
att,A63,A9
att,A64,A78
att,A69,A54
att,A69,A35
att,A71,A48
att,A71,A55
att,A71,A97
att,A72,A68
att,A72,A60
att,A72,A26
att,A72,A46
att,A74,A41
att,A75,A93
att,A75,A48
att,A75,A42
att,A75,A10
att,A75,A81
att,A76,A61
att,A76,A45
att,A76,A52
att,A76,A70
att,A78,A0
att,A79,A78
att,A79,A68
att,A79,A40
att,A79,A13
att,A81,A19
att,A81,A33
att,A81,A63
att,A81,A74
att,A82,A68
att,A82,A27
att,A82,A49
att,A82,A41
att,A82,A72
att,A83,A75
att,A83,A87
att,A83,A20
att,A83,A33
att,A83,A2
att,A84,A17
att,A84,A42
att,A84,A33
att,A84,A61
att,A84,A31
att,A85,A17
att,A85,A25
att,A85,A73
att,A85,A89
att,A86,A40
att,A86,A24
att,A86,A96
att,A86,A93
att,A86,A95
att,A88,A45
att,A88,A19
att,A88,A93
att,A89,A73
att,A89,A27
att,A92,A91
att,A92,A37
